protein	compound	aveaffinty
CHEMBL4072	CHEMBL204605	270
CHEMBL4072	CHEMBL2312216	5000
CHEMBL4072	CHEMBL2312215	76000
CHEMBL4072	CHEMBL2312203	32000
CHEMBL4072	CHEMBL2312209	67000
CHEMBL4072	CHEMBL258588	6000
CHEMBL4072	CHEMBL209215	220
CHEMBL4072	CHEMBL304784	150
CHEMBL4072	CHEMBL250121	3854
CHEMBL4072	CHEMBL477531	40
CHEMBL4072	CHEMBL2312213	82000
CHEMBL4072	CHEMBL410086	3000
CHEMBL4072	CHEMBL1086429	22900
CHEMBL4072	CHEMBL390485	440
CHEMBL4072	CHEMBL133016	59000
CHEMBL4072	CHEMBL323638	390
CHEMBL4072	CHEMBL492617	53
CHEMBL4072	CHEMBL2070946	3981.07
CHEMBL4072	CHEMBL209114	270
CHEMBL4072	CHEMBL249507	1980
CHEMBL4072	CHEMBL2070950	3981.07
CHEMBL4072	CHEMBL2028910	0.13
CHEMBL4072	CHEMBL1836510	16350
CHEMBL4072	CHEMBL207162	29000
CHEMBL4072	CHEMBL374508	8005
CHEMBL4072	CHEMBL391144	606
CHEMBL4072	CHEMBL365007	158
CHEMBL4072	CHEMBL1836517	22130
CHEMBL4072	CHEMBL210625	48000
CHEMBL4072	CHEMBL210702	16000
CHEMBL4072	CHEMBL2312202	85000
CHEMBL4072	CHEMBL450997	2940
CHEMBL4072	CHEMBL206525	18000
CHEMBL4072	CHEMBL2172006	462
CHEMBL4072	CHEMBL1288530	143
CHEMBL4072	CHEMBL2312204	24000
CHEMBL4072	CHEMBL390474	1
CHEMBL4072	CHEMBL1288532	87
CHEMBL4072	CHEMBL390643	519
CHEMBL4072	CHEMBL1651242	4.3
CHEMBL4072	CHEMBL2028906	13
CHEMBL4072	CHEMBL2070943	6309.57
CHEMBL4072	CHEMBL272375	25000
CHEMBL4072	CHEMBL402465	13000
CHEMBL4072	CHEMBL2071097	3162.28
CHEMBL4072	CHEMBL2312205	38000
CHEMBL4072	CHEMBL249712	287
CHEMBL4072	CHEMBL198859	5200
CHEMBL4072	CHEMBL383186	680
CHEMBL4072	CHEMBL263061	40
CHEMBL4072	CHEMBL222649	2932
CHEMBL4072	CHEMBL1651350	2.4
CHEMBL4072	CHEMBL493039	11
CHEMBL4072	CHEMBL2171993	3060
CHEMBL4072	CHEMBL261438	1800
CHEMBL4072	CHEMBL113706	430
CHEMBL4072	CHEMBL497435	8600
CHEMBL4072	CHEMBL409949	444
CHEMBL4072	CHEMBL199487	13000
CHEMBL4072	CHEMBL446443	41000
CHEMBL4072	CHEMBL379772	38000
CHEMBL4072	CHEMBL210535	430
CHEMBL4072	CHEMBL207579	1600
CHEMBL4072	CHEMBL296588	4260
CHEMBL4072	CHEMBL414805	40000
CHEMBL4072	CHEMBL1836509	17550
CHEMBL4072	CHEMBL513049	2910
CHEMBL4072	CHEMBL1836507	25600
CHEMBL4072	CHEMBL230474	5
CHEMBL4072	CHEMBL390475	2
CHEMBL4072	CHEMBL2164671	9820
CHEMBL4072	CHEMBL570897	34000
CHEMBL4072	CHEMBL2172005	1850
CHEMBL4072	CHEMBL1290303	68
CHEMBL4072	CHEMBL2028913	43
CHEMBL4072	CHEMBL199488	3100
CHEMBL4072	CHEMBL210198	57000
CHEMBL4072	CHEMBL2312218	87000
CHEMBL4072	CHEMBL1288531	41
CHEMBL4072	CHEMBL2070940	3162.28
CHEMBL4072	CHEMBL509518	6000
CHEMBL4072	CHEMBL2070938	2511.89
CHEMBL4072	CHEMBL400728	2777
CHEMBL4072	CHEMBL1836512	49400
CHEMBL4072	CHEMBL2070951	3162.28
CHEMBL4072	CHEMBL1084679	520
CHEMBL4072	CHEMBL261307	4500
CHEMBL4072	CHEMBL207284	27000
CHEMBL4072	CHEMBL1836465	15200
CHEMBL4072	CHEMBL259379	300
CHEMBL4072	CHEMBL2171992	1440
CHEMBL4072	CHEMBL523822	1750
CHEMBL4072	CHEMBL407264	210
CHEMBL4072	CHEMBL199214	540
CHEMBL4072	CHEMBL2153168	3900
CHEMBL4072	CHEMBL502439	40
CHEMBL4072	CHEMBL1836468	7000
CHEMBL4072	CHEMBL203463	170
CHEMBL4072	CHEMBL382180	54000
CHEMBL4072	CHEMBL2171985	572
CHEMBL4072	CHEMBL96875	32000
CHEMBL4072	CHEMBL1289305	5754
CHEMBL4072	CHEMBL1836460	10000
CHEMBL4072	CHEMBL2203962	140
CHEMBL4072	CHEMBL1290191	433
CHEMBL4072	CHEMBL409875	133
CHEMBL4072	CHEMBL409947	341
CHEMBL4072	CHEMBL184525	7300
CHEMBL4072	CHEMBL2172002	1690
CHEMBL4072	CHEMBL2172003	1140
CHEMBL4072	CHEMBL2172004	645
CHEMBL4072	CHEMBL200619	1300
CHEMBL4072	CHEMBL1836464	8800
CHEMBL4072	CHEMBL2070941	5011.87
CHEMBL4072	CHEMBL405602	98
CHEMBL4072	CHEMBL231864	205
CHEMBL4072	CHEMBL211737	12000
CHEMBL4072	CHEMBL212907	18000
CHEMBL4072	CHEMBL213930	22000
CHEMBL4072	CHEMBL1836511	97100
CHEMBL4072	CHEMBL2070937	1584.89
CHEMBL4072	CHEMBL398553	1844
CHEMBL4072	CHEMBL200167	3100
CHEMBL4072	CHEMBL251327	1000
CHEMBL4072	CHEMBL200529	63000
CHEMBL4072	CHEMBL426308	1800
CHEMBL4072	CHEMBL379669	850
CHEMBL4072	CHEMBL426611	5000
CHEMBL4072	CHEMBL2028912	1.41
CHEMBL4072	CHEMBL190121	0.077
CHEMBL4072	CHEMBL364471	10000
CHEMBL4072	CHEMBL2028908	7.29
CHEMBL4072	CHEMBL117928	1300
CHEMBL4072	CHEMBL521987	23
CHEMBL4072	CHEMBL391145	935
CHEMBL4072	CHEMBL200151	64000
CHEMBL4072	CHEMBL1288529	577
CHEMBL4072	CHEMBL1084402	6457
CHEMBL4072	CHEMBL200884	9970
CHEMBL4072	CHEMBL200301	9466.66666666667
CHEMBL4072	CHEMBL207403	5800
CHEMBL4072	CHEMBL105708	4550
CHEMBL4072	CHEMBL1288527	48
CHEMBL4072	CHEMBL365415	3900
CHEMBL4072	CHEMBL191558	0.25
CHEMBL4072	CHEMBL371420	1.3
CHEMBL4072	CHEMBL230478	8
CHEMBL4072	CHEMBL2164672	8750
CHEMBL4072	CHEMBL2164678	3520
CHEMBL4072	CHEMBL407974	3200
CHEMBL4072	CHEMBL232712	71
CHEMBL4072	CHEMBL596442	16300
CHEMBL4072	CHEMBL1836461	17450
CHEMBL4072	CHEMBL2070939	2511.89
CHEMBL4072	CHEMBL180839	310
CHEMBL4072	CHEMBL184715	13000
CHEMBL4072	CHEMBL378899	75
CHEMBL4072	CHEMBL1836516	28300
CHEMBL4072	CHEMBL1836514	51600
CHEMBL4072	CHEMBL1084401	2340
CHEMBL4072	CHEMBL1084400	4200
CHEMBL4072	CHEMBL2164675	7630
CHEMBL4072	CHEMBL411498	34000
CHEMBL4072	CHEMBL1290084	383
CHEMBL4072	CHEMBL208566	1100
CHEMBL4072	CHEMBL2070944	5011.87
CHEMBL4072	CHEMBL213194	51000
CHEMBL4072	CHEMBL189149	2600
CHEMBL4072	CHEMBL404938	1700
CHEMBL4072	CHEMBL2028919	0.25
CHEMBL4072	CHEMBL114410	430
CHEMBL4072	CHEMBL69715	7300
CHEMBL4072	CHEMBL540964	310
CHEMBL4072	CHEMBL393354	13
CHEMBL4072	CHEMBL492619	32
CHEMBL4072	CHEMBL261218	22000
CHEMBL4072	CHEMBL1836466	8950
CHEMBL4072	CHEMBL366268	3600
CHEMBL4072	CHEMBL212879	37000
CHEMBL4072	CHEMBL471915	3890
CHEMBL4072	CHEMBL2172000	766
CHEMBL4072	CHEMBL215448	59400
CHEMBL4072	CHEMBL2164674	712
CHEMBL4072	CHEMBL2171999	971
CHEMBL4072	CHEMBL2169908	603
CHEMBL4072	CHEMBL2164676	455
CHEMBL4072	CHEMBL199358	3400
CHEMBL4072	CHEMBL584314	13000
CHEMBL4072	CHEMBL260921	300
CHEMBL4072	CHEMBL266531	770
CHEMBL4072	CHEMBL251114	7280
CHEMBL4072	CHEMBL603084	1590
CHEMBL4072	CHEMBL251101	4041
CHEMBL4072	CHEMBL400750	1319
CHEMBL4072	CHEMBL590497	5690
CHEMBL4072	CHEMBL326093	350
CHEMBL4072	CHEMBL233706	130
CHEMBL4072	CHEMBL232520	79
CHEMBL4072	CHEMBL2164680	73500
CHEMBL4072	CHEMBL492175	14.2
CHEMBL4072	CHEMBL100702	6170
CHEMBL4072	CHEMBL393733	171
CHEMBL4072	CHEMBL184563	3000
CHEMBL4072	CHEMBL231865	19
CHEMBL4072	CHEMBL199014	1800
CHEMBL4072	CHEMBL209216	7300
CHEMBL4072	CHEMBL385899	88900
CHEMBL4072	CHEMBL376994	2100
CHEMBL4072	CHEMBL2164679	44900
CHEMBL4072	CHEMBL115145	90200
CHEMBL4072	CHEMBL419727	13220
CHEMBL4072	CHEMBL211105	1480
CHEMBL4072	CHEMBL183812	2.4
CHEMBL4072	CHEMBL1289764	59
CHEMBL4072	CHEMBL1272261	1600
CHEMBL4072	CHEMBL118449	440
CHEMBL4072	CHEMBL1171804	6100
CHEMBL4072	CHEMBL98540	270
CHEMBL4072	CHEMBL213144	64800
CHEMBL4072	CHEMBL569190	13000
CHEMBL4072	CHEMBL594179	7500
CHEMBL4072	CHEMBL2070942	3162.28
CHEMBL4072	CHEMBL183660	680
CHEMBL4072	CHEMBL490920	7560
CHEMBL4072	CHEMBL397972	158
CHEMBL4072	CHEMBL200203	10000
CHEMBL4072	CHEMBL370786	2300
CHEMBL4072	CHEMBL230473	46
CHEMBL4072	CHEMBL513042	1530
CHEMBL4072	CHEMBL386614	81500
CHEMBL4072	CHEMBL272374	16000
CHEMBL4072	CHEMBL212406	7300
CHEMBL4072	CHEMBL2164677	1420
CHEMBL4072	CHEMBL212234	1480
CHEMBL4072	CHEMBL1271602	1424
CHEMBL4072	CHEMBL2172001	2940
CHEMBL4072	CHEMBL2028920	1.58
CHEMBL4072	CHEMBL400972	3612
CHEMBL4072	CHEMBL491348	12690
CHEMBL4072	CHEMBL199163	76000
CHEMBL4072	CHEMBL603639	3300
CHEMBL4072	CHEMBL409948	436
CHEMBL4072	CHEMBL185431	93
CHEMBL4072	CHEMBL1240872	1750
CHEMBL4072	CHEMBL62239	7800
CHEMBL4072	CHEMBL443319	8507
CHEMBL4072	CHEMBL315390	1600
CHEMBL4072	CHEMBL250919	2971
CHEMBL4072	CHEMBL1289988	231
CHEMBL4072	CHEMBL1288528	54
CHEMBL4072	CHEMBL423112	495
CHEMBL4072	CHEMBL183306	1812
CHEMBL4072	CHEMBL208577	23000
CHEMBL4072	CHEMBL470707	1640
CHEMBL4072	CHEMBL1836462	10700
CHEMBL4072	CHEMBL164167	7300
CHEMBL4072	CHEMBL116041	1000
CHEMBL4072	CHEMBL99561	32200
CHEMBL4072	CHEMBL523166	110
CHEMBL4072	CHEMBL207196	18000
CHEMBL4072	CHEMBL521771	396.8
CHEMBL4072	CHEMBL2171984	315
CHEMBL4072	CHEMBL184859	26
CHEMBL4072	CHEMBL1272311	9493
CHEMBL4072	CHEMBL2153170	6800
CHEMBL4072	CHEMBL200283	40
CHEMBL4072	CHEMBL200826	650
CHEMBL4072	CHEMBL402052	19050
CHEMBL4072	CHEMBL213244	51000
CHEMBL4072	CHEMBL2069324	3981.07
CHEMBL4072	CHEMBL2070945	5011.87
CHEMBL4072	CHEMBL250720	3453
CHEMBL4072	CHEMBL423995	2600
CHEMBL4072	CHEMBL350591	46
CHEMBL4072	CHEMBL1240873	880
CHEMBL4072	CHEMBL594622	16700
CHEMBL4072	CHEMBL378575	52300
CHEMBL4072	CHEMBL271004	2
CHEMBL4072	CHEMBL1171634	10900
CHEMBL4072	CHEMBL386364	72300
CHEMBL4072	CHEMBL252360	23600
CHEMBL4072	CHEMBL609013	6900
CHEMBL4072	CHEMBL521636	3.11
CHEMBL4072	CHEMBL1288521	397
CHEMBL4072	CHEMBL379793	3500
CHEMBL4072	CHEMBL594178	6700
CHEMBL4072	CHEMBL1240875	440
CHEMBL4072	CHEMBL567341	10715.19
CHEMBL4072	CHEMBL97493	34700
CHEMBL4072	CHEMBL200482	7900
CHEMBL4072	CHEMBL212723	55000
CHEMBL4072	CHEMBL209974	10100
CHEMBL4072	CHEMBL2164681	31200
CHEMBL4072	CHEMBL198962	100
CHEMBL4072	CHEMBL399361	163
CHEMBL4072	CHEMBL209181	10000
CHEMBL4072	CHEMBL200506	1500
CHEMBL4072	CHEMBL1289660	79
CHEMBL4072	CHEMBL2153169	3400
CHEMBL4072	CHEMBL568171	10000
CHEMBL4072	CHEMBL215449	32100
CHEMBL4072	CHEMBL96987	1250
CHEMBL4072	CHEMBL372139	99000
CHEMBL4072	CHEMBL596265	4000
CHEMBL4072	CHEMBL381026	3800
CHEMBL4072	CHEMBL379315	22400
CHEMBL4072	CHEMBL378573	2540
CHEMBL4072	CHEMBL378494	2470
CHEMBL4072	CHEMBL382971	70000
CHEMBL4072	CHEMBL198798	690
CHEMBL4072	CHEMBL1171802	13700
CHEMBL4072	CHEMBL199470	1700
CHEMBL4072	CHEMBL383943	26900
CHEMBL4072	CHEMBL251117	4813
CHEMBL4072	CHEMBL257692	7000
CHEMBL4072	CHEMBL200289	8300
CHEMBL4072	CHEMBL321974	1700
CHEMBL4072	CHEMBL211830	119
CHEMBL4072	CHEMBL252934	1040
CHEMBL4072	CHEMBL1288525	27
CHEMBL4072	CHEMBL200543	840
CHEMBL4072	CHEMBL1242987	1420
CHEMBL4072	CHEMBL200166	1100
CHEMBL4072	CHEMBL501901	7300
CHEMBL4072	CHEMBL594623	3700
CHEMBL4072	CHEMBL1171635	2230
CHEMBL4072	CHEMBL200455	1400
CHEMBL4072	CHEMBL255087	7690
CHEMBL4072	CHEMBL393673	72
CHEMBL4072	CHEMBL1288526	64
CHEMBL4072	CHEMBL1288523	9
CHEMBL4072	CHEMBL1289441	312
CHEMBL4072	CHEMBL371771	9300
CHEMBL4072	CHEMBL1288524	260
CHEMBL4072	CHEMBL200708	910
CHEMBL4072	CHEMBL97402	1440
CHEMBL4072	CHEMBL1240874	2340
CHEMBL4072	CHEMBL213158	63100
CHEMBL4072	CHEMBL199007	120
CHEMBL4072	CHEMBL200494	670
CHEMBL4072	CHEMBL211050	73000
CHEMBL4072	CHEMBL200507	3000
CHEMBL4072	CHEMBL270278	4300
CHEMBL4072	CHEMBL408071	4600
CHEMBL4072	CHEMBL200602	1300
CHEMBL4072	CHEMBL403991	4400
CHEMBL4072	CHEMBL1242960	800
CHEMBL4072	CHEMBL414669	890
CHEMBL4072	CHEMBL1171636	25000
CHEMBL4072	CHEMBL1171093	20400
CHEMBL4072	CHEMBL446718	90
CHEMBL4072	CHEMBL2153172	24000
CHEMBL4072	CHEMBL399094	17700
CHEMBL4072	CHEMBL316864	693
CHEMBL4072	CHEMBL405741	3300
CHEMBL4072	CHEMBL407354	11000
CHEMBL4072	CHEMBL1242986	750
CHEMBL4072	CHEMBL1242959	6900
CHEMBL4072	CHEMBL212852	5200
CHEMBL4072	CHEMBL1289440	122
CHEMBL4072	CHEMBL200596	1400
CHEMBL4072	CHEMBL2153161	5.8
CHEMBL4072	CHEMBL270792	2100
CHEMBL4072	CHEMBL271992	5900
CHEMBL4072	CHEMBL1289553	668
CHEMBL4072	CHEMBL402455	3100
CHEMBL4072	CHEMBL1242932	75500
CHEMBL4072	CHEMBL99288	1140
CHEMBL4072	CHEMBL272015	14500
CHEMBL4072	CHEMBL100017	12920
CHEMBL4072	CHEMBL2153171	7200
CHEMBL4072	CHEMBL100482	1950
CHEMBL4072	CHEMBL1171094	12400
CHEMBL4072	CHEMBL200287	760
CHEMBL4072	CHEMBL200744	740
CHEMBL4160	CHEMBL568171	3162.28
CHEMBL4160	CHEMBL567341	933.25
CHEMBL4160	CHEMBL578159	14791.08
CHEMBL4160	CHEMBL567785	6456.54
CHEMBL4160	CHEMBL567134	316.23
CHEMBL4801	CHEMBL221870	6.3
CHEMBL4801	CHEMBL213978	150
CHEMBL4801	CHEMBL182095	3015
CHEMBL4801	CHEMBL183564	18900
CHEMBL4801	CHEMBL359479	9590
CHEMBL4801	CHEMBL372509	38
CHEMBL4801	CHEMBL600458	1890
CHEMBL4801	CHEMBL396535	27
CHEMBL4801	CHEMBL425277	70
CHEMBL4801	CHEMBL2323967	13200
CHEMBL4801	CHEMBL180669	0.11
CHEMBL4801	CHEMBL242510	20
CHEMBL4801	CHEMBL214226	80
CHEMBL4801	CHEMBL387453	30
CHEMBL4801	CHEMBL362074	0.11
CHEMBL4801	CHEMBL82932	3045
CHEMBL4801	CHEMBL180131	18400
CHEMBL4801	CHEMBL2348861	30700
CHEMBL4801	CHEMBL429646	53
CHEMBL4801	CHEMBL196571	44
CHEMBL4801	CHEMBL183109	1030
CHEMBL4801	CHEMBL226779	6220
CHEMBL4801	CHEMBL242937	13
CHEMBL4801	CHEMBL370347	30
CHEMBL4801	CHEMBL2323966	20
CHEMBL4801	CHEMBL200500	50
CHEMBL4801	CHEMBL215512	150
CHEMBL4801	CHEMBL210023	490
CHEMBL4801	CHEMBL2324341	1050
CHEMBL4801	CHEMBL213553	580
CHEMBL4801	CHEMBL213952	50
CHEMBL4801	CHEMBL387556	3400
CHEMBL4801	CHEMBL213784	150
CHEMBL4801	CHEMBL427283	2300
CHEMBL4801	CHEMBL2324339	2700
CHEMBL4801	CHEMBL374478	8319
CHEMBL4801	CHEMBL585	3663
CHEMBL4801	CHEMBL53463	12192
CHEMBL4801	CHEMBL361111	2460
CHEMBL4801	CHEMBL226881	2720
CHEMBL4801	CHEMBL1221595	6.075
CHEMBL4801	CHEMBL212809	2900
CHEMBL4801	CHEMBL242298	3
CHEMBL4801	CHEMBL201910	54
CHEMBL4801	CHEMBL2324340	26
CHEMBL4801	CHEMBL390932	2825
CHEMBL4801	CHEMBL437105	2.66666666666667
CHEMBL4801	CHEMBL242727	15
CHEMBL4801	CHEMBL599024	600
CHEMBL4801	CHEMBL436989	5700
CHEMBL4801	CHEMBL199496	9
CHEMBL4801	CHEMBL226828	3250
CHEMBL4801	CHEMBL215385	2300
CHEMBL4801	CHEMBL424789	0.29
CHEMBL4801	CHEMBL179066	0.46
CHEMBL4801	CHEMBL114830	38
CHEMBL4801	CHEMBL386240	260
CHEMBL4801	CHEMBL360690	4490
CHEMBL4801	CHEMBL246887	320
CHEMBL4801	CHEMBL376760	1830
CHEMBL4801	CHEMBL242511	168
CHEMBL4801	CHEMBL242726	29
CHEMBL4801	CHEMBL1221746	59.35
CHEMBL4801	CHEMBL1221743	3.04
CHEMBL4801	CHEMBL369290	0.025
CHEMBL4801	CHEMBL490851	5350
CHEMBL4801	CHEMBL322966	17
CHEMBL4801	CHEMBL115252	62
CHEMBL4801	CHEMBL114791	10
CHEMBL4801	CHEMBL242509	14
CHEMBL4801	CHEMBL202569	320
CHEMBL4801	CHEMBL591239	1370
CHEMBL4801	CHEMBL202053	43
CHEMBL4801	CHEMBL198974	421
CHEMBL4801	CHEMBL394351	1
CHEMBL4801	CHEMBL492061	6825
CHEMBL4801	CHEMBL181274	0.064
CHEMBL4801	CHEMBL201973	2800
CHEMBL4801	CHEMBL243823	2
CHEMBL4801	CHEMBL590768	128
CHEMBL4801	CHEMBL380780	5
CHEMBL4801	CHEMBL115328	36
CHEMBL4801	CHEMBL1221598	14.06
CHEMBL4801	CHEMBL360880	5450
CHEMBL4801	CHEMBL354345	21200
CHEMBL4801	CHEMBL591280	209
CHEMBL4801	CHEMBL197979	97
CHEMBL4801	CHEMBL198178	55
CHEMBL4801	CHEMBL397184	2
CHEMBL4801	CHEMBL433771	0.22
CHEMBL4801	CHEMBL578159	16218.1
CHEMBL4801	CHEMBL1221691	5.22
CHEMBL4801	CHEMBL166513	7070
CHEMBL4801	CHEMBL1221688	8.655
CHEMBL4801	CHEMBL197127	7
CHEMBL4801	CHEMBL214073	130
CHEMBL4801	CHEMBL180646	0.063
CHEMBL4801	CHEMBL361825	0.067
CHEMBL4801	CHEMBL392245	2310
CHEMBL4801	CHEMBL1221550	95.75
CHEMBL4801	CHEMBL381624	1
CHEMBL4801	CHEMBL200290	3
CHEMBL4801	CHEMBL364282	14
CHEMBL4801	CHEMBL200266	3
CHEMBL4801	CHEMBL198845	1
CHEMBL4801	CHEMBL37630	8.7
CHEMBL4801	CHEMBL382066	6
CHEMBL4801	CHEMBL242299	77
CHEMBL4801	CHEMBL360956	0.67
CHEMBL4801	CHEMBL111839	0.76
CHEMBL4801	CHEMBL197811	1
CHEMBL4801	CHEMBL1221547	277.95
CHEMBL4801	CHEMBL433990	7
CHEMBL4801	CHEMBL201867	2400
CHEMBL4801	CHEMBL397990	11
CHEMBL4801	CHEMBL567134	70794.58
CHEMBL4801	CHEMBL421	28812
CHEMBL4801	CHEMBL181396	1.14
CHEMBL4801	CHEMBL181623	0.048
CHEMBL4801	CHEMBL359598	0.028
CHEMBL4801	CHEMBL167071	6190
CHEMBL4801	CHEMBL1221646	26.85
CHEMBL4801	CHEMBL1221597	3.14
CHEMBL4801	CHEMBL248309	330
CHEMBL4801	CHEMBL196761	1
CHEMBL4801	CHEMBL590028	945
CHEMBL4801	CHEMBL396625	5490
CHEMBL4801	CHEMBL178339	1.23
CHEMBL4801	CHEMBL372093	264
CHEMBL4801	CHEMBL180623	5.13
CHEMBL4801	CHEMBL1221811	8.15
CHEMBL4801	CHEMBL1221599	22.45
CHEMBL4801	CHEMBL441854	320
CHEMBL4801	CHEMBL492060	3875
CHEMBL4801	CHEMBL214215	240
CHEMBL4801	CHEMBL2348694	11600
CHEMBL4801	CHEMBL183760	4160
CHEMBL4801	CHEMBL199492	1
CHEMBL4801	CHEMBL372189	1
CHEMBL4801	CHEMBL1221546	258
CHEMBL4801	CHEMBL213408	310
CHEMBL4801	CHEMBL427284	3900
CHEMBL4801	CHEMBL1221596	4415
CHEMBL4801	CHEMBL1221548	342
CHEMBL4801	CHEMBL199264	2
CHEMBL4801	CHEMBL373028	6
CHEMBL4801	CHEMBL366927	0.05
CHEMBL4801	CHEMBL447233	0.99
CHEMBL4801	CHEMBL213965	430
CHEMBL4801	CHEMBL178514	0.025
CHEMBL4801	CHEMBL1221503	240.45
CHEMBL4801	CHEMBL370157	33
CHEMBL4801	CHEMBL523131	4575
CHEMBL4801	CHEMBL199784	135
CHEMBL4801	CHEMBL360355	0.15
CHEMBL4801	CHEMBL2348698	18400
CHEMBL4801	CHEMBL2348700	18400
CHEMBL4801	CHEMBL183379	1540
CHEMBL4801	CHEMBL516251	3300
CHEMBL4801	CHEMBL2348859	14700
CHEMBL4801	CHEMBL1221644	21.7
CHEMBL4801	CHEMBL2348702	45800
CHEMBL4801	CHEMBL382090	1
CHEMBL4801	CHEMBL362191	0.4
CHEMBL4801	CHEMBL196911	1
CHEMBL4801	CHEMBL382284	37000
CHEMBL4801	CHEMBL411178	1
CHEMBL4801	CHEMBL181768	0.13
CHEMBL4801	CHEMBL1221745	3.81
CHEMBL4801	CHEMBL360020	1.82
CHEMBL4801	CHEMBL198795	5
CHEMBL4801	CHEMBL2348860	25900
CHEMBL4801	CHEMBL112055	2
CHEMBL4801	CHEMBL212981	40
CHEMBL4801	CHEMBL359643	0.92
CHEMBL4801	CHEMBL2348693	7340
CHEMBL4801	CHEMBL181763	0.62
CHEMBL4801	CHEMBL1221549	61.62
CHEMBL4801	CHEMBL199445	3
CHEMBL4801	CHEMBL196753	1
CHEMBL4801	CHEMBL476023	4183
CHEMBL4801	CHEMBL264344	0.056
CHEMBL4801	CHEMBL359542	1.11
CHEMBL4801	CHEMBL202052	5200
CHEMBL4801	CHEMBL1221690	15.175
CHEMBL4801	CHEMBL181295	1.75
CHEMBL4801	CHEMBL1221643	9.645
CHEMBL4801	CHEMBL1221744	3.305
CHEMBL4801	CHEMBL202044	4
CHEMBL4801	CHEMBL396534	4
CHEMBL4801	CHEMBL268772	1
CHEMBL4801	CHEMBL320954	8
CHEMBL4801	CHEMBL198644	1
CHEMBL4801	CHEMBL183619	675
CHEMBL4801	CHEMBL181027	0.89
CHEMBL4801	CHEMBL182078	5810
CHEMBL4801	CHEMBL200819	130
CHEMBL4801	CHEMBL214166	150
CHEMBL4801	CHEMBL361983	1.7
CHEMBL4801	CHEMBL178116	0.06
CHEMBL4801	CHEMBL181775	0.22
CHEMBL4801	CHEMBL521972	5350
CHEMBL4801	CHEMBL181948	1.93
CHEMBL4801	CHEMBL477047	4700
CHEMBL4801	CHEMBL159822	180
CHEMBL4801	CHEMBL179551	0.031
CHEMBL4801	CHEMBL1221645	24.665
CHEMBL4801	CHEMBL373061	5
CHEMBL4801	CHEMBL384930	350
CHEMBL4801	CHEMBL182103	1.9
CHEMBL4801	CHEMBL441118	0.047
CHEMBL4801	CHEMBL200284	74
CHEMBL4801	CHEMBL210118	240
CHEMBL4801	CHEMBL490850	4300
CHEMBL4801	CHEMBL437526	2.8
CHEMBL4801	CHEMBL2096776	4060
CHEMBL4801	CHEMBL360788	0.013
CHEMBL4801	CHEMBL202577	2600
CHEMBL4801	CHEMBL178775	0.73
CHEMBL4801	CHEMBL360915	0.9
CHEMBL4801	CHEMBL1221689	14.24
CHEMBL4801	CHEMBL437907	430
CHEMBL4801	CHEMBL382814	100
CHEMBL4801	CHEMBL242938	19
CHEMBL4801	CHEMBL361397	6505
CHEMBL4801	CHEMBL519148	4100
CHEMBL4801	CHEMBL513297	3160
CHEMBL4801	CHEMBL379764	200
CHEMBL4801	CHEMBL202060	7
CHEMBL4801	CHEMBL202571	16
CHEMBL4801	CHEMBL425699	1.6
CHEMBL4801	CHEMBL178674	0.88
CHEMBL4801	CHEMBL214044	700
CHEMBL4801	CHEMBL443565	0.31
CHEMBL4801	CHEMBL377298	190
CHEMBL4801	CHEMBL477659	4700
CHEMBL4801	CHEMBL201919	2100
CHEMBL4801	CHEMBL434147	0.62
CHEMBL4801	CHEMBL1221502	279.5
CHEMBL4801	CHEMBL1221647	10.075
CHEMBL4801	CHEMBL179503	0.11
CHEMBL4801	CHEMBL198516	1
CHEMBL4801	CHEMBL361613	0.065
CHEMBL4801	CHEMBL325605	1
CHEMBL4801	CHEMBL178280	1.08
CHEMBL4801	CHEMBL198743	10
CHEMBL4801	CHEMBL237310	12
CHEMBL4801	CHEMBL442714	22
CHEMBL4801	CHEMBL202025	100
CHEMBL4801	CHEMBL220238	0.98
CHEMBL4801	CHEMBL324548	9
CHEMBL4801	CHEMBL2348701	24700
CHEMBL4801	CHEMBL591432	1820
CHEMBL4801	CHEMBL180273	0.19
CHEMBL4801	CHEMBL180763	0.23
CHEMBL4801	CHEMBL360046	4850
CHEMBL4801	CHEMBL202100	8
CHEMBL4801	CHEMBL202254	120
CHEMBL4801	CHEMBL248508	9
CHEMBL4801	CHEMBL411759	3
CHEMBL4801	CHEMBL212345	30
CHEMBL4801	CHEMBL244229	8
CHEMBL4801	CHEMBL381667	1
CHEMBL4801	CHEMBL411758	7
CHEMBL4801	CHEMBL114330	9
CHEMBL4801	CHEMBL209626	50
CHEMBL4801	CHEMBL197926	4583
CHEMBL4801	CHEMBL444088	5
CHEMBL4801	CHEMBL380787	2100
CHEMBL4801	CHEMBL362213	0.087
CHEMBL4801	CHEMBL202159	35
CHEMBL4801	CHEMBL202151	4
CHEMBL4801	CHEMBL201838	260
CHEMBL4801	CHEMBL602331	965
CHEMBL4801	CHEMBL2348691	12100
CHEMBL4801	CHEMBL211512	90
CHEMBL4801	CHEMBL212870	40
CHEMBL4801	CHEMBL202618	120
CHEMBL4801	CHEMBL202596	1950
CHEMBL4801	CHEMBL202160	5
CHEMBL4801	CHEMBL597995	1200
CHEMBL4801	CHEMBL202329	1000
