protein	compound	aveaffinty
CHEMBL275	CHEMBL488467	158.49
CHEMBL275	CHEMBL1096812	5
CHEMBL275	CHEMBL19449	2532.5
CHEMBL275	CHEMBL1779335	9000
CHEMBL275	CHEMBL2337975	0.38
CHEMBL275	CHEMBL2337964	0.064
CHEMBL275	CHEMBL1951070	251
CHEMBL275	CHEMBL2337973	0.77
CHEMBL275	CHEMBL70903	400
CHEMBL275	CHEMBL360770	9.8
CHEMBL275	CHEMBL197392	0.2
CHEMBL275	CHEMBL461989	3162.28
CHEMBL275	CHEMBL198674	0.3
CHEMBL275	CHEMBL198732	1.1
CHEMBL275	CHEMBL463418	19.95
CHEMBL275	CHEMBL1830634	235
CHEMBL275	CHEMBL1830639	79
CHEMBL275	CHEMBL1830638	0.8
CHEMBL275	CHEMBL473764	0.316
CHEMBL275	CHEMBL473550	251.19
CHEMBL275	CHEMBL1830644	1.7
CHEMBL275	CHEMBL361104	269
CHEMBL275	CHEMBL209295	0.3
CHEMBL275	CHEMBL1223687	8.7
CHEMBL275	CHEMBL380321	0.03
CHEMBL275	CHEMBL1096814	1180
CHEMBL275	CHEMBL1946748	1010
CHEMBL275	CHEMBL178099	42.8
CHEMBL275	CHEMBL1784110	1300
CHEMBL275	CHEMBL1782290	68
CHEMBL275	CHEMBL1098844	1
CHEMBL275	CHEMBL2172374	34
CHEMBL275	CHEMBL471739	630.96
CHEMBL275	CHEMBL1782302	600
CHEMBL275	CHEMBL1223621	43.3
CHEMBL275	CHEMBL2337974	3.2
CHEMBL275	CHEMBL2172707	231
CHEMBL275	CHEMBL2069600	70
CHEMBL275	CHEMBL571381	0.02
CHEMBL275	CHEMBL1779435	39000
CHEMBL275	CHEMBL198722	1.1
CHEMBL275	CHEMBL1782301	1200
CHEMBL275	CHEMBL2063002	480
CHEMBL275	CHEMBL517590	6.31
CHEMBL275	CHEMBL461111	31.62
CHEMBL275	CHEMBL464615	5011.87
CHEMBL275	CHEMBL451500	500
CHEMBL275	CHEMBL423743	447
CHEMBL275	CHEMBL370220	3
CHEMBL275	CHEMBL1830640	24
CHEMBL275	CHEMBL380933	0.4
CHEMBL275	CHEMBL144649	27
CHEMBL275	CHEMBL1782293	860
CHEMBL275	CHEMBL2018876	18100
CHEMBL275	CHEMBL1221434	45
CHEMBL275	CHEMBL521203	3.16
CHEMBL275	CHEMBL2326946	68000
CHEMBL275	CHEMBL2172367	225
CHEMBL275	CHEMBL1946746	430
CHEMBL275	CHEMBL1096813	5
CHEMBL275	CHEMBL2172710	47
CHEMBL275	CHEMBL2172376	17
CHEMBL275	CHEMBL1782292	3700
CHEMBL275	CHEMBL488632	50.12
CHEMBL275	CHEMBL528771	158.49
CHEMBL275	CHEMBL360285	71.3
CHEMBL275	CHEMBL1650673	34000
CHEMBL275	CHEMBL368696	10.3
CHEMBL275	CHEMBL2335408	1093
CHEMBL275	CHEMBL144491	282
CHEMBL275	CHEMBL1223618	120
CHEMBL275	CHEMBL2326944	16000
CHEMBL275	CHEMBL1223620	92.7
CHEMBL275	CHEMBL505431	199
CHEMBL275	CHEMBL1782305	19
CHEMBL275	CHEMBL1782300	940
CHEMBL275	CHEMBL1779425	13000
CHEMBL275	CHEMBL179868	533
CHEMBL275	CHEMBL1951068	284
CHEMBL275	CHEMBL512578	4500
CHEMBL275	CHEMBL18701	1164.055
CHEMBL275	CHEMBL1224721	86.5
CHEMBL275	CHEMBL198527	0.5
CHEMBL275	CHEMBL372575	0.5
CHEMBL275	CHEMBL463417	15.85
CHEMBL275	CHEMBL1223685	57.6
CHEMBL275	CHEMBL1782299	1800
CHEMBL275	CHEMBL1830637	337
CHEMBL275	CHEMBL1782308	15
CHEMBL275	CHEMBL473153	15848.93
CHEMBL275	CHEMBL486442	50.12
CHEMBL275	CHEMBL2172373	43
CHEMBL275	CHEMBL511488	10
CHEMBL275	CHEMBL2331810	31000
CHEMBL275	CHEMBL179321	9.5
CHEMBL275	CHEMBL1224653	10.7
CHEMBL275	CHEMBL2333455	3310
CHEMBL275	CHEMBL2171452	4.6
CHEMBL275	CHEMBL1782303	190
CHEMBL275	CHEMBL570029	1.58
CHEMBL275	CHEMBL1779447	120
CHEMBL275	CHEMBL2337954	5.9
CHEMBL275	CHEMBL1782307	6.8
CHEMBL275	CHEMBL1951069	257
CHEMBL275	CHEMBL2335415	263
CHEMBL275	CHEMBL2337957	3
CHEMBL275	CHEMBL2333459	1230
CHEMBL275	CHEMBL1782286	320
CHEMBL275	CHEMBL2326942	26000
CHEMBL275	CHEMBL2326945	15000
CHEMBL275	CHEMBL313041	250
CHEMBL275	CHEMBL571171	0.631
CHEMBL275	CHEMBL569791	0.01
CHEMBL275	CHEMBL570956	31.62
CHEMBL275	CHEMBL576479	0.794
CHEMBL275	CHEMBL488633	125.89
CHEMBL275	CHEMBL2337976	0.2
CHEMBL275	CHEMBL91571	17.9
CHEMBL275	CHEMBL519588	15.85
CHEMBL275	CHEMBL1224720	418
CHEMBL275	CHEMBL462150	3.98
CHEMBL275	CHEMBL2335413	278
CHEMBL275	CHEMBL2333447	530
CHEMBL275	CHEMBL1095865	5
CHEMBL275	CHEMBL1830635	6
CHEMBL275	CHEMBL1782298	78
CHEMBL275	CHEMBL362652	270
CHEMBL275	CHEMBL433757	46.9
CHEMBL275	CHEMBL2331809	17000
CHEMBL275	CHEMBL571593	2
CHEMBL275	CHEMBL1095226	21
CHEMBL275	CHEMBL8184	199.53
CHEMBL275	CHEMBL2315591	4220
CHEMBL275	CHEMBL1099164	2
CHEMBL275	CHEMBL2335414	271
CHEMBL275	CHEMBL2315889	540
CHEMBL275	CHEMBL1782297	150
CHEMBL275	CHEMBL538659	12.59
CHEMBL275	CHEMBL343244	338
CHEMBL275	CHEMBL569790	25.12
CHEMBL275	CHEMBL1946932	1520
CHEMBL275	CHEMBL444808	430
CHEMBL275	CHEMBL1946936	300
CHEMBL275	CHEMBL1782294	220
CHEMBL275	CHEMBL144823	70
CHEMBL275	CHEMBL1224719	389
CHEMBL275	CHEMBL2172734	53
CHEMBL275	CHEMBL1782304	34
CHEMBL275	CHEMBL144499	63
CHEMBL275	CHEMBL569556	0.126
CHEMBL275	CHEMBL1203921	8.9
CHEMBL275	CHEMBL488290	19.95
CHEMBL275	CHEMBL360527	11
CHEMBL275	CHEMBL433761	13
CHEMBL275	CHEMBL1946935	350
CHEMBL275	CHEMBL1946747	260
CHEMBL275	CHEMBL519589	2511.89
CHEMBL275	CHEMBL507163	251.19
CHEMBL275	CHEMBL467203	44000
CHEMBL275	CHEMBL77826	34
CHEMBL275	CHEMBL486443	25.12
CHEMBL275	CHEMBL584327	0.1
CHEMBL275	CHEMBL144633	583
CHEMBL275	CHEMBL585528	2.51
CHEMBL275	CHEMBL1951067	265
CHEMBL275	CHEMBL569352	6.31
CHEMBL275	CHEMBL178801	7.6
CHEMBL275	CHEMBL1946933	21
CHEMBL275	CHEMBL1782295	210
CHEMBL275	CHEMBL1095225	45
CHEMBL275	CHEMBL512661	158.49
CHEMBL275	CHEMBL2315896	1570
CHEMBL275	CHEMBL74078	49
CHEMBL275	CHEMBL517900	100
CHEMBL275	CHEMBL585537	39.81
CHEMBL275	CHEMBL571594	10
CHEMBL275	CHEMBL1951066	278
CHEMBL275	CHEMBL368739	33
CHEMBL275	CHEMBL2337958	0.3
CHEMBL275	CHEMBL1946934	280
CHEMBL275	CHEMBL1946937	380
CHEMBL275	CHEMBL2315588	3710
CHEMBL275	CHEMBL569555	12.59
CHEMBL275	CHEMBL571386	3.16
CHEMBL275	CHEMBL571170	39.81
CHEMBL275	CHEMBL1951065	280
CHEMBL275	CHEMBL82318	520
CHEMBL275	CHEMBL1099163	3
CHEMBL275	CHEMBL360481	5.8
CHEMBL275	CHEMBL360932	26.6
CHEMBL275	CHEMBL178712	21.9
CHEMBL275	CHEMBL90375	22.2
CHEMBL275	CHEMBL218103	8
CHEMBL275	CHEMBL1946938	3490
CHEMBL275	CHEMBL488291	1000
CHEMBL275	CHEMBL91551	10.9
CHEMBL275	CHEMBL1224718	87
CHEMBL275	CHEMBL488292	316.23
CHEMBL275	CHEMBL307646	2.1
CHEMBL275	CHEMBL2337956	0.66
CHEMBL275	CHEMBL433774	9.7
CHEMBL275	CHEMBL1782296	220
CHEMBL275	CHEMBL1224717	7.4
CHEMBL275	CHEMBL369134	17.3
CHEMBL275	CHEMBL2172375	93
CHEMBL275	CHEMBL367846	21.4
CHEMBL275	CHEMBL362175	5.2
CHEMBL288	CHEMBL570355	3845
CHEMBL288	CHEMBL382545	38
CHEMBL288	CHEMBL198432	2.5
CHEMBL288	CHEMBL63	755.706363636364
CHEMBL288	CHEMBL600468	54
CHEMBL288	CHEMBL433761	102.366666666667
CHEMBL288	CHEMBL198464	45
CHEMBL288	CHEMBL1782305	1600
CHEMBL288	CHEMBL1782306	1700
CHEMBL288	CHEMBL208100	0.8
CHEMBL288	CHEMBL463431	2.3
CHEMBL288	CHEMBL204449	4
CHEMBL288	CHEMBL604731	65
CHEMBL288	CHEMBL1782286	8800
CHEMBL288	CHEMBL569624	5048.57142857143
CHEMBL288	CHEMBL1203921	140.933333333333
CHEMBL288	CHEMBL1782304	1500
CHEMBL288	CHEMBL1830635	13
CHEMBL288	CHEMBL451500	1.2
CHEMBL288	CHEMBL2172367	30
CHEMBL288	CHEMBL370220	2
CHEMBL288	CHEMBL572539	3480
CHEMBL288	CHEMBL361104	1548.56666666667
CHEMBL288	CHEMBL513099	2585.2
CHEMBL288	CHEMBL362652	1067.66666666667
CHEMBL288	CHEMBL1782302	4800
CHEMBL288	CHEMBL179321	898.533333333333
CHEMBL288	CHEMBL570803	1290
CHEMBL288	CHEMBL511115	35
CHEMBL288	CHEMBL313041	6.3
CHEMBL288	CHEMBL598946	100
CHEMBL288	CHEMBL313842	595
CHEMBL288	CHEMBL199015	0.4
CHEMBL288	CHEMBL198564	4.4
CHEMBL288	CHEMBL1830636	9.4
CHEMBL288	CHEMBL1782308	3100
CHEMBL288	CHEMBL28079	8760
CHEMBL288	CHEMBL368739	200.066666666667
CHEMBL288	CHEMBL433757	141.766666666667
CHEMBL288	CHEMBL178801	108.3
CHEMBL288	CHEMBL207424	10
CHEMBL288	CHEMBL196969	0.19
CHEMBL288	CHEMBL360434	40000
CHEMBL288	CHEMBL598745	32
CHEMBL288	CHEMBL514277	6000
CHEMBL288	CHEMBL377709	0.1
CHEMBL288	CHEMBL2172373	24
CHEMBL288	CHEMBL1830638	2.3
CHEMBL288	CHEMBL360932	265.233333333333
CHEMBL288	CHEMBL362175	84.8333333333333
CHEMBL288	CHEMBL505431	2
CHEMBL288	CHEMBL197392	0.2
CHEMBL288	CHEMBL360527	89.0666666666667
CHEMBL288	CHEMBL1224717	0.4
CHEMBL288	CHEMBL179868	1893.33333333333
CHEMBL288	CHEMBL209295	0.3
CHEMBL288	CHEMBL1782307	2900
CHEMBL288	CHEMBL1782301	9900
CHEMBL288	CHEMBL186615	5900
CHEMBL288	CHEMBL517124	199.53
CHEMBL288	CHEMBL457215	380.095
CHEMBL288	CHEMBL598086	9
CHEMBL288	CHEMBL2172366	45
CHEMBL288	CHEMBL368696	120.233333333333
CHEMBL288	CHEMBL197494	0.6
CHEMBL288	CHEMBL2171452	1.2
CHEMBL288	CHEMBL42126	1.0105
CHEMBL288	CHEMBL604930	29
CHEMBL288	CHEMBL2172372	64
CHEMBL288	CHEMBL379768	1.4
CHEMBL288	CHEMBL367846	76.1
CHEMBL288	CHEMBL298000	1584.89
CHEMBL288	CHEMBL444808	1955
CHEMBL288	CHEMBL1784114	1500
CHEMBL288	CHEMBL180015	71.8666666666667
CHEMBL288	CHEMBL1784118	82
CHEMBL288	CHEMBL462518	10000
CHEMBL288	CHEMBL198722	2
CHEMBL288	CHEMBL178099	887.6
CHEMBL288	CHEMBL1224718	5
CHEMBL288	CHEMBL603892	25
CHEMBL288	CHEMBL204522	6.7
CHEMBL288	CHEMBL208382	3.16666666666667
CHEMBL288	CHEMBL1782303	5300
CHEMBL288	CHEMBL1782300	11000
CHEMBL288	CHEMBL198674	0.5
CHEMBL288	CHEMBL197386	0.5
CHEMBL288	CHEMBL381681	0.2
CHEMBL288	CHEMBL603230	32
CHEMBL288	CHEMBL184829	5840
CHEMBL288	CHEMBL598909	23
CHEMBL288	CHEMBL184154	8770
CHEMBL288	CHEMBL1224719	12.1
CHEMBL288	CHEMBL457662	1098.24
CHEMBL288	CHEMBL206592	1.7
CHEMBL288	CHEMBL383762	43
CHEMBL288	CHEMBL207559	1.9
CHEMBL288	CHEMBL604519	33463.5
CHEMBL288	CHEMBL367135	22170
CHEMBL288	CHEMBL184470	30000
CHEMBL288	CHEMBL509969	60127.98
CHEMBL288	CHEMBL19449	166
CHEMBL288	CHEMBL599109	39
CHEMBL288	CHEMBL369134	161.766666666667
CHEMBL288	CHEMBL599526	44
CHEMBL288	CHEMBL360770	120.4
CHEMBL288	CHEMBL380321	0.1
CHEMBL288	CHEMBL206968	0.1
CHEMBL288	CHEMBL1782288	2400
CHEMBL288	CHEMBL1784116	1500
CHEMBL288	CHEMBL183465	1700
CHEMBL288	CHEMBL184945	1550
CHEMBL288	CHEMBL208236	2.3
CHEMBL288	CHEMBL458296	39905.36
CHEMBL288	CHEMBL360481	88.1
CHEMBL288	CHEMBL363118	26000
CHEMBL288	CHEMBL363097	34250
CHEMBL288	CHEMBL604721	150
CHEMBL288	CHEMBL371037	0.7
CHEMBL288	CHEMBL457216	6012.8
CHEMBL288	CHEMBL598907	28
CHEMBL288	CHEMBL2172371	51
CHEMBL288	CHEMBL1782298	760
CHEMBL288	CHEMBL572161	5910
CHEMBL288	CHEMBL380933	0.5
CHEMBL288	CHEMBL456170	28920.16
CHEMBL288	CHEMBL184334	57000
CHEMBL288	CHEMBL2171421	6550
CHEMBL288	CHEMBL606171	140
CHEMBL288	CHEMBL598906	160
CHEMBL288	CHEMBL599525	67
CHEMBL288	CHEMBL186868	92330
CHEMBL288	CHEMBL184016	19250
CHEMBL288	CHEMBL458297	348.37
CHEMBL288	CHEMBL183965	12200
CHEMBL288	CHEMBL1223685	0.9
CHEMBL288	CHEMBL18701	630.96
CHEMBL288	CHEMBL383225	0.3
CHEMBL288	CHEMBL1782289	1300
CHEMBL288	CHEMBL1782290	990
CHEMBL288	CHEMBL182294	19000
CHEMBL288	CHEMBL178712	118.966666666667
CHEMBL288	CHEMBL185208	1010
CHEMBL288	CHEMBL1782297	1300
CHEMBL288	CHEMBL433774	124.066666666667
CHEMBL288	CHEMBL45854	645.65
CHEMBL288	CHEMBL184089	44660
CHEMBL288	CHEMBL185446	15300
CHEMBL288	CHEMBL598085	83
CHEMBL288	CHEMBL597071	40
CHEMBL288	CHEMBL598671	46
CHEMBL288	CHEMBL598049	40
CHEMBL288	CHEMBL608268	44
CHEMBL288	CHEMBL185275	10500
CHEMBL288	CHEMBL360285	630.933333333333
CHEMBL288	CHEMBL598654	100
CHEMBL288	CHEMBL182703	1420
CHEMBL288	CHEMBL599326	826
CHEMBL288	CHEMBL361469	1800
CHEMBL288	CHEMBL2171423	2900
CHEMBL288	CHEMBL363673	20500
CHEMBL288	CHEMBL2041596	66300
CHEMBL288	CHEMBL447757	70897.29
CHEMBL288	CHEMBL596696	200
CHEMBL288	CHEMBL2172370	19
CHEMBL288	CHEMBL443679	722.22
CHEMBL288	CHEMBL460188	2585.2
CHEMBL288	CHEMBL365659	11880
CHEMBL288	CHEMBL184279	1700
CHEMBL288	CHEMBL1784110	7600
CHEMBL288	CHEMBL1830640	13.5
CHEMBL288	CHEMBL382168	0.1
CHEMBL288	CHEMBL1223620	10.5
CHEMBL288	CHEMBL378681	0.5
CHEMBL288	CHEMBL182617	1460
CHEMBL288	CHEMBL1782291	12000
CHEMBL288	CHEMBL1224653	9.3
CHEMBL288	CHEMBL1782296	2000
CHEMBL288	CHEMBL1782295	1500
CHEMBL288	CHEMBL47113	70.79
CHEMBL288	CHEMBL45055	398.11
CHEMBL288	CHEMBL456618	5224.035
CHEMBL288	CHEMBL456617	660.595
CHEMBL288	CHEMBL597078	47
CHEMBL288	CHEMBL597072	120
CHEMBL288	CHEMBL361201	128.266666666667
CHEMBL288	CHEMBL598500	40
CHEMBL288	CHEMBL210840	74
CHEMBL288	CHEMBL605935	14.3
CHEMBL288	CHEMBL457217	79716.41
CHEMBL288	CHEMBL457431	10000
CHEMBL288	CHEMBL218990	70
CHEMBL288	CHEMBL184903	3280
CHEMBL288	CHEMBL185296	690
CHEMBL288	CHEMBL455962	93162.715
CHEMBL288	CHEMBL182681	6300
CHEMBL288	CHEMBL182788	81500
CHEMBL288	CHEMBL182574	39660
CHEMBL288	CHEMBL114535	100
CHEMBL288	CHEMBL597718	70
CHEMBL288	CHEMBL182227	14200
CHEMBL288	CHEMBL192	20000
CHEMBL288	CHEMBL605362	30
CHEMBL288	CHEMBL359562	22250
CHEMBL288	CHEMBL445832	23994.165
CHEMBL288	CHEMBL1784109	2100
CHEMBL288	CHEMBL1223621	4.5
CHEMBL288	CHEMBL1830641	2.7
CHEMBL288	CHEMBL1784117	8000
CHEMBL288	CHEMBL185370	1310
CHEMBL288	CHEMBL1782292	15000
CHEMBL288	CHEMBL1782294	2800
CHEMBL288	CHEMBL451369	37153.52
CHEMBL288	CHEMBL371089	0.6
CHEMBL288	CHEMBL456591	183.915
CHEMBL288	CHEMBL365634	32250
CHEMBL288	CHEMBL183119	10970
CHEMBL288	CHEMBL604107	18
CHEMBL288	CHEMBL365447	1130
CHEMBL288	CHEMBL1922942	1500
CHEMBL288	CHEMBL1830643	0.4
CHEMBL288	CHEMBL218103	9
CHEMBL288	CHEMBL217899	13
CHEMBL288	CHEMBL1830646	0.1
CHEMBL288	CHEMBL187201	33330
CHEMBL288	CHEMBL361706	71000
CHEMBL288	CHEMBL184017	7050
CHEMBL288	CHEMBL2018876	26000
CHEMBL288	CHEMBL184837	58250
CHEMBL288	CHEMBL593877	4.85
CHEMBL288	CHEMBL458298	22.1
CHEMBL288	CHEMBL184057	15050
CHEMBL288	CHEMBL427505	740
CHEMBL288	CHEMBL2172374	32
CHEMBL288	CHEMBL2172707	622
CHEMBL288	CHEMBL508134	61.33
CHEMBL288	CHEMBL183280	15000
CHEMBL288	CHEMBL178460	148.266666666667
CHEMBL288	CHEMBL44109	3090.3
CHEMBL288	CHEMBL47683	10715.19
CHEMBL288	CHEMBL183952	19330
CHEMBL288	CHEMBL362033	25750
CHEMBL288	CHEMBL198853	0.5
CHEMBL288	CHEMBL457663	180.985
CHEMBL288	CHEMBL456826	43825.79
CHEMBL288	CHEMBL182536	820
CHEMBL288	CHEMBL1830644	1.5
CHEMBL288	CHEMBL193240	230.135
CHEMBL288	CHEMBL1923060	290
CHEMBL288	CHEMBL603194	16.4
CHEMBL288	CHEMBL208149	2.8
CHEMBL288	CHEMBL1830645	17
CHEMBL288	CHEMBL1830647	240
CHEMBL288	CHEMBL184979	53200
CHEMBL288	CHEMBL512578	2900
CHEMBL288	CHEMBL430893	622
CHEMBL288	CHEMBL1923066	27
CHEMBL288	CHEMBL2172369	30
CHEMBL288	CHEMBL456368	3483.685
CHEMBL288	CHEMBL603070	40
CHEMBL288	CHEMBL456327	1902.73
CHEMBL288	CHEMBL1828652	0.5
CHEMBL288	CHEMBL32442	2.1
CHEMBL288	CHEMBL1782293	3000
CHEMBL288	CHEMBL45834	28.18
CHEMBL288	CHEMBL458933	633.48
CHEMBL288	CHEMBL362264	95500
CHEMBL288	CHEMBL458932	663.845
CHEMBL288	CHEMBL359890	1020
CHEMBL288	CHEMBL595272	1
CHEMBL288	CHEMBL185604	21330
CHEMBL288	CHEMBL2315896	2890
CHEMBL288	CHEMBL1830642	14
CHEMBL288	CHEMBL440878	85
CHEMBL288	CHEMBL600989	60
CHEMBL288	CHEMBL594108	0.4
CHEMBL288	CHEMBL594109	0.7
CHEMBL288	CHEMBL595064	0.9
CHEMBL288	CHEMBL1830790	1.3
CHEMBL288	CHEMBL218793	180
CHEMBL288	CHEMBL363658	14700
CHEMBL288	CHEMBL218653	13
CHEMBL288	CHEMBL184013	55000
CHEMBL288	CHEMBL364200	12000
CHEMBL288	CHEMBL2172368	51
CHEMBL288	CHEMBL600791	130
CHEMBL288	CHEMBL606214	30
CHEMBL288	CHEMBL456573	209.765
CHEMBL288	CHEMBL2172731	140
CHEMBL288	CHEMBL1784108	3400
CHEMBL288	CHEMBL363236	37000
CHEMBL288	CHEMBL1223619	17
CHEMBL288	CHEMBL184701	99000
CHEMBL288	CHEMBL383837	3
CHEMBL288	CHEMBL603626	8.2
CHEMBL288	CHEMBL185144	25000
CHEMBL288	CHEMBL458931	2193.88
CHEMBL288	CHEMBL511686	24.94
CHEMBL288	CHEMBL1221434	0.6
CHEMBL288	CHEMBL593656	0.3
CHEMBL288	CHEMBL596394	1.4
CHEMBL288	CHEMBL592931	1.3
CHEMBL288	CHEMBL595038	2
CHEMBL288	CHEMBL456367	44834.18
CHEMBL288	CHEMBL595959	5.2
CHEMBL288	CHEMBL602046	90
CHEMBL288	CHEMBL2172734	74
CHEMBL288	CHEMBL360627	2410
CHEMBL288	CHEMBL456574	414.055
CHEMBL288	CHEMBL434332	4300
CHEMBL288	CHEMBL1922946	22
CHEMBL288	CHEMBL595039	9.7
CHEMBL288	CHEMBL456590	408.69
CHEMBL288	CHEMBL185523	7350
CHEMBL288	CHEMBL77826	1.5
CHEMBL288	CHEMBL185108	23700
CHEMBL288	CHEMBL369541	17000
CHEMBL288	CHEMBL599327	100
CHEMBL288	CHEMBL2315889	650
CHEMBL288	CHEMBL207996	0.7
CHEMBL288	CHEMBL600990	20
CHEMBL288	CHEMBL198527	2.3
CHEMBL288	CHEMBL1224721	2
CHEMBL288	CHEMBL1223618	22.2
CHEMBL288	CHEMBL598670	21
CHEMBL288	CHEMBL185502	79000
CHEMBL288	CHEMBL1223687	0.2
CHEMBL288	CHEMBL183816	26000
CHEMBL288	CHEMBL592942	45.9
CHEMBL288	CHEMBL363084	1590
CHEMBL288	CHEMBL598719	37
CHEMBL288	CHEMBL184861	320
CHEMBL288	CHEMBL1784107	1900
CHEMBL288	CHEMBL605096	4.3
CHEMBL288	CHEMBL2172375	41
CHEMBL288	CHEMBL604940	130
CHEMBL288	CHEMBL372575	1.2
CHEMBL288	CHEMBL606386	70
CHEMBL288	CHEMBL361512	13000
CHEMBL288	CHEMBL185439	12230
CHEMBL288	CHEMBL184960	44500
CHEMBL288	CHEMBL207775	10
CHEMBL288	CHEMBL363709	36330
CHEMBL288	CHEMBL456366	1e+05
CHEMBL288	CHEMBL605146	32
CHEMBL288	CHEMBL1223686	0.8
CHEMBL288	CHEMBL596447	1.3
CHEMBL288	CHEMBL427513	1500
CHEMBL288	CHEMBL263311	5630
CHEMBL288	CHEMBL198732	1.9
CHEMBL288	CHEMBL2315588	2780
CHEMBL288	CHEMBL360874	23000
CHEMBL288	CHEMBL598318	190
CHEMBL288	CHEMBL185588	15700
CHEMBL288	CHEMBL2172376	6
CHEMBL288	CHEMBL1223684	18.3
CHEMBL288	CHEMBL603071	13
CHEMBL288	CHEMBL602666	6
CHEMBL288	CHEMBL589514	30
CHEMBL288	CHEMBL2315591	3330
CHEMBL288	CHEMBL74078	1
CHEMBL288	CHEMBL184806	38000
CHEMBL288	CHEMBL605340	46
CHEMBL288	CHEMBL598116	48
CHEMBL288	CHEMBL516301	2290.87
CHEMBL288	CHEMBL366149	1630
CHEMBL288	CHEMBL185203	4260
CHEMBL288	CHEMBL185304	470
CHEMBL288	CHEMBL2172710	31
CHEMBL288	CHEMBL605355	36
CHEMBL288	CHEMBL1224720	48.7
CHEMBL290	CHEMBL261711	280
CHEMBL290	CHEMBL409862	260
CHEMBL290	CHEMBL592243	1610
CHEMBL290	CHEMBL592059	5670
CHEMBL290	CHEMBL34431	59.595
CHEMBL290	CHEMBL375200	328
CHEMBL290	CHEMBL218855	280
CHEMBL290	CHEMBL263641	201
CHEMBL290	CHEMBL263642	56
CHEMBL290	CHEMBL17423	13200
CHEMBL290	CHEMBL441704	471
CHEMBL290	CHEMBL385754	332
CHEMBL290	CHEMBL592242	1730
CHEMBL290	CHEMBL1683806	88.4
CHEMBL290	CHEMBL592057	1200
CHEMBL290	CHEMBL592241	910
CHEMBL290	CHEMBL219123	474
CHEMBL290	CHEMBL374993	748
CHEMBL290	CHEMBL591059	3510
CHEMBL290	CHEMBL219451	88
CHEMBL290	CHEMBL19224	417
CHEMBL290	CHEMBL218955	305
CHEMBL290	CHEMBL259295	685
CHEMBL290	CHEMBL387167	1890
CHEMBL290	CHEMBL260006	207
CHEMBL290	CHEMBL591114	1140
CHEMBL290	CHEMBL603613	1540
CHEMBL290	CHEMBL220185	196
CHEMBL290	CHEMBL591997	1280
CHEMBL290	CHEMBL219445	273
CHEMBL290	CHEMBL601295	2800
CHEMBL290	CHEMBL408977	237
CHEMBL290	CHEMBL189	1000
CHEMBL290	CHEMBL409613	240
CHEMBL290	CHEMBL589984	1930
CHEMBL290	CHEMBL410834	463
CHEMBL290	CHEMBL409651	223
CHEMBL290	CHEMBL387166	1820
CHEMBL291	CHEMBL204449	1378
CHEMBL291	CHEMBL377709	1.7
CHEMBL291	CHEMBL378681	9.5
CHEMBL291	CHEMBL208100	6.4
CHEMBL291	CHEMBL198564	106
CHEMBL291	CHEMBL383837	17
CHEMBL291	CHEMBL383762	135
CHEMBL291	CHEMBL206968	0.9
CHEMBL291	CHEMBL218990	700
CHEMBL291	CHEMBL379768	17
CHEMBL291	CHEMBL207559	25
CHEMBL291	CHEMBL380321	0.05
CHEMBL291	CHEMBL382168	1.7
CHEMBL291	CHEMBL207775	97
CHEMBL291	CHEMBL204522	41
CHEMBL291	CHEMBL370220	11.9
CHEMBL291	CHEMBL198464	68
CHEMBL291	CHEMBL371089	2.9
CHEMBL291	CHEMBL207424	70
CHEMBL291	CHEMBL198432	3.3
CHEMBL291	CHEMBL383225	1
CHEMBL291	CHEMBL208149	26
CHEMBL291	CHEMBL74078	68
CHEMBL291	CHEMBL208236	10.6
CHEMBL291	CHEMBL197494	5.7
CHEMBL291	CHEMBL208382	23.5
CHEMBL291	CHEMBL382545	22
CHEMBL291	CHEMBL381681	1.2
CHEMBL291	CHEMBL207996	5.5
CHEMBL291	CHEMBL218103	40
CHEMBL291	CHEMBL63	2472.07666666667
CHEMBL291	CHEMBL32442	4.5
CHEMBL291	CHEMBL198722	11
CHEMBL291	CHEMBL209295	4.2
CHEMBL291	CHEMBL511115	711.5
CHEMBL291	CHEMBL380933	5.9
CHEMBL291	CHEMBL206592	14
CHEMBL291	CHEMBL197386	3.8
CHEMBL291	CHEMBL199015	1
CHEMBL291	CHEMBL18701	3981.07
CHEMBL291	CHEMBL1223620	1235
CHEMBL291	CHEMBL1224720	218
CHEMBL291	CHEMBL19449	239
CHEMBL291	CHEMBL430893	3690
CHEMBL291	CHEMBL77826	1230
CHEMBL291	CHEMBL198853	11.4
CHEMBL291	CHEMBL2171452	10
CHEMBL291	CHEMBL198527	14
CHEMBL291	CHEMBL198674	0.5
CHEMBL291	CHEMBL210840	490
CHEMBL291	CHEMBL42126	14
CHEMBL291	CHEMBL371037	6.8
CHEMBL291	CHEMBL1223684	1341
CHEMBL291	CHEMBL1223621	1115
CHEMBL291	CHEMBL2172734	505
CHEMBL291	CHEMBL196969	0.7
CHEMBL291	CHEMBL1223618	1977
CHEMBL291	CHEMBL218653	77
CHEMBL291	CHEMBL1223686	36.2
CHEMBL291	CHEMBL218793	2440
CHEMBL291	CHEMBL197392	0.4
CHEMBL291	CHEMBL372575	9.1
CHEMBL291	CHEMBL2172710	206
CHEMBL291	CHEMBL1221434	151
CHEMBL291	CHEMBL1224653	69.5
CHEMBL291	CHEMBL1224717	31.2
