protein	compound	aveaffinty
CHEMBL3227	CHEMBL247948	2100
CHEMBL3227	CHEMBL1808893	595
CHEMBL3227	CHEMBL1682832	475
CHEMBL3227	CHEMBL1682791	91.9
CHEMBL3227	CHEMBL1779852	136
CHEMBL3227	CHEMBL1779853	3251
CHEMBL3227	CHEMBL1808887	7700
CHEMBL3227	CHEMBL1779856	27380
CHEMBL3227	CHEMBL1682828	371.5
CHEMBL3227	CHEMBL2069393	2100
CHEMBL3227	CHEMBL1779864	15684
CHEMBL3227	CHEMBL1290332	1280
CHEMBL3227	CHEMBL1779849	411.45
CHEMBL3227	CHEMBL1258773	330
CHEMBL3227	CHEMBL1779870	9514.5
CHEMBL3227	CHEMBL1681799	50.1
CHEMBL3227	CHEMBL1808878	255
CHEMBL3227	CHEMBL2069389	920
CHEMBL3227	CHEMBL1682796	29.9
CHEMBL3227	CHEMBL1682827	453.6
CHEMBL3227	CHEMBL1779883	27150
CHEMBL3227	CHEMBL1682793	53.2
CHEMBL3227	CHEMBL1682794	518.8
CHEMBL3227	CHEMBL1779872	4816
CHEMBL3227	CHEMBL2069387	3600
CHEMBL3227	CHEMBL365409	30
CHEMBL3227	CHEMBL363062	20
CHEMBL3227	CHEMBL190504	40
CHEMBL3227	CHEMBL1779854	1976.5
CHEMBL3227	CHEMBL1808888	70
CHEMBL3227	CHEMBL2069394	770
CHEMBL3227	CHEMBL1779866	1383.5
CHEMBL3227	CHEMBL1779847	395
CHEMBL3227	CHEMBL204404	44
CHEMBL3227	CHEMBL1682792	11.5
CHEMBL3227	CHEMBL202908	5
CHEMBL3227	CHEMBL1682814	749.9
CHEMBL3227	CHEMBL383758	28
CHEMBL3227	CHEMBL207097	11
CHEMBL3227	CHEMBL207733	27
CHEMBL3227	CHEMBL2071577	630
CHEMBL3227	CHEMBL1779871	338.75
CHEMBL3227	CHEMBL1779861	10596
CHEMBL3227	CHEMBL395388	330
CHEMBL3227	CHEMBL1779876	462
CHEMBL3227	CHEMBL205146	10
CHEMBL3227	CHEMBL2071568	630
CHEMBL3227	CHEMBL206427	48
CHEMBL3227	CHEMBL360813	90
CHEMBL3227	CHEMBL1682795	588.8
CHEMBL3227	CHEMBL1682816	285.5
CHEMBL3227	CHEMBL398125	2300
CHEMBL3227	CHEMBL1682825	524.8
CHEMBL3227	CHEMBL1290330	18000
CHEMBL3227	CHEMBL2069388	1600
CHEMBL3227	CHEMBL1779873	393
CHEMBL3227	CHEMBL1779867	19550
CHEMBL3227	CHEMBL1682811	20.3
CHEMBL3227	CHEMBL1779869	447.95
CHEMBL3227	CHEMBL1779868	987.5
CHEMBL3227	CHEMBL1779865	1530.5
CHEMBL3227	CHEMBL1682815	208.9
CHEMBL3227	CHEMBL1779860	257.4
CHEMBL3227	CHEMBL2071572	1100
CHEMBL3227	CHEMBL2071581	88
CHEMBL3227	CHEMBL2071578	460
CHEMBL3227	CHEMBL1682790	11.6
CHEMBL3227	CHEMBL205576	27
CHEMBL3227	CHEMBL245897	1500
CHEMBL3227	CHEMBL1779875	979
CHEMBL3227	CHEMBL2071569	140
CHEMBL3227	CHEMBL2071580	58
CHEMBL3227	CHEMBL206998	33
CHEMBL3227	CHEMBL2071579	310
CHEMBL3227	CHEMBL1682829	12.3
CHEMBL3227	CHEMBL395675	1900
CHEMBL3227	CHEMBL1616372	316.23
CHEMBL3227	CHEMBL1348198	167.9
