cid,compound,aveaffinty
774,CHEMBL90,21.8472727273
912,CHEMBL268490,316.23
2247,CHEMBL296419,7943.28
2790,CHEMBL14690,6.43333333333
2818,CHEMBL42,63.406
3077,CHEMBL12344,203.115
3100,CHEMBL657,42657.95
3692,CHEMBL19439,15.6275
37463,CHEMBL275443,50.12
41376,CHEMBL12608,25.12
63439,CHEMBL471712,15135.61
91613,CHEMBL12620,794.33
126688,CHEMBL293762,5011.87
132937,CHEMBL19010,12.59
156615,CHEMBL268229,217.595
170389,CHEMBL91353,31.62
182527,CHEMBL325327,8.13
206876,CHEMBL128637,2000.0
217674,CHEMBL473098,2818.38
550981,CHEMBL1923533,2400.0
753256,CHEMBL473662,410.0
756701,CHEMBL594152,18400.0
762810,CHEMBL594730,6600.0
805994,CHEMBL455133,602.56
832283,CHEMBL118572,1071.52
921599,CHEMBL129660,38.0
1403136,CHEMBL475331,1937.88
1408942,CHEMBL1824046,199.53
2063135,CHEMBL1093180,11.85
2306318,CHEMBL232421,56.0
2971762,CHEMBL523617,1479.11
3032915,CHEMBL12160,39.81
3035746,CHEMBL498770,7.8
3035842,CHEMBL18661,20.975
3035905,CHEMBL260374,171.524166667
3062060,CHEMBL1162346,1240.0
3063228,CHEMBL1196470,31.62
3076002,CHEMBL473099,4073.8
3934857,CHEMBL1091558,37.0
4060730,CHEMBL129199,60.0533333333
4242975,CHEMBL128088,48.06
4687476,CHEMBL261320,20400.0
4905344,CHEMBL1437043,15848.93
4906599,CHEMBL436381,15.425
4908365,CHEMBL129198,22.4247058824
5159263,CHEMBL1162351,85.0
5310982,CHEMBL24665,1258.93
5477514,CHEMBL1162345,1480.0
6421522,CHEMBL19173,50.12
6422124,CHEMBL14638,1237.045
6603865,CHEMBL11919,3981.07
7015108,CHEMBL594729,3500.0
9793868,CHEMBL417096,251.19
9793921,CHEMBL1824228,630.96
9812843,CHEMBL78838,100.0
9839217,CHEMBL199062,3.0
9860842,CHEMBL2047449,6.31
9878733,CHEMBL338051,19.475
9883231,CHEMBL331773,427.0
9900313,CHEMBL129444,14.0
9923162,CHEMBL128613,8.0
9944571,CHEMBL338937,11.0
9951970,CHEMBL1076300,1460.0
9965450,CHEMBL2047272,158.49
9966927,CHEMBL128252,61.0
9974306,CHEMBL72372,125.89
9989505,CHEMBL82298,251.19
9992865,CHEMBL333220,19.0
10017000,CHEMBL72431,50.12
10017821,CHEMBL308913,63.1
10018335,CHEMBL197477,412.0
10023327,CHEMBL43934,47.86
10037650,CHEMBL106158,199.53
10041484,CHEMBL551047,63.1
10060212,CHEMBL72769,10.0
10060213,CHEMBL306077,7.94
10083188,CHEMBL382276,161.7
10083861,CHEMBL121679,528.0
10105117,CHEMBL309819,25.12
10106063,CHEMBL321860,125.89
10176414,CHEMBL281576,11.295
10197870,CHEMBL106612,794.33
10243990,CHEMBL1079552,695.0
10244243,CHEMBL383384,30.0
10377814,CHEMBL2047268,316.23
10419556,CHEMBL106913,6309.57
10429016,CHEMBL561250,39.81
10444761,CHEMBL362495,90.0
10446295,CHEMBL185951,36.85
10466840,CHEMBL72424,25.12
10515050,CHEMBL1081541,162.0
10515993,CHEMBL1079918,636.0
10575070,CHEMBL1910383,17782.79
10583206,CHEMBL321920,2511.89
10656971,CHEMBL123137,1060.0
10678661,CHEMBL106931,12589.25
10680721,CHEMBL1080089,290.0
10715823,CHEMBL1079747,779.0
10776393,CHEMBL1076267,118.0
10777275,CHEMBL1079553,426.0
10800875,CHEMBL1081718,123.0
10860228,CHEMBL338001,147.0
10879463,CHEMBL106570,19952.62
10923241,CHEMBL128958,24.06
10934158,CHEMBL320331,398.11
10934567,CHEMBL129026,31.0
10945113,CHEMBL322256,19952.62
10957150,CHEMBL2047441,794.33
10967174,CHEMBL129540,11.925
10978141,CHEMBL105803,1000.0
10988959,CHEMBL340740,23.31
11043445,CHEMBL1632410,12589.25
11065080,CHEMBL129488,9.795
11066922,CHEMBL129436,5.655
11086114,CHEMBL108649,7943.28
11087453,CHEMBL2047270,79.43
11120826,CHEMBL128505,32.0
11189343,CHEMBL387342,26.0
11212855,CHEMBL220934,93.0
11224088,CHEMBL373579,1.0
11258458,CHEMBL219930,46.0
11258459,CHEMBL220933,22.0
11293460,CHEMBL223490,28.0
11301441,CHEMBL260549,5.81
11313837,CHEMBL175782,1995.26
11340020,CHEMBL221210,26.0
11408069,CHEMBL221211,65.0
11451949,CHEMBL1914533,120.0
11565330,CHEMBL268525,27.0
11566111,CHEMBL1092933,169.0
11572877,CHEMBL187285,33.0
11587279,CHEMBL364400,25.0
11594278,CHEMBL120591,7.0
11601630,CHEMBL370135,40.0
11609325,CHEMBL120221,136.0
11615753,CHEMBL200546,90.0
11623296,CHEMBL338972,49.0
11630326,CHEMBL199231,21.0
11638468,CHEMBL1092934,440.0
11682208,CHEMBL1092542,61.0
11687917,CHEMBL120854,23.0
11688307,CHEMBL1938968,1960.0
11695196,CHEMBL1915348,9.75
11695388,CHEMBL1092330,1900.0
11709443,CHEMBL1092332,90.5
11709905,CHEMBL1093138,310.0
11750684,CHEMBL219982,9.0
11751419,CHEMBL376268,250.0
11846300,CHEMBL213912,25.3466666667
12438303,CHEMBL2047258,2511.89
12686479,CHEMBL414183,63.1
12741697,CHEMBL260565,630.96
13499360,CHEMBL90019,10.0
14712103,CHEMBL17740,630.96
15984057,CHEMBL380101,25118.86
16006947,CHEMBL378619,31.2
16061844,CHEMBL1770981,58.0
16061961,CHEMBL593103,36.5166666667
16082820,CHEMBL213250,118.0
16082822,CHEMBL212705,143.0
16082824,CHEMBL209598,115.0
16082826,CHEMBL214156,90.4
16082828,CHEMBL213886,7.6
16082831,CHEMBL214311,37.2
16082833,CHEMBL214312,127.0
16082856,CHEMBL215628,130.0
16082858,CHEMBL213133,177.0
16082860,CHEMBL377572,103.0
16202258,CHEMBL1915536,1.7
16656869,CHEMBL1091559,1600.0
16656870,CHEMBL1088889,95.0
16656871,CHEMBL1090531,288.5
16656872,CHEMBL1090190,37.0
16656874,CHEMBL1091569,81.5
16718567,CHEMBL1091874,1.46666666667
17747460,CHEMBL1767164,10000.0
21029584,CHEMBL506969,328.0
21638785,CHEMBL503605,19.145
22660598,CHEMBL2047440,2511.89
22660616,CHEMBL2047273,25.12
23653543,CHEMBL1914541,0.1
23786499,CHEMBL26116,1584.89
24737947,CHEMBL1914776,3.4
24737949,CHEMBL1914782,2.0
24737950,CHEMBL1914781,0.7
24737952,CHEMBL1914784,11.0
24737954,CHEMBL1914778,10.0
24738103,CHEMBL1914780,20.0
24738269,CHEMBL1914543,2.4
24739219,CHEMBL1914546,19.0
24745335,CHEMBL1915540,4.285
24745337,CHEMBL1770979,4.0
24745506,CHEMBL1915537,4.6
24745507,CHEMBL1915538,18.0
24759518,CHEMBL473302,129.795
24759622,CHEMBL443764,7585.78
24759623,CHEMBL261551,39.81
24764570,CHEMBL2047444,630.96
24797248,CHEMBL594490,94.825
24797598,CHEMBL1771001,1.0
24798596,CHEMBL594491,142.575
24825514,CHEMBL489493,5.62
24825515,CHEMBL493014,5.62
24825522,CHEMBL494982,8.32
24825727,CHEMBL1914542,1.1
24825791,CHEMBL1914548,5.7
24825794,CHEMBL1914549,9.1
24825796,CHEMBL1914744,137.0
24825897,CHEMBL1914759,29.0
24825995,CHEMBL1914795,65.0
24825996,CHEMBL1914788,2.1
24825998,CHEMBL1914760,1.0
24826000,CHEMBL1914793,125.0
24826080,CHEMBL1914764,440.0
24826081,CHEMBL1914762,43.0
24826082,CHEMBL1914791,25.0
24826083,CHEMBL1914797,149.0
24826162,CHEMBL1914792,5.2
24826163,CHEMBL1915020,33.0
24826165,CHEMBL1914763,18.0
24826167,CHEMBL1914796,76.0
24826168,CHEMBL1914789,10.0
24826169,CHEMBL1914462,0.3
24826265,CHEMBL1914761,19.0
24826268,CHEMBL1914544,75.0
24826354,CHEMBL1914790,31.0
24826358,CHEMBL1914745,3.6
24826437,CHEMBL1914746,4.7
24826439,CHEMBL1914771,47.0
24826441,CHEMBL1914754,30.0
24826442,CHEMBL1914756,12.0
24826443,CHEMBL1914770,121.0
24826518,CHEMBL1914753,50.0
24826522,CHEMBL1914786,10.0
24826598,CHEMBL1915027,363.0
24826679,CHEMBL1914751,74.0
24826680,CHEMBL1914777,40.0
24826681,CHEMBL1914768,1049.0
24826766,CHEMBL1914750,0.9
24827129,CHEMBL1914785,8.0
24948752,CHEMBL1914540,1.1
25068753,CHEMBL502347,4.79333333333
25071004,CHEMBL521996,3.485
