cid,compound,aveaffinty
5280723,CHEMBL495,775.0
5311181,CHEMBL494,14.45
9839644,CHEMBL9540,1.58
9847589,CHEMBL268477,150.0
9867642,CHEMBL426559,6628.0
9955802,CHEMBL192613,610.0
10095633,CHEMBL416334,150.0
10116114,CHEMBL364841,37.0
10116116,CHEMBL1813115,200.0
10117702,CHEMBL1813273,98.0
10139183,CHEMBL1915669,2500.0
10163305,CHEMBL1813125,210.0
10185382,CHEMBL1813119,1000.0
10185612,CHEMBL1813117,49.0
10227894,CHEMBL1813123,72.0
10228100,CHEMBL1813118,320.0
10277744,CHEMBL1813116,1100.0
10278907,CHEMBL1813121,92.0
10299717,CHEMBL1813120,130.0
10300616,CHEMBL1813272,430.0
10300724,CHEMBL1813275,130.0
10320441,CHEMBL10742,650.0
10477567,CHEMBL10856,3100.0
10477568,CHEMBL10442,3000.0
11166017,CHEMBL187544,680.0
11201307,CHEMBL191056,570.0
11201693,CHEMBL188758,400.0
11224239,CHEMBL1819603,6400.0
11236846,CHEMBL1915674,2600.0
11237257,CHEMBL190288,1900.0
11260449,CHEMBL1915677,1800.0
11260506,CHEMBL189694,3400.0
11261579,CHEMBL190236,530.0
11269563,CHEMBL385126,14000.0
11282319,CHEMBL190708,750.0
11282605,CHEMBL191175,2900.0
11292620,CHEMBL192661,4700.0
11293771,CHEMBL190735,560.0
11294449,CHEMBL1915673,5200.0
11296282,CHEMBL565591,14414.0
11316066,CHEMBL188384,410.0
11318288,CHEMBL191118,760.0
11350967,CHEMBL187758,270.0
11352417,CHEMBL1915676,3500.0
11374965,CHEMBL192662,210.0
11407826,CHEMBL361939,80.0
11454655,CHEMBL190840,5800.0
11462174,CHEMBL560993,57900.0
11597294,CHEMBL426387,400.0
11750835,CHEMBL189063,580.0
13231966,CHEMBL294108,870.0
15290482,CHEMBL11088,380.0
15290515,CHEMBL10853,5300.0
15428700,CHEMBL10261,3900.0
15947857,CHEMBL404199,2000.0
16664733,CHEMBL400404,476.0
21893828,CHEMBL1813288,5100.0
23664784,CHEMBL190497,12.0
23685469,CHEMBL132589,56.0
24901436,CHEMBL234391,77.0
24901437,CHEMBL234598,561.0
24901438,CHEMBL231746,721.0
24901439,CHEMBL232156,1230.0
24901440,CHEMBL232362,7160.0
24901441,CHEMBL391933,331.0
24901442,CHEMBL232578,53.0
24901443,CHEMBL232767,916.0
24901444,CHEMBL232768,4200.0
24901445,CHEMBL232964,7600.0
24901446,CHEMBL400405,4950.0
24901447,CHEMBL233170,4710.0
24901448,CHEMBL232330,3480.0
24901449,CHEMBL398063,12200.0
24901451,CHEMBL399000,34100.0
44159530,CHEMBL1916700,56200.0
44159772,CHEMBL1916708,33000.0
44266708,CHEMBL10404,23000.0
44266710,CHEMBL10740,7800.0
44266736,CHEMBL10564,4900.0
44266758,CHEMBL275493,5300.0
44266768,CHEMBL10470,600.0
44266775,CHEMBL10439,9600.0
44267032,CHEMBL268051,220.0
44267033,CHEMBL10829,2100.0
44267058,CHEMBL418338,2200.0
44304334,CHEMBL60555,1400.0
44304388,CHEMBL64187,750.0
44304474,CHEMBL62868,920.0
44399137,CHEMBL363350,41.0
44400189,CHEMBL189378,170.0
44416292,CHEMBL439357,76.0
44432434,CHEMBL231709,12400.0
44627395,CHEMBL565992,5875.0
44627515,CHEMBL565799,8823.0
53320668,CHEMBL1628635,20.0
53358921,CHEMBL1813287,2200.0
53358922,CHEMBL1813276,200.0
53494965,CHEMBL1819611,2600.0
56658143,CHEMBL1819604,4600.0
56661509,CHEMBL1813277,320.0
56661510,CHEMBL1813285,3000.0
56661652,CHEMBL1819609,2700.0
56664920,CHEMBL1813282,570.0
56664921,CHEMBL1813284,280.0
56665068,CHEMBL1819622,1600.0
56668353,CHEMBL1813278,160.0
56668527,CHEMBL1819607,2900.0
56671851,CHEMBL1813283,2100.0
56672019,CHEMBL1819612,3500.0
56675229,CHEMBL1813124,91.0
56675398,CHEMBL1819608,3600.0
56675399,CHEMBL1819614,1800.0
56678559,CHEMBL1813274,94.0
56678560,CHEMBL1813279,1500.0
56678561,CHEMBL1813280,230.0
56681885,CHEMBL1813122,110.0
56681898,CHEMBL1813281,93.0
56681899,CHEMBL1813289,520.0
56682059,CHEMBL1819619,1400.0
57391065,CHEMBL1915861,3300.0
57391066,CHEMBL1915864,1700.0
57401554,CHEMBL1915866,520.0
57403305,CHEMBL1915862,3300.0
