cid,compound,aveaffinty
289,CHEMBL280998,26043.0
1057,CHEMBL307145,1230.0
1714,CHEMBL29641,126.7
2051,CHEMBL7917,5.0
2247,CHEMBL296419,6057.0
2406,CHEMBL290106,614.0
2426,CHEMBL328216,0.12
2427,CHEMBL174426,0.025
2541,CHEMBL1016,3276.9
2726,CHEMBL71,28868.0
2750,CHEMBL7002,4655.0
2776,CHEMBL91867,4.4
2812,CHEMBL104,69421.0
3191,CHEMBL305660,559.1
3198,CHEMBL808,32404.0
3372,CHEMBL726,40107.0
3598,CHEMBL496,748.6
3728,CHEMBL86754,1889.0
3798,CHEMBL94191,2250.5
3894,CHEMBL103552,4100.0
3896,CHEMBL319620,3450.0
4189,CHEMBL91,29256.0
4212,CHEMBL58,5385.9
4705,CHEMBL29197,73.8271111111
4707,CHEMBL53753,15.0
4708,CHEMBL285063,34.665
4746,CHEMBL75880,1485.2
5291,CHEMBL941,7600.0
5405,CHEMBL17157,3566.0
5452,CHEMBL479,2947.0
5717,CHEMBL603,5751.0
6047,CHEMBL1009,2880.0
8816,CHEMBL334255,3472.0
11057,CHEMBL64894,473.0
14868,CHEMBL24944,2987.0
15730,CHEMBL195437,16219.0
36811,CHEMBL926,5551.0
38853,CHEMBL459,5228.0
42574,CHEMBL12131,564.0
104903,CHEMBL1630578,20397.0
123631,CHEMBL939,223.588095238
153999,CHEMBL91829,6250.0
156413,CHEMBL545315,5.2
156422,CHEMBL103667,6314.28571429
176155,CHEMBL10,1786.36363636
176870,CHEMBL553,214.148095238
208908,CHEMBL554,79.4622222222
375473,CHEMBL103860,3300.0
382059,CHEMBL52076,60.0
402810,CHEMBL123046,41900.0
447077,CHEMBL386051,1100.0
447700,CHEMBL327127,82.0
616573,CHEMBL102726,320.0
638437,CHEMBL307481,10000.0
638439,CHEMBL309016,8000.0
657255,CHEMBL588119,794.4
735125,CHEMBL290096,27.0
1304420,CHEMBL206483,15000.0
1474852,CHEMBL328106,3600.0
1548953,CHEMBL954,1050.0
1838043,CHEMBL56542,2100.0
2385464,CHEMBL417941,1600.0
2385467,CHEMBL490774,2000.0
2725645,CHEMBL2325093,200.0
2733526,CHEMBL83,3553.0
2789324,CHEMBL555321,50.0
2802451,CHEMBL2325088,2520.0
2808977,CHEMBL56802,4.6
2809539,CHEMBL461781,6300.0
2810857,CHEMBL461782,11100.0
3008956,CHEMBL1095761,200.0
3008961,CHEMBL1095464,9145.0
3008962,CHEMBL1095465,6420.0
3038522,CHEMBL124660,392.222222222
3062316,CHEMBL1421,554.454545455
3081361,CHEMBL24828,95.55
3374314,CHEMBL291313,40000.0
5281040,CHEMBL787,3197.0
5281767,CHEMBL116438,8600.0
5281787,CHEMBL319244,1005.0
5281855,CHEMBL6246,690.0
5287969,CHEMBL428690,2033.63636364
5311104,CHEMBL574058,390.0
5311382,CHEMBL49120,350.0
5327864,CHEMBL49596,5600.0
5327876,CHEMBL50470,1350.0
5327878,CHEMBL299194,8700.0
5327885,CHEMBL301612,78.0
5328038,CHEMBL116308,355.0
5328042,CHEMBL52765,39.3333333333
5328045,CHEMBL420624,0.1
5328049,CHEMBL289787,974.0
5328050,CHEMBL93032,0.17
5328077,CHEMBL300083,2085.0
5328096,CHEMBL342929,4366.66666667
5328097,CHEMBL336174,16000.0
5328127,CHEMBL299763,50000.0
5328134,CHEMBL301483,1300.0
5328135,CHEMBL45827,390.0
5328137,CHEMBL56983,1000.0
5328149,CHEMBL57347,150.0
5328157,CHEMBL51485,980.0
5328158,CHEMBL51028,880.0
5328171,CHEMBL298679,720.0
5328202,CHEMBL316064,15.0
5328203,CHEMBL50344,5.0
5328220,CHEMBL93051,15.0
5328223,CHEMBL96627,1370.0
5328233,CHEMBL426580,0.29
5328234,CHEMBL176582,0.01
5328235,CHEMBL176891,1.32
5328236,CHEMBL175101,22.0
5328237,CHEMBL427298,203.0
5328238,CHEMBL153170,29.0
5328239,CHEMBL155100,272.0
5328240,CHEMBL177053,44.0
5328241,CHEMBL366580,0.34
5328242,CHEMBL39337,6.94233333333
5328243,CHEMBL40734,11.16
5328244,CHEMBL153525,1.24
5328246,CHEMBL173498,1.7
5328252,CHEMBL54400,8.0645
5328253,CHEMBL53428,7.04455
5328258,CHEMBL51853,16.0
5328261,CHEMBL53711,21.0
5328262,CHEMBL53062,12.0
5328269,CHEMBL298637,552.0
5328270,CHEMBL50245,2300.0
5328274,CHEMBL300217,53.0
5328277,CHEMBL53156,20.0
5328278,CHEMBL53796,32.0
5328280,CHEMBL39320,6.626
5328281,CHEMBL37543,164.125
5328282,CHEMBL287832,151.42
5328283,CHEMBL38199,190.55
5328284,CHEMBL36819,627.37
5328285,CHEMBL36727,21.88
5328286,CHEMBL416611,48.98
5328287,CHEMBL37373,144.54
5328288,CHEMBL287289,229.09
5328289,CHEMBL40130,15.85
5328290,CHEMBL1797418,77.62
5328291,CHEMBL289162,1778.28
5328292,CHEMBL36164,69.185
5328293,CHEMBL287007,6.17
5328294,CHEMBL36967,9.55
5328295,CHEMBL39811,44.435
5328296,CHEMBL39715,6.47
5328297,CHEMBL289213,294.782
5328298,CHEMBL127041,0.24
5328299,CHEMBL341319,2.57
5328300,CHEMBL126372,113.956
5328301,CHEMBL340700,3.24
5328302,CHEMBL125568,14.13
5328303,CHEMBL128759,12.02
5328304,CHEMBL129579,4.79
5328305,CHEMBL127611,3.24
5328306,CHEMBL128432,44.67
5328307,CHEMBL126893,8.71
5328308,CHEMBL129825,7.41
5328309,CHEMBL129824,8.32
5328310,CHEMBL126137,39.81
5328311,CHEMBL128987,19.62
5328312,CHEMBL126623,5.005
5328313,CHEMBL126384,5.37
5328314,CHEMBL339416,0.741
5328315,CHEMBL340484,4.9
5328316,CHEMBL435993,9.12
5328317,CHEMBL127058,1.2
5328318,CHEMBL340508,7.08
5328319,CHEMBL126791,0.5115
5328320,CHEMBL338114,0.911
5328321,CHEMBL338175,1.51
5328322,CHEMBL127086,5700.3015
5328323,CHEMBL128468,0.282
5328324,CHEMBL126903,15.85
5328325,CHEMBL128467,1.41
5328326,CHEMBL127082,1.41
5328327,CHEMBL338215,5.37
5328328,CHEMBL129509,9.33
5328329,CHEMBL341522,5.62
5328330,CHEMBL340898,3.485
5328331,CHEMBL340399,7.22
5328354,CHEMBL162034,1.1
5328357,CHEMBL433520,4.6
5328360,CHEMBL162622,0.7
5328578,CHEMBL293261,850.0
5328753,CHEMBL293584,500.0
5328754,CHEMBL57462,2500.0
5328755,CHEMBL57300,7000.0
5328756,CHEMBL55748,12500.0
5328757,CHEMBL56201,26000.0
5328758,CHEMBL56964,60000.0
5328760,CHEMBL56393,385.0
5328761,CHEMBL55204,2086.66666667
5328762,CHEMBL54471,890.0
5328763,CHEMBL56132,1150.0
5328764,CHEMBL59145,1770.0
5328765,CHEMBL56879,2150.0
5328766,CHEMBL55994,3100.0
5328767,CHEMBL55993,10700.0
5328768,CHEMBL296407,10000.0
5328770,CHEMBL53898,700.0
5328771,CHEMBL56731,700.0
5328773,CHEMBL293749,915.0
5328774,CHEMBL56219,1100.0
5328775,CHEMBL440298,1100.0
5328776,CHEMBL56319,1530.0
5328777,CHEMBL56455,1700.0
5328778,CHEMBL57251,1700.0
5328779,CHEMBL56543,2000.0
5328780,CHEMBL291986,4300.0
5328781,CHEMBL55360,5100.0
5328793,CHEMBL73820,30000.0
5328801,CHEMBL309598,10000.0
5328803,CHEMBL77030,2155.0
5328804,CHEMBL76589,100.0
5328806,CHEMBL309334,3000.0
5328807,CHEMBL78257,2450.0
5328808,CHEMBL80745,1000.0
5328809,CHEMBL77803,500.0
5328819,CHEMBL1080815,2700.0
5328838,CHEMBL109212,416.87
5328839,CHEMBL324045,977.24
5328840,CHEMBL111038,190.275
5328841,CHEMBL109428,181.97
5328842,CHEMBL109503,1445.44
5328843,CHEMBL83228,50118.72
5328844,CHEMBL320479,741.31
5328845,CHEMBL111033,14125.38
5328846,CHEMBL432396,47863.01
5328847,CHEMBL325760,7413.1
5328848,CHEMBL110036,812.83
5328849,CHEMBL110035,851.14
5328850,CHEMBL111520,870.96
5328851,CHEMBL109372,537.03
5328852,CHEMBL111664,13803.84
5328853,CHEMBL110577,6309.57
5328854,CHEMBL109476,2754.23
5328855,CHEMBL323970,7762.47
5328856,CHEMBL111307,1778.28
5328857,CHEMBL110945,9120.11
5328858,CHEMBL419185,3162.28
5328859,CHEMBL326445,16982.44
5328860,CHEMBL114496,758.58
5328861,CHEMBL109355,1479.11
5328863,CHEMBL323424,229.09
5328864,CHEMBL112096,363.08
5328865,CHEMBL109625,61659.5
5328866,CHEMBL323900,6606.93
5328867,CHEMBL109575,4168.69
5328868,CHEMBL111688,158.49
5328869,CHEMBL112225,831.76
5328870,CHEMBL110055,616.6
5328871,CHEMBL113535,2187.76
5328872,CHEMBL324399,69183.1
5328873,CHEMBL110065,33113.11
5328874,CHEMBL111443,21379.62
5328877,CHEMBL109332,3388.44
5328878,CHEMBL541988,33884.42
5328879,CHEMBL114446,15135.61
5328880,CHEMBL111586,346.74
5328881,CHEMBL111222,6760.83
5328882,CHEMBL109515,1096.48
5328883,CHEMBL110062,6760.83
5328884,CHEMBL325981,5128.61
5328885,CHEMBL324439,70794.58
5328886,CHEMBL109259,89125.09
5328940,CHEMBL288441,100.666666667
5328954,CHEMBL329856,6.0
5328969,CHEMBL94061,5.205
5329009,CHEMBL301018,130.933333333
5329069,CHEMBL51659,3.4
5329085,CHEMBL140561,108.0
5329086,CHEMBL345109,59.0
5329087,CHEMBL334801,57.0
5329088,CHEMBL434827,21.0
5329089,CHEMBL136058,8.8
5329090,CHEMBL342828,14.0
5329092,CHEMBL138940,7.3015
5329093,CHEMBL139095,0.759
5329094,CHEMBL136511,1.41
5329096,CHEMBL336264,0.427
5329097,CHEMBL345077,4.57
5329102,CHEMBL535,3353.33333333
5329104,CHEMBL13629,10000.0
5329475,CHEMBL516375,34.67
5329476,CHEMBL473543,81.28
5329477,CHEMBL472581,70.79
5329478,CHEMBL505970,537.03
5329479,CHEMBL515082,7.94
5329480,CHEMBL453376,10.0
5329481,CHEMBL14932,97.72
5329482,CHEMBL273789,234.42
5329483,CHEMBL15346,74.13
5329484,CHEMBL15202,67.61
5329485,CHEMBL540701,79.43
5329486,CHEMBL14952,104.71
5329487,CHEMBL14874,831.76
5329488,CHEMBL14627,74.13
5329489,CHEMBL517907,10.96
5329490,CHEMBL460731,19.95
5329491,CHEMBL460732,93.33
5329492,CHEMBL514436,26.92
