cid,compound,aveaffinty
349435,CHEMBL1210769,51000.0
400433,CHEMBL48082,41000.0
16751210,CHEMBL2334968,1800.0
16751569,CHEMBL2334963,150.0
44299148,CHEMBL162,2300.0
46911431,CHEMBL1210770,90000.0
54768752,CHEMBL2334969,24000.0
58221375,CHEMBL2334589,30.0
58221397,CHEMBL2334583,2350.0
58221549,CHEMBL2334586,105.5
58221661,CHEMBL2334591,190.0
58221760,CHEMBL2334967,550.0
68388404,CHEMBL2334964,76.0
71560537,CHEMBL2334590,8300.0
71560538,CHEMBL2334592,4000.0
71560539,CHEMBL2334593,310.0
71560540,CHEMBL2334962,300.0
71560541,CHEMBL2334965,89.0
71560660,CHEMBL2334971,42000.0
71560663,CHEMBL2334577,110.0
71560664,CHEMBL2334578,30000.0
71560665,CHEMBL2334579,70.0
71560666,CHEMBL2334580,2600.0
71560667,CHEMBL2334581,1200.0
71560783,CHEMBL2334582,21000.0
71560784,CHEMBL2334584,30000.0
71560785,CHEMBL2334585,30000.0
71580632,CHEMBL2334966,63.0
71717636,CHEMBL2334588,15000.0
71720042,CHEMBL2334587,24000.0
71720688,CHEMBL2334970,63.0
