cid,compound,aveaffinty
11168753,CHEMBL391045,60.0
11180385,CHEMBL215946,62.0
11192254,CHEMBL385673,255.0
11203197,CHEMBL215016,78.0
11204067,CHEMBL232154,6.0
11226476,CHEMBL215825,55.0
11250008,CHEMBL214570,222.0
11341873,CHEMBL384501,8.0
11398651,CHEMBL393541,64.0
11410548,CHEMBL233561,16.0
11433096,CHEMBL385087,8.3
11444593,CHEMBL450634,11.0
11994554,CHEMBL214935,137.0
11994556,CHEMBL214703,3566.0
11994677,CHEMBL386854,1389.0
11994678,CHEMBL383881,335.0
11994679,CHEMBL214508,664.0
11994680,CHEMBL437326,185.0
11994800,CHEMBL386187,6064.0
11994802,CHEMBL215963,6064.0
11994924,CHEMBL214555,701.0
11994925,CHEMBL215440,57.0
11994927,CHEMBL216400,79.0
11994928,CHEMBL386626,192.0
11995041,CHEMBL214685,3237.0
11995042,CHEMBL386735,2373.0
11995153,CHEMBL385293,196.0
11995154,CHEMBL215532,4898.0
11995155,CHEMBL386906,1524.0
11995156,CHEMBL386036,650.0
11995157,CHEMBL441697,2553.0
11995259,CHEMBL215177,9726.0
11995261,CHEMBL215169,982.0
11995356,CHEMBL214869,1197.0
11995357,CHEMBL384204,3247.0
11995358,CHEMBL215043,1486.0
11995359,CHEMBL438998,1876.0
11995454,CHEMBL386086,2777.0
23656869,CHEMBL393315,4.6
25114744,CHEMBL411409,33.0
25114976,CHEMBL393439,62.0
25114977,CHEMBL392657,18.0
25115200,CHEMBL234810,27.0
25115201,CHEMBL409410,51.0
25115427,CHEMBL277329,87.0
25115428,CHEMBL411408,100.0
25115429,CHEMBL231744,20.0
25115652,CHEMBL269007,17.0
25115653,CHEMBL392656,21.0
25115654,CHEMBL410786,23.0
44417633,CHEMBL384188,6391.0
44417743,CHEMBL425988,7295.0
44432967,CHEMBL391524,889.0
44432968,CHEMBL232342,342.0
44432969,CHEMBL393112,171.0
44432970,CHEMBL232550,376.0
44432971,CHEMBL232551,1946.0
44432973,CHEMBL274876,15.0
44432974,CHEMBL233560,31.0
44432975,CHEMBL233711,6.0
44432976,CHEMBL400635,27.0
44432977,CHEMBL396413,6.0
44432978,CHEMBL232359,543.0
44432979,CHEMBL393842,41.0
44432980,CHEMBL392553,57.0
44432981,CHEMBL234191,116.0
44583286,CHEMBL526496,31.62
