cid,compound,aveaffinty
30976,CHEMBL388596,50800.0
153999,CHEMBL91829,700.0
221158,CHEMBL1688207,90800.0
513197,CHEMBL492828,58700.0
547494,CHEMBL1688208,95100.0
639665,CHEMBL253896,6600.0
657138,CHEMBL573108,30.0
2728593,CHEMBL550259,18000.0
5329102,CHEMBL535,3500.0
5330790,CHEMBL191003,3100.0
5908088,CHEMBL86755,1800.0
10027278,CHEMBL1650595,5000.0
10073694,CHEMBL109981,570.0
10131254,CHEMBL426078,1100.0
10138259,CHEMBL1721885,2600.0
10343467,CHEMBL2332031,2000.0
10347359,CHEMBL2207217,7.6
10489322,CHEMBL85403,510.0
11161844,CHEMBL228654,5.5
11213558,CHEMBL475251,120.0
11234514,CHEMBL272265,34.0
11311693,CHEMBL442229,18.0
11323104,CHEMBL393902,55.0
11427553,CHEMBL1908397,650.0
11447681,CHEMBL393840,990.0
11461275,CHEMBL234811,14.0
11514099,CHEMBL1688219,21200.0
11738018,CHEMBL232176,3.0
11989153,CHEMBL393636,340.0
13415516,CHEMBL1688213,97500.0
17754396,CHEMBL235157,60.0
21051556,CHEMBL234601,67.0
21957724,CHEMBL400838,3900.0
21957770,CHEMBL232365,4200.0
21957818,CHEMBL232177,10.0
23644715,CHEMBL107225,260.0
23647607,CHEMBL233373,2700.0
23647608,CHEMBL231715,1000.0
23647609,CHEMBL231716,900.0
23647610,CHEMBL231717,80.0
23647611,CHEMBL232134,280.0
23647612,CHEMBL232135,280.0
23647613,CHEMBL232136,680.0
23647614,CHEMBL394300,2300.0
23647615,CHEMBL232349,580.0
23647616,CHEMBL441911,290.0
23647617,CHEMBL231947,670.0
23647618,CHEMBL395163,120.0
23647620,CHEMBL232144,580.0
23647621,CHEMBL393841,1000.0
23647622,CHEMBL232360,530.0
23647623,CHEMBL267837,29.0
23647624,CHEMBL400837,34.0
23647625,CHEMBL401043,6100.0
23647626,CHEMBL231979,5400.0
23647627,CHEMBL391101,9.0
25060409,CHEMBL1097955,3.0
25060410,CHEMBL1095279,6.0
25060411,CHEMBL1096271,8.0
25060675,CHEMBL1095285,21.0
44141940,CHEMBL539134,7950.0
44141941,CHEMBL552276,3700.0
44299148,CHEMBL162,1.7
44432972,CHEMBL232143,200.0
44608012,CHEMBL1097602,8.0
44620952,CHEMBL1095294,17.0
45139232,CHEMBL1940243,100.0
45139233,CHEMBL1938415,0.6
45139234,CHEMBL1940253,205.35
46192856,CHEMBL1095278,5.0
46192857,CHEMBL1097956,6.0
46192858,CHEMBL1094320,3.0
46192859,CHEMBL1094321,14.0
46192860,CHEMBL1094637,18.0
46192989,CHEMBL1095621,3.0
46192991,CHEMBL1095622,15.0
46192992,CHEMBL1098302,13.0
46193129,CHEMBL1095612,6.0
46193130,CHEMBL1097604,15.0
46193131,CHEMBL1095931,8.0
46193132,CHEMBL1097972,6.0
46193133,CHEMBL1097973,9.0
46215814,CHEMBL1688215,370.0
46215815,CHEMBL1765740,138.666666667
46215816,CHEMBL1765738,410.0
46216155,CHEMBL1765741,429.0
46911003,CHEMBL1172241,85.0
49766501,CHEMBL1234429,1.0
50909915,CHEMBL1614775,330.0
50909917,CHEMBL1614777,112.5
51354035,CHEMBL1765742,72.5
51354036,CHEMBL1765743,27.0
51354037,CHEMBL1765744,93.5
51354613,CHEMBL1765751,69.0
51357954,CHEMBL1765739,394.0
53317178,CHEMBL1688218,13600.0
53317179,CHEMBL1688221,13200.0
53319792,CHEMBL1688217,7280.0
53320368,CHEMBL1688216,2670.0
53488414,CHEMBL1940244,35.0
54581311,CHEMBL1765750,14.0
56834890,CHEMBL1940251,60.175
56834891,CHEMBL1940252,77.85
56926597,CHEMBL1940245,2.0
56926598,CHEMBL1940246,0.6
56926599,CHEMBL1940247,0.9
56926697,CHEMBL1940248,1.3
56926699,CHEMBL1940249,2.5
56926701,CHEMBL1940250,1.0
57397989,CHEMBL1908392,2800.0
71716356,CHEMBL2332032,26.5
71717270,CHEMBL2309006,3.4
71718794,CHEMBL2332033,5700.0
