cid,compound,aveaffinty
2290,CHEMBL49354,370.0
2399,CHEMBL266487,1599.0
3568,CHEMBL59451,43000.0
5083,CHEMBL6291,33.0
27924,CHEMBL279115,4.45
121295,CHEMBL1256847,11000.0
130351,CHEMBL2113332,54000.0
131379,CHEMBL475816,1020.0
148879,CHEMBL55267,40.1
153999,CHEMBL91829,360.0
176167,CHEMBL300138,800.0
192686,CHEMBL294037,37000.0
513197,CHEMBL492828,45300.0
3035462,CHEMBL361708,700.0
5273566,CHEMBL481635,600.0
5273567,CHEMBL518414,4600.0
5281773,CHEMBL504363,1900.0
5287736,CHEMBL60254,72.0
5327919,CHEMBL304549,270.0
5327920,CHEMBL67442,5100.0
5327921,CHEMBL59828,22.0
5327922,CHEMBL52529,40.0
5327994,CHEMBL52869,100.0
5327995,CHEMBL294166,450.0
5327998,CHEMBL298872,340.0
5327999,CHEMBL298159,3600.0
5328000,CHEMBL53025,11000.0
5328002,CHEMBL304626,250.0
5328003,CHEMBL307543,2200.0
5328004,CHEMBL66750,3100.0
5328005,CHEMBL68418,19000.0
5328006,CHEMBL302304,17000.0
5328007,CHEMBL304175,160.0
5328008,CHEMBL67528,130.0
5328012,CHEMBL66452,920.0
5328013,CHEMBL431568,4700.0
5329102,CHEMBL535,6000.0
5470625,CHEMBL110256,22.1
5470626,CHEMBL209140,14.0
5470627,CHEMBL210746,5.0
5470628,CHEMBL379945,9.0
5470629,CHEMBL210495,16.0
5470630,CHEMBL210725,28.0
5470631,CHEMBL208618,8.0
5470632,CHEMBL380039,10.0
5471818,CHEMBL96766,2.9
5703619,CHEMBL2347053,0.98
6419755,CHEMBL366266,331.0
6520576,CHEMBL137386,3.88
9797309,CHEMBL50658,190.0
9800852,CHEMBL440201,580.0
9826373,CHEMBL55394,300.0
9853645,CHEMBL1315457,2600.0
9865633,CHEMBL6453,23.0
9882612,CHEMBL332551,2539.0
9889351,CHEMBL53596,400.0
9935079,CHEMBL340259,86.0
9949134,CHEMBL49902,70.0
9958125,CHEMBL300549,6000.0
9980480,CHEMBL321823,24.0
9986606,CHEMBL452413,14800.0
10030073,CHEMBL66923,1576.66666667
10032913,CHEMBL2113338,5000.0
10048676,CHEMBL116029,12.0
10091138,CHEMBL50717,17.0
10143584,CHEMBL360304,1200.0
10144909,CHEMBL367106,260.0
10163439,CHEMBL368416,120.0
10184859,CHEMBL366668,150.0
10185160,CHEMBL178945,220.0
10187378,CHEMBL426587,610.0
10188021,CHEMBL367107,480.0
10188786,CHEMBL175845,320.0
10206423,CHEMBL340935,673.0
10209082,CHEMBL368895,57.0
10209108,CHEMBL359808,290.0
10272623,CHEMBL175956,1000.0
10296960,CHEMBL368193,250.0
10302405,CHEMBL359486,11.0
10373017,CHEMBL499145,24400.0
10383657,CHEMBL119907,96.0
10394343,CHEMBL450121,19000.0
10404829,CHEMBL52263,21.0
10440317,CHEMBL2113330,2800.0
10452500,CHEMBL49904,78.0
10455654,CHEMBL51313,11.0
10455969,CHEMBL292495,720.0
10479260,CHEMBL173348,674.0
10527068,CHEMBL316239,1100.0
10532807,CHEMBL2113331,12000.0
10572110,CHEMBL344808,27300.0
10600065,CHEMBL344379,19.0
10604825,CHEMBL2112065,52000.0
10643635,CHEMBL420450,35.0
10645267,CHEMBL94492,96.0
10667619,CHEMBL138209,27200.0
10671412,CHEMBL311543,240.0
10673286,CHEMBL315357,3500.0
10691450,CHEMBL138827,260.0
10713291,CHEMBL96773,9810.0
10714940,CHEMBL141784,109.0
10718802,CHEMBL138352,26.0
10738692,CHEMBL94857,6510.0
10742646,CHEMBL138350,746.0
10768377,CHEMBL91959,1800.0
10768554,CHEMBL328229,6300.0
10784497,CHEMBL299225,138.0
10810093,CHEMBL136296,489.0
10812851,CHEMBL119303,13.0
10813848,CHEMBL140550,2020.0
10864309,CHEMBL293805,6000.0
10940039,CHEMBL291975,3800.0
11026526,CHEMBL138171,4.46
11048420,CHEMBL137597,6.87
11222966,CHEMBL206735,44.0
11440028,CHEMBL277931,1200.0
11453012,CHEMBL55788,300.0
11494919,CHEMBL204134,18.0
11495116,CHEMBL208417,24.0
11502004,CHEMBL209665,983.0
11502311,CHEMBL210196,36.0
11502312,CHEMBL206786,23.0
11502757,CHEMBL206332,4.97
11509646,CHEMBL208568,39.0
11510117,CHEMBL383708,6.04
11516608,CHEMBL209013,14.0
11516649,CHEMBL206889,17.0
11516650,CHEMBL380645,19.0
11516803,CHEMBL203521,6.18
11523962,CHEMBL211049,67.0
11531194,CHEMBL377690,18.0
11531366,CHEMBL383615,3.78
11545267,CHEMBL378783,12.0
11574218,CHEMBL194357,5874.0
11581499,CHEMBL378380,18300.0
11581855,CHEMBL209779,14.0
11581893,CHEMBL209308,22.0
11582185,CHEMBL377577,12.0
11589504,CHEMBL209184,73.0
11589633,CHEMBL205670,147.0
11603769,CHEMBL210666,9.0
11624847,CHEMBL363418,14290.0
11626874,CHEMBL203607,6.88
11632515,CHEMBL210460,30.0
11632516,CHEMBL209615,406.0
11632793,CHEMBL379822,16.0
11639658,CHEMBL210432,27.0
11646765,CHEMBL209830,17.0
11646797,CHEMBL210547,2400.0
11647098,CHEMBL209666,7.0
11653515,CHEMBL206485,2100.0
11654084,CHEMBL381693,173.0
11654176,CHEMBL370130,23.7
11668252,CHEMBL209616,670.0
11675462,CHEMBL109997,77.7666666667
11676514,CHEMBL205248,129.0
11682813,CHEMBL380661,16.1
11696960,CHEMBL434938,113.0
11697079,CHEMBL209938,18.0
11710989,CHEMBL206605,28.0
11710990,CHEMBL205619,48.0
11718329,CHEMBL382784,6.66
11729563,CHEMBL52654,200.0
11797210,CHEMBL94718,26.0
11799388,CHEMBL419866,3500.0
16043304,CHEMBL213618,66.0
16110374,CHEMBL223570,11.6
16110375,CHEMBL221289,15.8
16110376,CHEMBL220962,52.7
16110377,CHEMBL1162941,18.3
16110378,CHEMBL413585,15.9
16110390,CHEMBL223747,5.23
