cid,compound,aveaffinty
153999,CHEMBL91829,8400.0
216239,CHEMBL1336,1650.0
447077,CHEMBL386051,230.0
3038522,CHEMBL124660,1640.0
3062316,CHEMBL1421,45.0
3081361,CHEMBL24828,480.0
5328940,CHEMBL288441,0.5
5329102,CHEMBL535,59.0
5330790,CHEMBL191003,2100.0
5494449,CHEMBL572878,68.0
6445562,CHEMBL607707,6.85
6450551,CHEMBL1289926,550.0
9869779,CHEMBL1908396,3000.0
9915743,CHEMBL180022,0.65
9933475,CHEMBL491473,100.0
9977819,CHEMBL522892,620.0
10113978,CHEMBL477772,3000.0
10138259,CHEMBL1721885,300.0
10461815,CHEMBL450786,79.0
11234052,CHEMBL377300,1400.0
11409972,CHEMBL574738,350.0
11427553,CHEMBL1908397,260.0
11485656,CHEMBL223360,910.0
11626560,CHEMBL601719,79.0
11656518,CHEMBL558752,830.0
16007391,CHEMBL215152,160.0
16038120,CHEMBL509032,190.0
24180719,CHEMBL1230020,3200.0
24889392,CHEMBL576982,440.0
44299148,CHEMBL162,22.0
57397989,CHEMBL1908392,390.0
57399640,CHEMBL1908393,4.0
71717270,CHEMBL2309006,43.0
