cid,compound,aveaffinty
123631,CHEMBL939,1200.0
153999,CHEMBL91829,6100.0
176167,CHEMBL300138,2500.0
176870,CHEMBL553,7000.0
5287969,CHEMBL428690,1300.0
5329102,CHEMBL535,1048.0
5330790,CHEMBL191003,3000.0
9813758,CHEMBL249697,2300.0
9977819,CHEMBL522892,590.0
10138259,CHEMBL1721885,1100.0
10142586,CHEMBL514409,94.0
11213558,CHEMBL475251,44.0
11314340,CHEMBL379218,3200.0
11364421,CHEMBL513909,12.0
11409972,CHEMBL574738,1900.0
11427553,CHEMBL1908397,1650.0
11485656,CHEMBL223360,7200.0
11715767,CHEMBL225519,3010.0
11992146,CHEMBL226471,58000.0
15983966,CHEMBL1908394,740.0
16038120,CHEMBL509032,2500.0
16722836,CHEMBL1287853,140.0
16725726,CHEMBL494089,51.0
24905147,CHEMBL1241674,65.0
25126798,CHEMBL1789941,340.0
44299148,CHEMBL162,1160.0
57397989,CHEMBL1908392,620.0
71717270,CHEMBL2309006,681.0
