cid,compound,aveaffinty
447077,CHEMBL386051,5300.0
490561,CHEMBL416056,45.0
5287969,CHEMBL428690,5200.0
5494449,CHEMBL572878,1800.0
9796713,CHEMBL357490,364.0
9823787,CHEMBL460990,1855.0
9840393,CHEMBL221536,2088.0
9915743,CHEMBL180022,4600.0
10113978,CHEMBL477772,2100.0
11213558,CHEMBL475251,3.8
11427553,CHEMBL1908397,1500.0
11809063,CHEMBL148471,2664.0
16038120,CHEMBL509032,1100.0
16105503,CHEMBL374581,3447.0
16105510,CHEMBL386636,339.0
16722836,CHEMBL1287853,6900.0
23378546,CHEMBL460989,1582.0
44299148,CHEMBL162,52.0
57397989,CHEMBL1908392,2300.0
57399640,CHEMBL1908393,530.0
71717270,CHEMBL2309006,15.0
