cid,compound,aveaffinty
3641059,CHEMBL306498,2630.27
5328940,CHEMBL288441,1600.0
5329098,CHEMBL276711,20700.0
5329099,CHEMBL274654,28400.0
5329138,CHEMBL344319,25000.0
5329222,CHEMBL334979,4000.0
9549296,CHEMBL471901,11200.0
9817349,CHEMBL515757,5200.0
9866765,CHEMBL512190,250.0
9905577,CHEMBL572562,7200.0
9939626,CHEMBL131256,25000.0
10005715,CHEMBL511829,47.0
10022152,CHEMBL474582,8300.0
10028975,CHEMBL459147,41.0
10075240,CHEMBL480014,88.0
10097544,CHEMBL511977,600.0
10253089,CHEMBL464043,230.0
10457649,CHEMBL458806,160.0
11213558,CHEMBL475251,21.0
11427553,CHEMBL1908397,940.0
11626560,CHEMBL601719,4200.0
11843159,CHEMBL386760,370.0
12017518,CHEMBL475371,6500.0
15550320,CHEMBL325912,11.0
16007391,CHEMBL215152,8200.0
16038120,CHEMBL509032,1600.0
16109001,CHEMBL373882,25000.0
16722836,CHEMBL1287853,3800.0
22958832,CHEMBL472590,13200.0
25138150,CHEMBL479617,3000.0
25138151,CHEMBL481973,10000.0
25138152,CHEMBL519131,1900.0
25138153,CHEMBL482175,3500.0
25138154,CHEMBL520608,400.0
25138155,CHEMBL520945,5500.0
25138156,CHEMBL508242,5100.0
25138157,CHEMBL481397,410.0
25138158,CHEMBL519777,930.0
25138159,CHEMBL463876,220.0
25138160,CHEMBL516852,530.0
25138161,CHEMBL517011,340.0
25138162,CHEMBL465098,910.0
25138163,CHEMBL465099,150.0
25138164,CHEMBL465107,920.0
25138165,CHEMBL465462,200.0
25138166,CHEMBL465463,150.0
25138167,CHEMBL465464,190.0
25138168,CHEMBL465471,420.0
25138169,CHEMBL481182,180.0
25138170,CHEMBL519448,660.0
25138171,CHEMBL481381,690.0
25138172,CHEMBL473240,3200.0
25138173,CHEMBL479820,240.0
25138174,CHEMBL479821,480.0
44299148,CHEMBL162,48.5
44329184,CHEMBL439120,30.0
44353160,CHEMBL131773,100000.0
44353260,CHEMBL336975,100000.0
44353421,CHEMBL131086,100000.0
44353601,CHEMBL130109,63000.0
44565801,CHEMBL500086,8400.0
44566755,CHEMBL505177,1548.82
44578584,CHEMBL476537,6400.0
44578585,CHEMBL514365,9000.0
44578586,CHEMBL476741,1100.0
44578626,CHEMBL477165,50000.0
44578627,CHEMBL513915,26000.0
44578661,CHEMBL478642,110.0
44578662,CHEMBL475882,120.0
44578663,CHEMBL472840,97.0
44588971,CHEMBL520669,12400.0
44588972,CHEMBL484350,1800.0
44589001,CHEMBL485204,230.0
44589002,CHEMBL475609,120.0
44589022,CHEMBL475575,330.0
44589024,CHEMBL515054,1700.0
44589025,CHEMBL457519,4100.0
44589050,CHEMBL458973,730.0
44589051,CHEMBL459146,480.0
44593467,CHEMBL475180,3300.0
45482611,CHEMBL573483,10.0
45482612,CHEMBL573484,90.0
45482613,CHEMBL573488,130.0
45482614,CHEMBL584148,300.0
45482615,CHEMBL574839,400.0
45482616,CHEMBL578450,530.0
45482618,CHEMBL573019,40.0
45482619,CHEMBL584758,170.0
45482621,CHEMBL584570,50.0
45482622,CHEMBL572508,70.0
45482623,CHEMBL573719,700.0
45482624,CHEMBL574841,80.0
45482625,CHEMBL575052,200.0
45482626,CHEMBL573959,1200.0
45482627,CHEMBL584170,1700.0
45482628,CHEMBL575252,2000.0
45482629,CHEMBL575046,3000.0
45482637,CHEMBL573026,50000.0
45482644,CHEMBL575048,10.0
45482647,CHEMBL575266,280.0
45482648,CHEMBL583791,1800.0
45482653,CHEMBL574599,3000.0
45482656,CHEMBL574385,10000.0
57397989,CHEMBL1908392,3500.0
71717270,CHEMBL2309006,16.0
