cid,compound,aveaffinty
2160,CHEMBL629,170.0
2726,CHEMBL71,172.0
2818,CHEMBL42,198.0
3372,CHEMBL726,21.0
3559,CHEMBL54,48.0
4011,CHEMBL21731,429.0
7077,CHEMBL186720,414.0
119353,CHEMBL1628589,0.8
181743,CHEMBL467094,2397.0
667467,CHEMBL908,9.0
2993172,CHEMBL365697,366.0
3036864,CHEMBL62,0.79
4350931,CHEMBL441618,10.1
5249956,CHEMBL201525,11.2
6917970,CHEMBL487387,4.4
9992499,CHEMBL201483,361.0
10402378,CHEMBL184049,1.8
10667433,CHEMBL394080,330.0
10885636,CHEMBL326263,988.0
10907460,CHEMBL113956,1450.0
10918307,CHEMBL114825,3660.0
11005810,CHEMBL116463,513.0
11059058,CHEMBL115444,4890.0
11071079,CHEMBL325516,1550.0
11113605,CHEMBL116735,3020.0
11134444,CHEMBL238916,1756.0
11335419,CHEMBL187367,113.0
11358377,CHEMBL610449,1812.0
11406143,CHEMBL184073,620.0
11522476,CHEMBL202924,2610.0
11558055,CHEMBL201170,1.5
11558247,CHEMBL204098,226.5
11566744,CHEMBL1202298,1078.0
11573628,CHEMBL203047,4.9
11573806,CHEMBL204065,12.6
11595240,CHEMBL380464,0.98
11623343,CHEMBL381936,1.68
11631304,CHEMBL201432,893.0
11637457,CHEMBL201093,79.1
11681599,CHEMBL203637,0.057
11698643,CHEMBL209497,939.0
11716438,CHEMBL382010,42.3
11716449,CHEMBL382850,14.7
11730467,CHEMBL117537,1860.0
11778580,CHEMBL184050,0.57
13373172,CHEMBL593897,41.1
16007117,CHEMBL212912,73.0
16090814,CHEMBL216258,1.705
16090821,CHEMBL216439,81.8
16665071,CHEMBL245764,0.23
17755866,CHEMBL389356,17.0
17755867,CHEMBL231070,9.8
17755868,CHEMBL389559,95.0
17755991,CHEMBL396950,314.0
17755999,CHEMBL389357,55.0
17756101,CHEMBL276778,4.6
17756102,CHEMBL231171,53.0
17756212,CHEMBL231374,75.0
17756213,CHEMBL394779,69.0
23653176,CHEMBL239917,202.0
25142456,CHEMBL217299,7.0
25212275,CHEMBL455288,265.0
25212276,CHEMBL517244,265.0
42625354,CHEMBL240774,80.0
42626289,CHEMBL393492,75.4
42626293,CHEMBL395933,313.0
44396220,CHEMBL364565,43.0
44396235,CHEMBL435505,951.0
44408818,CHEMBL380330,46.15
44414299,CHEMBL378825,411.0
44415569,CHEMBL425069,38.0
44415593,CHEMBL213834,105.0
44415672,CHEMBL213492,7.0
44415689,CHEMBL378669,53.0
44415690,CHEMBL213336,31.0
44415704,CHEMBL213424,58.0
44427970,CHEMBL397207,510.0
44436300,CHEMBL394110,1629.0
44436301,CHEMBL238915,230.0
44436302,CHEMBL238917,1132.0
44436304,CHEMBL238718,507.0
44436305,CHEMBL398813,1703.0
44436306,CHEMBL268371,190.0
44436307,CHEMBL240995,33.6
44436308,CHEMBL240996,80.8
44439942,CHEMBL396560,3.6
44439943,CHEMBL245570,0.39
44439944,CHEMBL396561,31.5
44439945,CHEMBL245571,5.4
44582675,CHEMBL515472,7419.0
44582676,CHEMBL516088,7398.0
44591099,CHEMBL459350,273.0
44591134,CHEMBL459373,153.0
44591135,CHEMBL517407,297.0
44591163,CHEMBL464811,921.0
45379369,CHEMBL1087300,2.5
45379370,CHEMBL1087301,10.3
45379377,CHEMBL1086790,1525.0
46227284,CHEMBL593394,1508.0
46227317,CHEMBL596448,185.0
46227325,CHEMBL596179,1810.0
49783209,CHEMBL1258223,972.0
56589560,CHEMBL1949725,4.4
56589561,CHEMBL1949729,91.4
56594402,CHEMBL1949727,657.0
56594533,CHEMBL1949726,389.0
56594534,CHEMBL1949728,11.4
