cid,compound,aveaffinty
123631,CHEMBL939,1500.0
156422,CHEMBL103667,1350.0
176870,CHEMBL553,710.0
216239,CHEMBL1336,1930.0
447077,CHEMBL386051,14.0
644241,CHEMBL255863,1900.0
3038525,CHEMBL119385,1900.0
3062316,CHEMBL1421,0.24
3081361,CHEMBL24828,275.0
5287969,CHEMBL428690,3750.0
5327067,CHEMBL203567,6600.0
5328940,CHEMBL288441,27.0
5329102,CHEMBL535,3550.0
6445562,CHEMBL607707,710.0
11213558,CHEMBL475251,860.0
11409972,CHEMBL574738,140.0
11485656,CHEMBL223360,1500.0
11626560,CHEMBL601719,1000.0
11712649,CHEMBL259084,1400.0
16038120,CHEMBL509032,3700.0
24905147,CHEMBL1241674,3100.0
25138012,CHEMBL249097,3.0
44299148,CHEMBL162,122.5
57399640,CHEMBL1908393,6.6
71717270,CHEMBL2309006,5900.0
71718651,CHEMBL2322989,2400.0
