cid,compound,aveaffinty
237,CHEMBL7568,1130.0
1993,CHEMBL978,1600.0
2157,CHEMBL633,2068.0
2160,CHEMBL629,3.0195
2170,CHEMBL1113,989.5
2230,CHEMBL7303,1213.0
2247,CHEMBL296419,1060.0
2726,CHEMBL71,85.0
2750,CHEMBL7002,9243.5
2801,CHEMBL415,52.0
2812,CHEMBL104,6698.0
2818,CHEMBL42,25.65
2820,CHEMBL845,290.0
2913,CHEMBL516,9.095
3042,CHEMBL1123,1.6805
3055,CHEMBL936,154.5
3100,CHEMBL657,212.0
3158,CHEMBL1628227,23.92
3168,CHEMBL1108,2193.0
3191,CHEMBL305660,471.7
3198,CHEMBL808,1209.0
3372,CHEMBL726,1976.0
3827,CHEMBL534,575.0
4011,CHEMBL21731,235.5
4022,CHEMBL40554,9120.11
4141,CHEMBL92387,6309.57
4184,CHEMBL6437,1177.0
4189,CHEMBL91,1821.5
4212,CHEMBL58,366.95
4543,CHEMBL445,54.0
4585,CHEMBL715,88.5
4601,CHEMBL900,71.0
4630,CHEMBL7634,80.75
4634,CHEMBL1231,1.966
4636,CHEMBL762,1858.0
4735,CHEMBL55,900.0
4746,CHEMBL75880,2046.4
4848,CHEMBL9967,47.9733333333
4917,CHEMBL728,776.5
4926,CHEMBL564,170.5
4927,CHEMBL643,4.32
5002,CHEMBL716,899.45
5318,CHEMBL1221,2255.0
5452,CHEMBL479,45.5
5572,CHEMBL1490,3.122
5593,CHEMBL1200604,14.24
5831,CHEMBL14,2977.85666667
6075,CHEMBL395110,78.0
6726,CHEMBL648,485.5
7010,CHEMBL2107687,14.835
8478,CHEMBL221753,146.5
8816,CHEMBL334255,60.5
9308,CHEMBL12587,711.5
11057,CHEMBL64894,572.5
11693,CHEMBL1201027,0.158
26987,CHEMBL1626,11.385
31098,CHEMBL1237108,0.382
33036,CHEMBL1201353,1126.0
43815,CHEMBL490,139.0
60809,CHEMBL21536,72.0
60838,CHEMBL481,886.5
68617,CHEMBL809,1498.9
71183,CHEMBL376897,0.141
107782,CHEMBL1201207,6793.5
107867,CHEMBL17045,204.5
119357,CHEMBL279453,2.0
124087,CHEMBL1172,193.0
132947,CHEMBL265256,8.895
168088,CHEMBL1909073,35.29
174174,CHEMBL517712,1.047
441383,CHEMBL1306,7813.5
443879,CHEMBL1382,3.1
444031,CHEMBL1346,8.27
656392,CHEMBL480464,498.0
657255,CHEMBL588119,2598.55
864492,CHEMBL1978713,620.0
941361,CHEMBL30008,3222.5
1201549,CHEMBL1201203,1.3615
1505736,CHEMBL2313073,226.0
1505737,CHEMBL2313394,160.0
1506223,CHEMBL2313396,180.0
1547484,CHEMBL43064,2085.0
1548953,CHEMBL954,940.5
2159295,CHEMBL2057376,1348.96
2733526,CHEMBL83,2744.5
3014059,CHEMBL76897,1.00666666667
3675988,CHEMBL461087,87096.36
4715419,CHEMBL505086,51286.14
5204148,CHEMBL1424504,1819.7
5284456,CHEMBL1201069,36.9
6419941,CHEMBL1319362,57.5
6436265,CHEMBL277642,6.31
6508724,CHEMBL257431,103.0
6508730,CHEMBL257643,121.0
7047822,CHEMBL461088,89125.09
7141656,CHEMBL461089,29512.09
9577995,CHEMBL134641,5.7
9815331,CHEMBL64000,18.5
9872676,CHEMBL210514,3680.0
9894173,CHEMBL12098,61.0
9906447,CHEMBL555146,351.0
9948320,CHEMBL1242950,1400.0
10035281,CHEMBL294273,4600.0
10092649,CHEMBL522460,432.0
10105296,CHEMBL84113,345.0
10160073,CHEMBL326450,1.0
10262466,CHEMBL275104,222.0
10421982,CHEMBL85190,660.0
10595006,CHEMBL1180343,22021.5
10610375,CHEMBL1180284,13692.0
10760249,CHEMBL1180285,138.0
10919522,CHEMBL2112957,2.3
11006792,CHEMBL2112961,43.0
11039424,CHEMBL2112955,14.0
11061341,CHEMBL2112958,11.0
11767229,CHEMBL2112956,30.0
11828362,CHEMBL2112959,31.0
11857432,CHEMBL461648,2.0
15057855,CHEMBL258622,0.0398
16065403,CHEMBL1910856,0.115
16085999,CHEMBL214029,29.0
16086000,CHEMBL214342,41.0
16086001,CHEMBL378772,20.0
16086003,CHEMBL214642,480.0
16086004,CHEMBL378885,290.0
16086005,CHEMBL378859,24.0
16086059,CHEMBL215180,42.0
16086060,CHEMBL438822,39.0
16086061,CHEMBL213709,92.0
16086062,CHEMBL215189,31.0
16086063,CHEMBL214898,11.0
16086064,CHEMBL212645,48.0
16086065,CHEMBL211976,150.0
16086066,CHEMBL378872,53.0
16086067,CHEMBL215894,120.0
17413870,CHEMBL2057416,2818.38
20833762,CHEMBL499519,590.0
24768606,CHEMBL1628667,1258.93
24865894,CHEMBL390842,11481.54
24894514,CHEMBL450729,56234.13
24894515,CHEMBL461502,79432.82
24894516,CHEMBL450463,47863.01
24894624,CHEMBL553155,21379.62
24894626,CHEMBL551563,5128.61
24894627,CHEMBL554532,6456.54
24894629,CHEMBL555475,4365.16
24894631,CHEMBL460470,69183.1
24894632,CHEMBL513277,24547.09
24894633,CHEMBL461709,58884.37
24894634,CHEMBL527880,28183.83
24894636,CHEMBL553434,13803.84
25147647,CHEMBL478226,6606.93
42596928,CHEMBL2042404,2.63
43989253,CHEMBL2057394,1122.02
44207909,CHEMBL1242923,6900.0
44304818,CHEMBL64788,7900.0
44318736,CHEMBL315428,249.0
44318766,CHEMBL82754,1520.0
44318817,CHEMBL440138,1180.0
44318851,CHEMBL310558,372.5
44318929,CHEMBL314493,1171.0
44318930,CHEMBL313738,500.0
44385809,CHEMBL177040,74.0
44386115,CHEMBL369062,60.0
44415886,CHEMBL212141,180.0
44437242,CHEMBL239655,682.0
44437248,CHEMBL238825,5932.0
44437258,CHEMBL239038,5986.0
44437297,CHEMBL239436,1681.0
44437307,CHEMBL396845,2265.0
44446840,CHEMBL404557,87096.36
44517677,CHEMBL552338,4300.0
44578707,CHEMBL478227,2454.71
44593616,CHEMBL523518,414.545
44593617,CHEMBL493795,715.335
44593618,CHEMBL493979,198.735
44593619,CHEMBL493980,239.895
44593620,CHEMBL496915,175.185
44593621,CHEMBL524061,1007.375
44627739,CHEMBL576663,104.71
44627740,CHEMBL583051,14.13
44627741,CHEMBL571123,158.49
44627742,CHEMBL576707,77.62
44627743,CHEMBL569729,64.57
44627745,CHEMBL569760,15.49
44627747,CHEMBL583027,38.02
44627851,CHEMBL569712,19.5
44627853,CHEMBL571121,3.98
44627854,CHEMBL571341,54.95
44627855,CHEMBL569212,549.54
44627856,CHEMBL569953,3090.3
44627857,CHEMBL569307,4.27
44627859,CHEMBL568870,33.11
44627955,CHEMBL568775,371.54
44627957,CHEMBL569089,2344.23
45142486,CHEMBL1589763,500.0
45259185,CHEMBL556390,728.37
45259186,CHEMBL539373,156.82
45259187,CHEMBL554916,391.985
45259188,CHEMBL539120,37.365
45259189,CHEMBL539121,160.525
45259190,CHEMBL541671,357.38
45266348,CHEMBL557808,95.5
46227412,CHEMBL595265,30902.95
46227456,CHEMBL594801,44668.36
46227460,CHEMBL594803,57543.99
46227480,CHEMBL595022,87096.36
46227482,CHEMBL593685,25703.96
46227484,CHEMBL593620,30199.52
46227486,CHEMBL593861,53703.18
46227554,CHEMBL594376,93325.43
46871665,CHEMBL1083108,1584.89
46871666,CHEMBL1084993,3162.28
46871844,CHEMBL1083925,158.49
46890977,CHEMBL1083723,398.11
46891076,CHEMBL1083618,7943.28
46891179,CHEMBL1082365,3162.28
46891488,CHEMBL1085507,5011.87
49783209,CHEMBL1258223,760.0
49783415,CHEMBL1258452,2579.0
49800046,CHEMBL1201024,0.402
53320669,CHEMBL1628649,0.1
53320670,CHEMBL1628654,0.08
53324618,CHEMBL1628526,316.23
53382478,CHEMBL2313398,1750.0
53382480,CHEMBL2313393,160.0
53382482,CHEMBL2313391,80.0
53382484,CHEMBL2313388,271.0
53382492,CHEMBL2313397,249.0
53382493,CHEMBL2313374,1410.0
53382497,CHEMBL2313387,294.0
53382498,CHEMBL2313402,52.0
53382500,CHEMBL2313383,1370.0
53382502,CHEMBL2313390,326.0
53382503,CHEMBL2313389,810.0
53382504,CHEMBL2313395,104.0
53382505,CHEMBL2313384,128.0
53382508,CHEMBL2313380,208.0
53382512,CHEMBL2313375,107.0
53382513,CHEMBL2313372,418.0
53382515,CHEMBL2313371,307.0
53382516,CHEMBL2313381,669.0
53382518,CHEMBL2313376,124.0
53382520,CHEMBL2313378,600.0
53382523,CHEMBL2057417,56.0
53382524,CHEMBL2313379,61.0
53382526,CHEMBL2313370,289.0
53382528,CHEMBL2313392,108.0
53382529,CHEMBL2313404,147.0
53382530,CHEMBL2313385,30000.0
53382534,CHEMBL2313403,2010.0
53382540,CHEMBL2313382,356.0
53382541,CHEMBL2313373,926.0
53382542,CHEMBL2313377,77.0
53382544,CHEMBL2313386,844.0
56592905,CHEMBL2057391,2344.23
56592910,CHEMBL2057392,1288.25
56592911,CHEMBL2057683,7762.47
56592932,CHEMBL2057406,7079.46
56593934,CHEMBL1834350,10000.0
56963799,CHEMBL2031737,415.0
56965017,CHEMBL2042552,4.9
57326139,CHEMBL2042400,25118.86
57326143,CHEMBL2042402,12302.69
57326145,CHEMBL2042403,29512.09
57326232,CHEMBL2042406,151.36
57326234,CHEMBL2042405,1.48
57326236,CHEMBL2042407,11220.18
57326238,CHEMBL2042551,16982.44
70681306,CHEMBL2021479,15.85
70681875,CHEMBL2042554,70.79
70683404,CHEMBL2021477,18.62
70683998,CHEMBL2042553,2.34
70685503,CHEMBL2021478,12.3
70687660,CHEMBL2021476,12.88
71463022,CHEMBL2205362,2871.0
71528087,CHEMBL2336056,15.0
71528088,CHEMBL2336057,320.0
71575027,CHEMBL2312389,11500.0
71575122,CHEMBL2312376,10500.0
71575447,CHEMBL2312361,1890.0
71575652,CHEMBL2312352,5740.0
71719475,CHEMBL2336059,29.0
