cid,compound,aveaffinty
156422,CHEMBL103667,540.0
176870,CHEMBL553,1400.0
216239,CHEMBL1336,2985.0
3081361,CHEMBL24828,2900.0
5329102,CHEMBL535,1555.0
5330790,CHEMBL191003,3100.0
9933475,CHEMBL491473,620.0
10138259,CHEMBL1721885,1500.0
11213558,CHEMBL475251,39.0
11234052,CHEMBL377300,1700.0
11409972,CHEMBL574738,1100.0
11427553,CHEMBL1908397,390.0
11485656,CHEMBL223360,110.0
11626560,CHEMBL601719,470.0
11712649,CHEMBL259084,1000.0
16038120,CHEMBL509032,200.0
16722836,CHEMBL1287853,6500.0
24889392,CHEMBL576982,3700.0
44299148,CHEMBL162,660.0
46864270,CHEMBL1784637,4.2
57399640,CHEMBL1908393,2.5
71717270,CHEMBL2309006,260.0
71718651,CHEMBL2322989,2100.0
