cid,compound,aveaffinty
9871912,CHEMBL521650,389.0
9914410,CHEMBL487662,1392.0
9916972,CHEMBL456738,145.0
9985258,CHEMBL470729,1045.0
10030697,CHEMBL471580,529.5
10032265,CHEMBL487476,359.0
10053886,CHEMBL519776,664.5
10144347,CHEMBL528775,411.0
10144633,CHEMBL447742,74.0
10144925,CHEMBL519903,445.0
10145290,CHEMBL452310,3020.0
10145603,CHEMBL509710,279.0
10167904,CHEMBL453457,12.0
10168348,CHEMBL455214,83.0
10210150,CHEMBL486650,315.0
10211765,CHEMBL445532,380.0
10211943,CHEMBL452451,497.0
10231964,CHEMBL486634,701.0
10232009,CHEMBL487668,93.0
10257357,CHEMBL386446,64.0
10257629,CHEMBL492813,610.0
10280734,CHEMBL520893,406.0
10282059,CHEMBL452311,216.0
10282162,CHEMBL447684,277.0
10282370,CHEMBL504245,198.0
10369510,CHEMBL452067,220.0
10393937,CHEMBL501628,656.5
10483282,CHEMBL486651,98.0
11331120,CHEMBL1922834,370.0
11444850,CHEMBL1922839,290.0
11456187,CHEMBL1922835,510.0
11764614,CHEMBL504156,373.0
11764615,CHEMBL499160,87.0
16100296,CHEMBL198736,28.3
16100300,CHEMBL375167,93.0
16100334,CHEMBL219384,38.0
20775916,CHEMBL491352,638.0
20776096,CHEMBL448584,732.0
20776097,CHEMBL442651,645.0
22496358,CHEMBL493019,429.0
22496365,CHEMBL506800,207.0
22496371,CHEMBL444126,368.0
22496373,CHEMBL494248,1113.0
22496384,CHEMBL491920,296.0
22496395,CHEMBL493233,729.0
22496412,CHEMBL450411,721.0
22496431,CHEMBL443971,1002.0
22496445,CHEMBL446821,860.0
22496448,CHEMBL493020,316.0
22496449,CHEMBL455323,389.0
22496451,CHEMBL464663,777.0
22496457,CHEMBL448561,437.5
22496459,CHEMBL492605,802.5
22496477,CHEMBL451288,477.0
22496546,CHEMBL502694,584.0
22496557,CHEMBL523847,463.0
42617999,CHEMBL501392,565.0
54765284,CHEMBL1922840,1500.0
57391489,CHEMBL1922841,1600.0
57391686,CHEMBL1933364,2070.0
57393425,CHEMBL1933363,1950.0
57393426,CHEMBL1933365,539.5
57396928,CHEMBL1933360,2509.5
57403703,CHEMBL1922842,1100.0
