cid,compound,aveaffinty
153999,CHEMBL91829,5300.0
160355,CHEMBL14762,990.0
176167,CHEMBL300138,5300.0
3025986,CHEMBL296468,7.1
3038522,CHEMBL124660,4200.0
5287969,CHEMBL428690,310.0
5328940,CHEMBL288441,2400.0
5329102,CHEMBL535,140.0
5330790,CHEMBL191003,23.0
5494449,CHEMBL572878,230.0
6445562,CHEMBL607707,10000.0
6450551,CHEMBL1289926,5300.0
6918852,CHEMBL384304,0.54
9813758,CHEMBL249697,890.0
9915743,CHEMBL180022,2300.0
9977819,CHEMBL522892,430.0
10113978,CHEMBL477772,1200.0
10138259,CHEMBL1721885,940.0
10461815,CHEMBL450786,1100.0
11314340,CHEMBL379218,1500.0
11338033,CHEMBL445813,1.1
11409972,CHEMBL574738,420.0
11427553,CHEMBL1908397,830.0
11485656,CHEMBL223360,2800.0
16007391,CHEMBL215152,6300.0
16038120,CHEMBL509032,560.0
16722836,CHEMBL1287853,3100.0
17755052,CHEMBL521851,1100.0
44299148,CHEMBL162,24.5
57397989,CHEMBL1908392,21.0
57399640,CHEMBL1908393,890.0
71717270,CHEMBL2309006,27.0
