cid,compound,aveaffinty
153999,CHEMBL91829,3550.0
5328940,CHEMBL288441,550.0
5329102,CHEMBL535,805.0
5494449,CHEMBL572878,4900.0
6445562,CHEMBL607707,4850.0
9915743,CHEMBL180022,5600.0
9926791,CHEMBL221959,1600.0
10138259,CHEMBL1721885,970.0
10461815,CHEMBL450786,1500.0
11213558,CHEMBL475251,200.0
11314340,CHEMBL379218,2400.0
11364421,CHEMBL513909,5400.0
11409972,CHEMBL574738,4400.0
11427553,CHEMBL1908397,530.0
16038120,CHEMBL509032,230.0
16722836,CHEMBL1287853,460.0
16725726,CHEMBL494089,2500.0
24905147,CHEMBL1241674,1500.0
25126798,CHEMBL1789941,120.0
44299148,CHEMBL162,1.55
57397989,CHEMBL1908392,2200.0
57399640,CHEMBL1908393,5300.0
71717270,CHEMBL2309006,47.0
