cid,compound,aveaffinty
3547,CHEMBL38380,1710.0
448042,CHEMBL559147,150.0
448043,CHEMBL406821,6.0
3049109,CHEMBL67352,75500.0
5287969,CHEMBL428690,1200.0
5328940,CHEMBL288441,870.0
5329102,CHEMBL535,460.0
6918852,CHEMBL384304,2100.0
9810884,CHEMBL571948,790.0
9926791,CHEMBL221959,470.0
9977819,CHEMBL522892,760.0
10138259,CHEMBL1721885,1200.0
11189172,CHEMBL218719,5.0
11213558,CHEMBL475251,590.0
11233873,CHEMBL384073,14.0
11247002,CHEMBL374453,8.0
11256399,CHEMBL521823,3.0
11269477,CHEMBL441702,9.0
11314340,CHEMBL379218,37.0
11339681,CHEMBL426526,4.0
11360518,CHEMBL218654,51.0
11373846,CHEMBL375312,14.0
11393719,CHEMBL188434,100.0
11404963,CHEMBL373419,18.0
11409972,CHEMBL574738,1500.0
11427553,CHEMBL1908397,300.0
11453116,CHEMBL218720,9.0
11503627,CHEMBL591754,68000.0
11526080,CHEMBL483568,288.0
11531981,CHEMBL485592,180.0
11531982,CHEMBL483395,8.0
11536733,CHEMBL591271,25000.0
11545280,CHEMBL520640,863.0
11548023,CHEMBL521347,6.0
11560302,CHEMBL590313,2300.0
11569498,CHEMBL485598,75.0
11590594,CHEMBL519008,46.0
11590642,CHEMBL485586,104.0
11597345,CHEMBL483387,129.0
11604313,CHEMBL483396,105.0
11605996,CHEMBL483394,150.0
11609495,CHEMBL591272,1500.0
11620539,CHEMBL483575,68.0
11626560,CHEMBL601719,3700.0
11641672,CHEMBL520828,5.0
11641686,CHEMBL483574,3.0
11649154,CHEMBL485611,15.0
11656187,CHEMBL483401,4.0
11663187,CHEMBL483402,2.0
11667631,CHEMBL600236,9600.0
11694866,CHEMBL602706,4600.0
11697546,CHEMBL519680,105.0
11716019,CHEMBL600849,37000.0
11751266,CHEMBL427058,8.0
11772907,CHEMBL387338,13.0
15983966,CHEMBL1908394,4900.0
16038120,CHEMBL509032,37.0
16095342,CHEMBL220241,1.7
16095343,CHEMBL1956071,5.6
16099843,CHEMBL375877,30.0
16099844,CHEMBL218868,1.8
16099849,CHEMBL220408,33.0
16099857,CHEMBL218257,4.4
16099858,CHEMBL218869,90.0
16099859,CHEMBL220465,2.0
16099866,CHEMBL217910,2500.0
16124479,CHEMBL1667967,660.69
16222361,CHEMBL1643574,776.25
16222570,CHEMBL1643368,5011.87
16722836,CHEMBL1287853,2100.0
16725726,CHEMBL494089,585.0
17164245,CHEMBL503641,65000.0
17838190,CHEMBL225282,13900.0
23646578,CHEMBL189657,16.0
23648890,CHEMBL473080,19.95
24877013,CHEMBL1083072,1000.0
24877716,CHEMBL1083074,900.0
24878398,CHEMBL1082758,2900.0
24878503,CHEMBL1083073,3600.0
24983829,CHEMBL482747,316.23
24985283,CHEMBL519965,10000.0
25023714,CHEMBL493911,8.0
25023715,CHEMBL506153,5.0
25023716,CHEMBL523695,5.0
25023717,CHEMBL493066,20.0
25023718,CHEMBL493067,40.0
25023720,CHEMBL493251,158.0
25023721,CHEMBL445180,562.0
25023722,CHEMBL523057,126.0
25023723,CHEMBL450487,224.0
25023724,CHEMBL494882,1995.0
25023725,CHEMBL493874,501.0
25023726,CHEMBL523523,20.0
25023727,CHEMBL493875,126.0
25023729,CHEMBL493269,500.0
25023731,CHEMBL453510,500.0
25023732,CHEMBL523859,1260.0
25023733,CHEMBL494088,790.0
25023735,CHEMBL521642,1580.0
25023736,CHEMBL494060,3980.0
25023737,CHEMBL522351,250.0
25093238,CHEMBL485585,101.0
25093239,CHEMBL520848,129.0
25093240,CHEMBL520808,26.0
25093241,CHEMBL485612,6.0
25093242,CHEMBL521144,11.0
25093243,CHEMBL485440,10.0
25126798,CHEMBL1789941,60.0
25227436,CHEMBL2325741,470.0
44299148,CHEMBL162,0.28
44477445,CHEMBL570126,260.0
44542926,CHEMBL565452,310.0
44543079,CHEMBL570820,51.0
44543080,CHEMBL570116,490.0
44819015,CHEMBL598336,4300.0
45481536,CHEMBL574507,150.0
45483178,CHEMBL575340,12.0
45483179,CHEMBL578643,154.0
45483210,CHEMBL584291,57.0
45483267,CHEMBL566298,17.0
45483283,CHEMBL575741,30.0
45483285,CHEMBL575940,26.0
46207461,CHEMBL2333905,17.0
46207463,CHEMBL2334288,48.0
46216813,CHEMBL599163,300.0
46229921,CHEMBL589655,4600.0
46230023,CHEMBL589578,6900.0
46230024,CHEMBL601834,6500.0
46230025,CHEMBL589336,2600.0
46230026,CHEMBL589337,42000.0
46230027,CHEMBL590238,10000.0
46230078,CHEMBL592701,48000.0
46230079,CHEMBL592702,6000.0
46230080,CHEMBL602753,18000.0
46230081,CHEMBL591986,320.0
46230131,CHEMBL591287,610.0
46230132,CHEMBL602326,290.0
46230133,CHEMBL591047,1800.0
46230134,CHEMBL591285,130.0
46230135,CHEMBL602041,150.0
46230172,CHEMBL598963,170.0
