cid,compound,aveaffinty
2812,CHEMBL104,6900.0
55283,CHEMBL22587,8633.33333333
3618472,CHEMBL280711,18200.0
5280343,CHEMBL50,4500.0
9836859,CHEMBL183819,6700.0
9843640,CHEMBL183425,2000.0
9865554,CHEMBL216981,27.0
9868309,CHEMBL183222,4317.0
9888410,CHEMBL359670,1366.0
9949456,CHEMBL27863,15100.0
9951571,CHEMBL185259,13360.0
9953415,CHEMBL28009,2600.0
9968185,CHEMBL185176,7600.0
9978981,CHEMBL246941,50.0
10027494,CHEMBL246733,283.0
10112327,CHEMBL365008,2100.0
10150526,CHEMBL218115,26.0
10150721,CHEMBL245501,9.0
10157580,CHEMBL184882,10500.0
10158569,CHEMBL364397,9600.0
10180509,CHEMBL561812,123.0
10200589,CHEMBL254370,147.0
10201676,CHEMBL401512,197.0
10224934,CHEMBL556656,21.0
10225736,CHEMBL562286,41.0
10237849,CHEMBL245699,7.0
10252538,CHEMBL247150,10.0
10252630,CHEMBL247149,11.0
10272255,CHEMBL385715,145.5
10291817,CHEMBL361312,3900.0
10292991,CHEMBL185610,3000.0
10295195,CHEMBL365671,2500.0
10298837,CHEMBL183561,22700.0
10310100,CHEMBL246108,5.15
10343142,CHEMBL394899,10.0
10411524,CHEMBL246731,53.0
10412163,CHEMBL442799,16.0
10478354,CHEMBL246106,34.0
10481927,CHEMBL246107,14.0
10555185,CHEMBL451438,5500.0
10578242,CHEMBL501985,20000.0
11184341,CHEMBL25573,21000.0
11222420,CHEMBL231924,12000.0
11245544,CHEMBL27446,4200.0
11272103,CHEMBL363840,10000.0
11304851,CHEMBL399203,7600.0
11329244,CHEMBL195433,10000.0
11371755,CHEMBL234186,24000.0
11414633,CHEMBL283736,33200.0
11475900,CHEMBL455431,143.0
11750288,CHEMBL443583,3200.0
11798740,CHEMBL496452,4500.0
11818139,CHEMBL24912,46200.0
16098480,CHEMBL220182,145.0
16098481,CHEMBL216602,775.0
16098482,CHEMBL384889,34.0
16098485,CHEMBL1162935,3058.0
16098486,CHEMBL415446,190.5
16098487,CHEMBL216603,55.0
16098488,CHEMBL376414,11.0
21184843,CHEMBL26830,11100.0
25110787,CHEMBL401939,917.0
44249825,CHEMBL562781,381.0
44393537,CHEMBL413959,4400.0
44393538,CHEMBL184319,5400.0
44393540,CHEMBL425882,10600.0
44393541,CHEMBL184185,6037.0
44393568,CHEMBL184401,12100.0
44393569,CHEMBL184583,8100.0
44393592,CHEMBL183061,2700.0
44393593,CHEMBL182361,3100.0
44393620,CHEMBL184637,22.0
44393655,CHEMBL184318,1600.0
44393659,CHEMBL185476,8900.0
44393699,CHEMBL185268,6200.0
44393730,CHEMBL183537,11500.0
44393748,CHEMBL363746,6000.0
44432386,CHEMBL393047,13000.0
44432391,CHEMBL393253,13000.0
44432416,CHEMBL233346,20000.0
44440858,CHEMBL393900,24.0
44440859,CHEMBL245500,123.0
44440860,CHEMBL245697,379.0
44440865,CHEMBL396573,7.6
44440866,CHEMBL246318,30.0
44440873,CHEMBL247356,14.0
44626319,CHEMBL577075,9700.0
45263183,CHEMBL535818,30000.0
45271150,CHEMBL563875,54.0
45271151,CHEMBL550880,1221.0
45272064,CHEMBL550945,2797.0
45272847,CHEMBL556862,30.0
45272873,CHEMBL562950,2068.0
45485757,CHEMBL570042,4100.0
45485775,CHEMBL571141,6500.0
45485784,CHEMBL585928,5200.0
71717170,CHEMBL510437,3910.0
71720517,CHEMBL2324200,2200.0
