cid,compound,aveaffinty
5291,CHEMBL941,3150.0
153999,CHEMBL91829,5100.0
160355,CHEMBL14762,4500.0
176167,CHEMBL300138,1600.0
644241,CHEMBL255863,7100.0
3025986,CHEMBL296468,800.0
3038522,CHEMBL124660,1600.0
5328940,CHEMBL288441,3200.0
5329102,CHEMBL535,54.5
5330790,CHEMBL191003,1700.0
6445562,CHEMBL607707,3400.0
6918852,CHEMBL384304,310.0
9929127,CHEMBL608154,1000.0
9977819,CHEMBL522892,6500.0
10138259,CHEMBL1721885,250.0
10427712,CHEMBL230011,130.0
11213558,CHEMBL475251,360.0
11314340,CHEMBL379218,0.53
11338033,CHEMBL445813,7000.0
11409972,CHEMBL574738,290.0
11427553,CHEMBL1908397,49.0
11485656,CHEMBL223360,1600.0
16038120,CHEMBL509032,110.0
16722836,CHEMBL1287853,2000.0
17755052,CHEMBL521851,1500.0
24905147,CHEMBL1241674,800.0
25126798,CHEMBL1789941,1700.0
25182616,CHEMBL464552,60.0
44223952,CHEMBL1435542,43.0
44223970,CHEMBL1474834,5.0
44299148,CHEMBL162,12.3
46916178,CHEMBL1436585,30.0
57397989,CHEMBL1908392,18.0
57399640,CHEMBL1908393,850.0
71717270,CHEMBL2309006,3.0
