cid,compound,aveaffinty
1150,CHEMBL6640,36.0
1342,CHEMBL277120,10.1
1833,CHEMBL8165,3.5
2107,CHEMBL275854,250.0
4656,CHEMBL360803,1980.0
5202,CHEMBL39,15.525
5358,CHEMBL128,23.8
5709,CHEMBL312448,13.0
8223,CHEMBL442,2.1
20810,CHEMBL110317,7.4
66004,CHEMBL88240,2.4
107780,CHEMBL15928,1.81666666667
127036,CHEMBL111316,10.0
132059,CHEMBL39317,0.631
181743,CHEMBL467094,100.0
188006,CHEMBL107511,7.8
2762737,CHEMBL300519,14.2
3292447,CHEMBL20963,1.0
3378093,CHEMBL281350,6.27333333333
4029677,CHEMBL1570196,2.0
5311258,CHEMBL101690,161.5
5311426,CHEMBL1628625,6.31
6426760,CHEMBL292779,75.0
6426761,CHEMBL119668,98.0
9795333,CHEMBL307408,1570.0
9802187,CHEMBL83617,242.0
9832057,CHEMBL158941,0.64
9870500,CHEMBL191971,7.94
9881478,CHEMBL108337,342.0
9881603,CHEMBL361470,4435.0
9909089,CHEMBL490417,83.9636666667
9928474,CHEMBL111150,2.3
9949172,CHEMBL117249,430.0
9949568,CHEMBL361729,1862.0
9950390,CHEMBL184597,2300.0
9955522,CHEMBL198975,0.631
9955819,CHEMBL340786,0.3
9957274,CHEMBL372743,1.0
9957376,CHEMBL459282,5.01
9977716,CHEMBL444398,0.398
9979309,CHEMBL522257,1.2505
9995233,CHEMBL422737,303.0
10001971,CHEMBL484260,0.631
10016747,CHEMBL174355,133.0
10023176,CHEMBL490211,0.794
10024936,CHEMBL485395,50.12
10048342,CHEMBL489393,0.794
10048343,CHEMBL483365,6.31
10071738,CHEMBL521506,0.501
10073139,CHEMBL484059,0.316
10127149,CHEMBL456460,39.81
10127424,CHEMBL459061,2.0
10127673,CHEMBL496098,6.31
10127877,CHEMBL514429,7.94
10128059,CHEMBL495217,39.81
10131024,CHEMBL45929,47.0
10151492,CHEMBL525362,25.12
10163458,CHEMBL225364,1300.0
10164215,CHEMBL387545,51.0
10172853,CHEMBL494992,158.49
10173263,CHEMBL525712,19.95
10173443,CHEMBL456684,39.81
10174078,CHEMBL461670,3.98
10174088,CHEMBL513955,158.49
10174199,CHEMBL495213,1.26
10194809,CHEMBL498354,15.85
10194820,CHEMBL506942,50.12
10195275,CHEMBL458199,6.31
10198700,CHEMBL355517,32.0
10216744,CHEMBL456459,63.1
10216873,CHEMBL495895,19.95
10237964,CHEMBL494806,19.95
10238565,CHEMBL518545,15.85
10238566,CHEMBL517170,2.0
10238762,CHEMBL456458,63.1
10238763,CHEMBL458200,125.89
10266598,CHEMBL353256,714.0
10287730,CHEMBL425190,199.53
10288132,CHEMBL462916,7.94
10296414,CHEMBL183460,10.0
10299410,CHEMBL224267,30.0
10310285,CHEMBL516997,12.59
10310423,CHEMBL457765,125.89
10319235,CHEMBL491839,0.631
10319737,CHEMBL495705,2.0
10341129,CHEMBL489195,0.631
10370874,CHEMBL21790,3.16
10387420,CHEMBL496317,1.58
10403999,CHEMBL173656,70.0
10452875,CHEMBL523095,31.62
10454806,CHEMBL496520,0.398
10454807,CHEMBL489394,1.0
10468938,CHEMBL116092,30.2
10477223,CHEMBL485491,2.51
10478217,CHEMBL497980,0.501
10478367,CHEMBL196370,7.2
10496545,CHEMBL111107,172.0
10498633,CHEMBL418823,135.0
10503731,CHEMBL116153,47.0
10517352,CHEMBL108818,188.0
10526736,CHEMBL116031,100.0
10567450,CHEMBL111284,35.0
10574762,CHEMBL115750,120.0
10577268,CHEMBL21724,1.58
10590370,CHEMBL414420,275.0
10597210,CHEMBL20771,12.59
10601619,CHEMBL338015,0.44
10613373,CHEMBL326667,2.0
10614906,CHEMBL324931,310.0
10621021,CHEMBL65367,8.1
10624768,CHEMBL282693,2.51
10640199,CHEMBL109839,21.0
10645471,CHEMBL117633,170.0
10649124,CHEMBL129813,0.43
10663236,CHEMBL107487,53.0
10664203,CHEMBL107617,2.0
10665156,CHEMBL321190,1.1
10672840,CHEMBL2112661,0.43
10673329,CHEMBL282229,0.501
10710400,CHEMBL110318,22.0
10751317,CHEMBL109526,4.6
10775128,CHEMBL50492,145.75
10782681,CHEMBL322054,40.0
10791125,CHEMBL128699,1.4
10791443,CHEMBL20791,2.51
10802304,CHEMBL320079,1.0
10814273,CHEMBL333089,170.0
10828231,CHEMBL111283,14.0
10838063,CHEMBL2112660,0.38
10838153,CHEMBL119785,251.0
10838923,CHEMBL15933,31.62
10848041,CHEMBL111376,1.6
10912152,CHEMBL297660,472.0
11005810,CHEMBL116463,3580.0
11059058,CHEMBL115444,708.0
11200511,CHEMBL606547,15.0
11223004,CHEMBL609742,88.0
