cid,compound,aveaffinty
1369,CHEMBL285527,37000.0
2422,CHEMBL83980,800.0
4564,CHEMBL269881,1200.0
4566,CHEMBL319467,7760.0
4592,CHEMBL280074,1200.0
160355,CHEMBL14762,3150.0
176167,CHEMBL300138,5000.0
216239,CHEMBL1336,8700.0
445840,CHEMBL141247,80.0
2337532,CHEMBL396377,2000.0
3025986,CHEMBL296468,53.5
5287969,CHEMBL428690,313.333333333
5287990,CHEMBL361348,59.0
5289411,CHEMBL101801,2400.0
5330583,CHEMBL336242,440.0
5330790,CHEMBL191003,12.5
5330830,CHEMBL193456,500.0
5330832,CHEMBL193643,180.0
5330847,CHEMBL2113092,84.0
6539359,CHEMBL359554,6.5
6539360,CHEMBL360866,19900.0
6539361,CHEMBL187081,2.0
6539362,CHEMBL359794,1.5
6539363,CHEMBL188938,11.5
6539364,CHEMBL359963,25.0
6539365,CHEMBL185871,150.0
6539366,CHEMBL364587,150.0
6539367,CHEMBL186054,50.0
6539368,CHEMBL189455,10.0
6539369,CHEMBL361894,6.0
6539370,CHEMBL364370,2.0
6539371,CHEMBL186708,6.0
6539372,CHEMBL186890,1.0
6539373,CHEMBL188665,10.0
6539375,CHEMBL360206,10.0
6539376,CHEMBL365229,10.0
6539377,CHEMBL184510,1.0
6539378,CHEMBL361697,310.0
6539379,CHEMBL186101,3.0
6539380,CHEMBL187750,8.0
6539381,CHEMBL189235,160.0
6539382,CHEMBL183993,1990.0
6539383,CHEMBL187287,1260.0
6539384,CHEMBL188312,60.0
6539385,CHEMBL365248,190.0
6539386,CHEMBL189352,500.0
6539387,CHEMBL186288,20.0
6539388,CHEMBL188417,190.0
6539389,CHEMBL187139,790.0
6539392,CHEMBL188785,100.0
6539393,CHEMBL187006,50.0
6539394,CHEMBL188303,190.0
6539395,CHEMBL186680,20.0
6539396,CHEMBL434337,6.0
6539397,CHEMBL189415,2500.0
6539399,CHEMBL360408,3980.0
6539437,CHEMBL189617,5000.0
6539445,CHEMBL362296,3980.0
6610355,CHEMBL86066,8000.0
6918710,CHEMBL525194,120.0
