cid,compound,aveaffinty
5280360,CHEMBL548,2.16333333333
5280363,CHEMBL815,4200.0
5311233,CHEMBL1628573,3.16
5312130,CHEMBL1628527,0.631
9813912,CHEMBL376282,4400.0
9817405,CHEMBL423815,13000.0
9821171,CHEMBL272276,0.05
9863804,CHEMBL249136,250.0
9865111,CHEMBL180343,440.0
9885106,CHEMBL223151,3.8
9894720,CHEMBL191638,0.3
9953337,CHEMBL385396,1500.0
9954562,CHEMBL220802,1300.0
9955802,CHEMBL192613,5.5
9961192,CHEMBL1179743,3.16
9965922,CHEMBL180389,1600.0
9975502,CHEMBL251504,181.0
10089562,CHEMBL398948,145.0
10109445,CHEMBL224970,6.9
10111602,CHEMBL218626,610.0
10120328,CHEMBL255422,0.31
10145097,CHEMBL404440,801.2
10157810,CHEMBL180191,6313.0
10159697,CHEMBL373558,7.0
10178073,CHEMBL123794,1900.0
10189261,CHEMBL256220,19.185
10204257,CHEMBL249540,57.0
10205205,CHEMBL249539,59.0
10221497,CHEMBL249342,68.0
10229201,CHEMBL404414,27.0
10247632,CHEMBL2096894,443.0
10269242,CHEMBL404413,2000.0
10270893,CHEMBL249954,2000.0
10271490,CHEMBL424975,2900.0
10272306,CHEMBL400446,36.0
10291963,CHEMBL222715,2.45
10295421,CHEMBL249744,18.0
10298293,CHEMBL249538,13.0
10302378,CHEMBL217991,1100.0
10448293,CHEMBL398947,45.0
10452108,CHEMBL248679,29.0
11155228,CHEMBL183919,620.0
11210487,CHEMBL181035,2800.0
11249458,CHEMBL192729,0.91
11255960,CHEMBL376063,530.0
11295611,CHEMBL190185,8.4
11296282,CHEMBL565591,8039.0
11337781,CHEMBL221946,900.0
11337782,CHEMBL223744,18.0
11339240,CHEMBL222834,0.7
11387144,CHEMBL371394,0.68
11398562,CHEMBL193236,240.0
11405770,CHEMBL376347,17.0
11440167,CHEMBL222782,1.0
11524454,CHEMBL591666,6.255
11597294,CHEMBL426387,4400.0
11957776,CHEMBL270397,175.215
12137443,CHEMBL222677,0.94
15551228,CHEMBL217941,8000.0
15551229,CHEMBL218071,890.0
15947337,CHEMBL272363,2.54
15947448,CHEMBL271095,8.69
15947546,CHEMBL255906,4.585
15947639,CHEMBL270223,6.475
15947640,CHEMBL257255,6.66
15947856,CHEMBL405446,1.42
15947857,CHEMBL404199,1.195
15948325,CHEMBL402162,2.17
15948329,CHEMBL403630,15.88
15948439,CHEMBL402960,17.24
15948440,CHEMBL272571,84.9
15948441,CHEMBL444800,25.4
15948442,CHEMBL257886,7.7
15948554,CHEMBL218699,18.635
15948558,CHEMBL269987,28.105
15948674,CHEMBL256005,331.65
15948788,CHEMBL256822,2.375
15948789,CHEMBL272498,13.18
