cid,compound,aveaffinty
11190525,CHEMBL2048616,15.0
11203294,CHEMBL2048623,16.0
11226058,CHEMBL2048622,15.0
11236925,CHEMBL2048619,20.0
11327107,CHEMBL2022248,270.0
11398822,CHEMBL2048624,19.0
11489259,CHEMBL2048621,21.0
11595431,CHEMBL207881,50.12
11674915,CHEMBL1688486,46.0
12002185,CHEMBL2048625,20.0
12002201,CHEMBL2048627,19.0
12002202,CHEMBL2048626,18.0
23082877,CHEMBL2048613,47.0
23083015,CHEMBL2048611,520.0
23083189,CHEMBL2048610,58.0
23111666,CHEMBL2022253,290.0
23111668,CHEMBL2022243,210.0
23111671,CHEMBL2022254,570.0
23111682,CHEMBL2022576,18.0
23111689,CHEMBL2022257,57.0
23111693,CHEMBL2022255,130.0
23111694,CHEMBL2022256,6.9
23111704,CHEMBL2022244,59.0
23111734,CHEMBL2022577,32.0
23111754,CHEMBL2022245,2400.0
23111766,CHEMBL2022258,36.0
23111781,CHEMBL2022247,170.0
23111791,CHEMBL2022252,41.0
23642299,CHEMBL2047168,18.0
24857285,CHEMBL2047157,24.0
24857375,CHEMBL2047169,19.0
24857376,CHEMBL2047170,12.0
25150014,CHEMBL449588,46.0
46869922,CHEMBL2047159,38.0
51350138,CHEMBL1688473,32.0
53248846,CHEMBL1777861,12.0
53248847,CHEMBL1777855,49.0
53248848,CHEMBL1777876,19.0
54580624,CHEMBL1777860,40.0
54580625,CHEMBL1777873,312.0
54580626,CHEMBL1777874,3435.0
54580627,CHEMBL1777875,10000.0
54581633,CHEMBL1777869,342.0
54582628,CHEMBL1777863,36.0
54582629,CHEMBL1777864,13.0
54582630,CHEMBL1777866,30.0
54582631,CHEMBL1777867,433.0
54583581,CHEMBL1777868,2487.0
54583582,CHEMBL1777872,23.0
54584571,CHEMBL1777877,2414.0
54584572,CHEMBL1777878,151.0
54585512,CHEMBL1777871,4399.0
54586484,CHEMBL1777862,23.0
54586485,CHEMBL1777865,211.0
54586486,CHEMBL1777870,42.0
57325674,CHEMBL2022249,1200.0
57325841,CHEMBL2022579,270.0
57325842,CHEMBL2022580,280.0
57325916,CHEMBL2022581,2100.0
57325917,CHEMBL2022582,390.0
57326009,CHEMBL2022584,43.0
57413287,CHEMBL2048612,99.0
57413288,CHEMBL2048614,25.0
57413289,CHEMBL2048615,16.0
57413290,CHEMBL2048617,23.0
57413373,CHEMBL2048618,12.0
57413374,CHEMBL2048620,12.0
57413376,CHEMBL2048628,18.0
57414267,CHEMBL2047149,23.0
57414268,CHEMBL2047150,280.0
57414401,CHEMBL2047151,21.0
57414402,CHEMBL2047152,25.0
57414403,CHEMBL2047153,270.0
57414404,CHEMBL2047154,83.0
57414405,CHEMBL2047155,36.0
57414538,CHEMBL2047156,300.0
57414539,CHEMBL2047158,37.0
57414540,CHEMBL2047160,31.0
57414541,CHEMBL2047161,8.8
57414543,CHEMBL2047162,12.0
57414676,CHEMBL2047163,15.0
57414677,CHEMBL2047164,11.0
57414678,CHEMBL2047165,40.0
57414679,CHEMBL2047166,33.0
57414680,CHEMBL2047167,31.0
67072752,CHEMBL2315528,20.0
71457285,CHEMBL2179472,370.0
