cid,compound,aveaffinty
153999,CHEMBL91829,2600.0
176167,CHEMBL300138,1800.0
216239,CHEMBL1336,4800.0
447077,CHEMBL386051,210.0
644241,CHEMBL255863,890.0
3062316,CHEMBL1421,980.0
3081361,CHEMBL24828,5500.0
5287969,CHEMBL428690,3300.0
5328940,CHEMBL288441,15.0
5329102,CHEMBL535,16.0
5330790,CHEMBL191003,120.0
5494449,CHEMBL572878,72.0
6445562,CHEMBL607707,270.0
6450551,CHEMBL1289926,330.0
9915743,CHEMBL180022,93.0
9933475,CHEMBL491473,920.0
9977819,CHEMBL522892,44.0
10113978,CHEMBL477772,750.0
10138259,CHEMBL1721885,15.0
10461815,CHEMBL450786,150.0
11213558,CHEMBL475251,1400.0
11409972,CHEMBL574738,210.0
11427553,CHEMBL1908397,63.0
11485656,CHEMBL223360,830.0
11626560,CHEMBL601719,39.0
16038120,CHEMBL509032,140.0
16722836,CHEMBL1287853,1300.0
24905147,CHEMBL1241674,2100.0
44299148,CHEMBL162,4.3
57397989,CHEMBL1908392,35.0
57399640,CHEMBL1908393,44.0
71717270,CHEMBL2309006,38.0
