cid,compound,aveaffinty
1318,CHEMBL415879,41410.5975
1474,CHEMBL39879,32811.39
14338,CHEMBL101165,35860.3566667
15664,CHEMBL2205807,16424.465
20445,CHEMBL2205806,12294.625
65237,CHEMBL375781,1592.445
70848,CHEMBL89445,63547.865
72791,CHEMBL98682,1897.63
72792,CHEMBL593442,33881.4433333
74265,CHEMBL99384,1542.445
77865,CHEMBL317115,3526.7825
93149,CHEMBL316589,1000.0
336912,CHEMBL2205802,10000.0
353741,CHEMBL1976682,15424.465
512282,CHEMBL232656,3.25
602123,CHEMBL2205803,8850.28
667748,CHEMBL2205805,1229.465
1370410,CHEMBL2322888,236.666666667
2733927,CHEMBL2205808,10000.0
5311123,CHEMBL1628706,10.0
6918496,CHEMBL277930,0.9
9913085,CHEMBL20921,1900.0
9954423,CHEMBL2332932,0.96
9979012,CHEMBL21199,4200.0
10000888,CHEMBL20539,7100.0
10094212,CHEMBL2332936,1.56
10389562,CHEMBL2332930,0.9
10409538,CHEMBL2332934,0.96
10478859,CHEMBL2332931,0.64
10873705,CHEMBL282285,260.0
11037958,CHEMBL20532,450.0
11113940,CHEMBL21143,3600.0
11236656,CHEMBL2322868,50.0
11272103,CHEMBL363840,10000.0
11329244,CHEMBL195433,10000.0
11351191,CHEMBL2322845,16.0
11397004,CHEMBL2332937,6.0
11744314,CHEMBL2332935,1.18
12987698,CHEMBL2205809,4955.935
14434082,CHEMBL2205801,5005.935
15783796,CHEMBL2205810,1279.465
17753030,CHEMBL232441,10.0
19430534,CHEMBL1171586,501.19
21070982,CHEMBL2322891,182.0
21070983,CHEMBL2322876,12.0
21070984,CHEMBL2322877,77.0
21070989,CHEMBL2322875,6.27272727273
21070990,CHEMBL2322866,3400.0
21070993,CHEMBL2322874,100.0
21071046,CHEMBL2322848,340.0
21071066,CHEMBL2322889,5600.0
21071070,CHEMBL2322865,1100.0
21071081,CHEMBL2322873,11000.0
21071083,CHEMBL2322872,2700.0
21071094,CHEMBL2322890,98.0
21071096,CHEMBL2322893,32000.0
21071098,CHEMBL2323420,5650.0
21071099,CHEMBL2323419,9800.0
21071106,CHEMBL2323422,3300.0
21071108,CHEMBL2322892,3650.0
24740167,CHEMBL2180535,525.0
24740170,CHEMBL2180536,375.0
24758044,CHEMBL2180528,28.0
24758045,CHEMBL2180502,26.0
24758046,CHEMBL2180507,118.0
24758047,CHEMBL2180501,70.0
24758171,CHEMBL2180499,40.0
24758172,CHEMBL2180509,32.0
24758173,CHEMBL2180525,32.0
24758174,CHEMBL2180506,24.0
24758175,CHEMBL2180196,58.0
24758176,CHEMBL2180510,25.0
24758294,CHEMBL2180496,30.0
24758295,CHEMBL2180505,8.0
24758296,CHEMBL2180186,13.0
24758297,CHEMBL2180508,14.0
24758298,CHEMBL2180195,18.0
24758299,CHEMBL2180190,19.0
24758406,CHEMBL2180504,20.0
24758408,CHEMBL2180191,22.0
24758517,CHEMBL2180187,44.0
24758518,CHEMBL2177135,45.0
24758630,CHEMBL2180494,121.0
24758743,CHEMBL2180524,152.0
24758744,CHEMBL2180495,50.0
24758745,CHEMBL2180498,85.0
24758856,CHEMBL2180514,40.0
24759081,CHEMBL2180515,35.0
24759191,CHEMBL2180542,36.0
24759420,CHEMBL2180513,80.0
