cid,compound,aveaffinty
153999,CHEMBL91829,290.0
312145,CHEMBL428496,5000.0
490561,CHEMBL416056,17.0
5328940,CHEMBL288441,490.0
5329102,CHEMBL535,280.0
5330790,CHEMBL191003,2100.0
6539569,CHEMBL408019,150.0
9884685,CHEMBL573339,1500.0
9977819,CHEMBL522892,3500.0
10138259,CHEMBL1721885,360.0
10461815,CHEMBL450786,7900.0
11213558,CHEMBL475251,6500.0
11314340,CHEMBL379218,870.0
11364421,CHEMBL513909,97.0
11427553,CHEMBL1908397,740.0
16038120,CHEMBL509032,220.0
16722836,CHEMBL1287853,520.0
24905147,CHEMBL1241674,330.0
25126798,CHEMBL1789941,360.0
25182616,CHEMBL464552,11.0
44299148,CHEMBL162,15.0
57397989,CHEMBL1908392,290.0
71568837,CHEMBL2333445,4000.0
71717270,CHEMBL2309006,13.0
