cid,compound,aveaffinty
158782,CHEMBL408350,14.0
448601,CHEMBL1680,0.896666666667
5311377,CHEMBL251541,36307.81
5311430,CHEMBL311695,1.6
9827283,CHEMBL2112223,46.0
9848232,CHEMBL302567,615.0
9849682,CHEMBL254500,12302.69
9852911,CHEMBL282618,1800.0
9985523,CHEMBL281200,3100.0
10009650,CHEMBL285333,800.0
10094509,CHEMBL368334,6180.0
10166743,CHEMBL362859,3470.0
10325243,CHEMBL29102,4600.0
10554930,CHEMBL28824,4600.0
10580397,CHEMBL282129,600.0
10581102,CHEMBL438247,378.0
10602592,CHEMBL2112222,53.0
10624774,CHEMBL69575,300.0
10699714,CHEMBL282803,2700.0
10770814,CHEMBL29311,2600.0
10838621,CHEMBL70224,10000.0
11170867,CHEMBL441920,1.5
11205475,CHEMBL1824055,130.0
11378229,CHEMBL1824056,173.0
11535351,CHEMBL267054,49.0
11642413,CHEMBL1254967,980.0
11705763,CHEMBL434159,2.0
11845058,CHEMBL219201,6.2
11845059,CHEMBL436892,3.1
11847438,CHEMBL376703,3.6
11847587,CHEMBL412029,7.5
11847588,CHEMBL219375,2.05
15585102,CHEMBL502777,18.0
16129706,CHEMBL1823872,0.355333333333
16130982,CHEMBL1823873,1.1
16737812,CHEMBL227211,357.0
16737814,CHEMBL227212,83.0
16738359,CHEMBL374833,103.0
17955460,CHEMBL460542,6918.31
24858018,CHEMBL504087,6.5
24858920,CHEMBL500326,14.5
24859055,CHEMBL501776,11.0
24859056,CHEMBL504457,49.0
24859195,CHEMBL446380,8.0
24859196,CHEMBL503596,4.9
24859341,CHEMBL505854,9.0
24859342,CHEMBL525030,42.0
24859494,CHEMBL505128,33.0
24859495,CHEMBL525397,5.4
24859645,CHEMBL504395,41.0
24859646,CHEMBL453936,4.8
24859787,CHEMBL503036,18.5
24859788,CHEMBL502511,13.0
24859919,CHEMBL504462,11.0
24859920,CHEMBL505496,109.0
24860057,CHEMBL524870,3.9
24860058,CHEMBL506892,13.0
24860201,CHEMBL447989,34.0
24860202,CHEMBL504248,40.0
24951595,CHEMBL1766101,1.5
24951597,CHEMBL1766099,0.038
24951598,CHEMBL1766097,0.037
24952323,CHEMBL1766096,0.08
24952682,CHEMBL1766098,0.1
24953027,CHEMBL1766095,0.11
24953029,CHEMBL1766094,0.12
24956953,CHEMBL1766102,0.08
25187395,CHEMBL501699,292.0
25187397,CHEMBL448026,10.0
25187399,CHEMBL504930,103.0
25187678,CHEMBL499398,22.0
25187680,CHEMBL453412,12.0
25187682,CHEMBL448713,242.0
25187684,CHEMBL454202,2.1
25187952,CHEMBL503379,327.0
25187954,CHEMBL443084,2.1
25188217,CHEMBL476240,770.0
25188219,CHEMBL466609,452.0
25188495,CHEMBL473160,290.0
25189051,CHEMBL499681,0.73
25189053,CHEMBL509513,4.2
25189324,CHEMBL447455,183.0
25189326,CHEMBL505888,215.0
44308782,CHEMBL308444,225.0
44308810,CHEMBL70096,1108.0
44308833,CHEMBL305261,815.0
44308836,CHEMBL305279,4.0
44308969,CHEMBL71723,1740.0
44308970,CHEMBL408362,0.04
44309052,CHEMBL69303,20.0
44368695,CHEMBL266477,41.0
44385504,CHEMBL176313,4220.0
44385652,CHEMBL174872,8680.0
44385757,CHEMBL176730,5920.0
44386389,CHEMBL367699,6040.0
44388022,CHEMBL436962,28.0
44388023,CHEMBL386784,1.9
44388046,CHEMBL263587,95.0
44388047,CHEMBL216992,15.0
44388049,CHEMBL367125,531.0
44388050,CHEMBL368304,598.0
44388115,CHEMBL262379,16.0
44388117,CHEMBL442494,2.5
44388125,CHEMBL410047,5.0
44388128,CHEMBL408338,43.0
44397385,CHEMBL188402,32.0
44397389,CHEMBL363092,2.7
44397472,CHEMBL364418,12.0
44397620,CHEMBL191025,12.0
44397628,CHEMBL188767,100.0
44397648,CHEMBL185861,4.0
44397706,CHEMBL187768,1.8
44397725,CHEMBL363712,610.0
44397747,CHEMBL187498,250.0
44397788,CHEMBL188777,220.0
44397815,CHEMBL190786,2800.0
44397834,CHEMBL426072,640.0
44397835,CHEMBL189554,5.6
44397875,CHEMBL365627,430.0
44397907,CHEMBL191171,160.0
44397924,CHEMBL190070,23.0
44397990,CHEMBL191255,150.0
44399963,CHEMBL1161757,2.2
44399965,CHEMBL1161758,1.2
44399999,CHEMBL1161759,2.0
44400036,CHEMBL1161760,1.01
44400042,CHEMBL1161763,2.13
44400109,CHEMBL1161768,0.95
44400111,CHEMBL1161769,2.0
44400137,CHEMBL1161770,1.0
44400165,CHEMBL1161775,2.96
44400167,CHEMBL1161776,2.62
44403186,CHEMBL386909,1.6
44403194,CHEMBL440636,6.2
44403195,CHEMBL264133,0.63
44403204,CHEMBL414316,11.0
44403206,CHEMBL410110,1.9
44403217,CHEMBL407676,1.4
44403227,CHEMBL263209,17.0
44403230,CHEMBL262017,1.7
44403231,CHEMBL269532,18.6
44403242,CHEMBL436678,12.0
44403248,CHEMBL441185,1.1
44444935,CHEMBL252355,44.0
44447073,CHEMBL251835,6760.83
44447077,CHEMBL252231,9332.54
44447078,CHEMBL252232,3890.45
44560858,CHEMBL447064,3.6
44560859,CHEMBL508585,1.5
44560860,CHEMBL526523,0.75
44560861,CHEMBL526498,2.6
44560862,CHEMBL498945,1.3
44560863,CHEMBL500477,2.7
44560864,CHEMBL510755,15.85
44560865,CHEMBL446077,7.755
44560866,CHEMBL507148,17.0
44560867,CHEMBL510693,158.0
44560868,CHEMBL510901,58.0
44560869,CHEMBL502219,6.9
44560870,CHEMBL509192,23.0
44560871,CHEMBL498985,9.8
44560872,CHEMBL502077,46.0
44560873,CHEMBL510793,40.0
44560874,CHEMBL509363,5.9
44560875,CHEMBL451932,4.1
44560876,CHEMBL505628,27.0
44560877,CHEMBL524327,5.4
44560878,CHEMBL511086,15.0
44560898,CHEMBL447177,52.0
44560899,CHEMBL499760,9.3
44560900,CHEMBL505704,9.3
44560901,CHEMBL448431,4.9
44560902,CHEMBL501282,23.0
44560903,CHEMBL447658,3.7
44560904,CHEMBL526524,1.4
44560905,CHEMBL506326,2.4
44560906,CHEMBL499446,1.7
44560907,CHEMBL524341,0.7
44560908,CHEMBL499939,1.2
