cid,compound,aveaffinty
139601,CHEMBL228114,80000.0
153999,CHEMBL91829,8700.0
2132479,CHEMBL2338333,1900.0
5327109,CHEMBL227381,260.0
5329102,CHEMBL535,2700.0
6914611,CHEMBL383264,6.8
6914613,CHEMBL383541,257.0
9819282,CHEMBL362455,23000.0
9829528,CHEMBL254099,589.0
9837177,CHEMBL376726,590.0
9871034,CHEMBL260397,2090.0
9871171,CHEMBL270157,7356.0
9885748,CHEMBL379849,720.0
10152003,CHEMBL440560,15700.0
10196499,CHEMBL258844,210.0
10196532,CHEMBL273160,388.0
10216627,CHEMBL378963,5.0
10218178,CHEMBL362016,18000.0
10218280,CHEMBL270815,577.0
10289038,CHEMBL178397,24000.0
10289671,CHEMBL180231,300.0
10311653,CHEMBL402199,2671.5
10312133,CHEMBL408151,144.0
10415819,CHEMBL271091,65.0
11151075,CHEMBL228705,10.0
11161844,CHEMBL228654,5.0
11165629,CHEMBL228749,14.0
11165945,CHEMBL388739,10.0
11175137,CHEMBL428462,18000.0
11180486,CHEMBL255559,1228.0
11196322,CHEMBL227029,510.0
11226082,CHEMBL402355,37720.0
11237628,CHEMBL255772,8141.0
11246027,CHEMBL228700,27.0
11249067,CHEMBL429576,2062.0
11256399,CHEMBL521823,204.0
11256709,CHEMBL228755,8.0
11293497,CHEMBL228810,4.0
11293798,CHEMBL373598,1120.0
11296432,CHEMBL255348,839.0
11311693,CHEMBL442229,20.0
11312547,CHEMBL223393,31000.0
11314340,CHEMBL379218,2900.0
11325683,CHEMBL388183,39.0
11362471,CHEMBL223367,3970.0
11370369,CHEMBL228648,9.0
11373564,CHEMBL228701,11.0
11383042,CHEMBL228812,5.0
11393719,CHEMBL188434,741.0
11399527,CHEMBL401622,556.0
11407608,CHEMBL388184,29.0
11409804,CHEMBL270388,7356.0
11417334,CHEMBL388966,10.0
11430140,CHEMBL228757,6.0
11440050,CHEMBL228699,57.0
11453730,CHEMBL228867,3.0
11489421,CHEMBL257441,15390.0
11504922,CHEMBL404555,586.0
11514232,CHEMBL375509,1600.0
11526364,CHEMBL252652,5296.0
11526695,CHEMBL255835,641.5
11540975,CHEMBL403356,1572.0
11541348,CHEMBL253693,828.0
11547290,CHEMBL252457,9259.0
11556452,CHEMBL253458,283.5
11577612,CHEMBL404347,2295.0
11584546,CHEMBL255360,696.0
11588244,CHEMBL375236,8.0
11592032,CHEMBL252856,1131.0
11606572,CHEMBL404556,3706.0
11608401,CHEMBL376388,6900.0
11621110,CHEMBL404554,635.0
11622815,CHEMBL227727,9500.0
11663666,CHEMBL402579,312.5
11664023,CHEMBL252857,899.0
11670972,CHEMBL253457,1025.0
11675388,CHEMBL598194,66.0
11688053,CHEMBL389176,400.0
11695362,CHEMBL227605,430.0
11708521,CHEMBL227998,3200.0
11738219,CHEMBL374742,200.0
11750389,CHEMBL228750,17.0
15602982,CHEMBL223339,280.0
15602983,CHEMBL227924,34000.0
15604547,CHEMBL210390,21.0
15979148,CHEMBL445464,14.6
15979149,CHEMBL506077,6.7
15979150,CHEMBL508794,2.8
15979151,CHEMBL502854,10.4
15979276,CHEMBL447328,10.0
16043304,CHEMBL213618,23.0
16079040,CHEMBL574646,20.0
16091080,CHEMBL499555,9.4
16122633,CHEMBL228133,20.0
16122634,CHEMBL228224,5200.0
16657945,CHEMBL226712,9.0
16658020,CHEMBL226766,12000.0
16658021,CHEMBL226870,3000.0
16725726,CHEMBL494089,6.36666666667
21103101,CHEMBL401999,274.0
21103111,CHEMBL181419,1877.0
21103119,CHEMBL180058,332.0
21103197,CHEMBL272292,281.0
23647018,CHEMBL178133,45270.0
23647573,CHEMBL207544,5.0
23647592,CHEMBL228649,9.0
23647594,CHEMBL228751,21.0
23647595,CHEMBL228803,45.0
23647596,CHEMBL228804,4.0
23647597,CHEMBL425650,4.0
23647598,CHEMBL228439,6.0
23647599,CHEMBL442227,19.0
23647600,CHEMBL437109,51.0
23647601,CHEMBL228545,37.0
23647602,CHEMBL228547,5.0
23647603,CHEMBL374611,8.0
23647604,CHEMBL228652,3.0
23647605,CHEMBL228756,5.0
23647606,CHEMBL228811,5.0
24783593,CHEMBL2177381,14.0
24783594,CHEMBL2177382,35.0
24786152,CHEMBL2177385,12.0
24788164,CHEMBL2177363,11.0
24788432,CHEMBL2177374,12.0
24788623,CHEMBL2177377,17.0
24788739,CHEMBL2177366,15.0
24788740,CHEMBL2177390,18.0
25023714,CHEMBL493911,1000.0
25023715,CHEMBL506153,3980.0
25023716,CHEMBL523695,2340.0
25023717,CHEMBL493066,2510.0
25023718,CHEMBL493067,10000.0
25023719,CHEMBL494662,2570.0
25023729,CHEMBL493269,9.0
25023731,CHEMBL453510,20.0
25023732,CHEMBL523859,4.0
25023733,CHEMBL494088,13.0
25023736,CHEMBL494060,6.0
25023737,CHEMBL522351,5.0
25170562,CHEMBL2177379,6.0
25170563,CHEMBL2177369,22.0
25170991,CHEMBL2177370,29.0
25190977,CHEMBL595944,19.0
25221040,CHEMBL594755,130.0
25222706,CHEMBL595459,13.0
25227436,CHEMBL2325741,8.0
42602095,CHEMBL2325997,40.0
42602096,CHEMBL2325982,23.0
42602097,CHEMBL2325983,30.0
42602175,CHEMBL2325739,24.0
42602176,CHEMBL2325737,46.0
42602178,CHEMBL2325992,14.0
42602260,CHEMBL2325738,22.0
