cid,compound,aveaffinty
5281855,CHEMBL6246,2370.0
9833337,CHEMBL510730,4800.0
10396070,CHEMBL360190,3300.0
11058385,CHEMBL523921,940.0
11989105,CHEMBL222467,240.0
15282555,CHEMBL505637,1600.0
16066845,CHEMBL220037,19.5
17758015,CHEMBL230762,320.0
17758017,CHEMBL230870,41.0
17758018,CHEMBL230871,43.0
17758019,CHEMBL230232,18.0
17758020,CHEMBL425834,20.0
17758135,CHEMBL242425,910.0
17758238,CHEMBL230553,130.0
17758239,CHEMBL230654,25.0
17758240,CHEMBL245212,20.0
17758241,CHEMBL241988,10.0
17758242,CHEMBL395997,11300.0
17758353,CHEMBL242206,20.0
17758354,CHEMBL397949,23.0
17758355,CHEMBL242426,830.0
17758357,CHEMBL242637,250.0
17758358,CHEMBL242852,16.0
17758462,CHEMBL263802,500.0
17758463,CHEMBL230755,350.0
17758464,CHEMBL230117,2.0
17758465,CHEMBL230230,110.0
17758466,CHEMBL230554,16.0
17758467,CHEMBL397986,16.0
17758574,CHEMBL230761,30.0
17758575,CHEMBL395575,220.0
17758576,CHEMBL230763,5900.0
17759555,CHEMBL436817,16.0
17759556,CHEMBL241989,160.0
17759673,CHEMBL241990,130.0
17759674,CHEMBL242207,190.0
17759675,CHEMBL242208,130.0
17759676,CHEMBL397950,290.0
17759677,CHEMBL428714,98.0
17759678,CHEMBL242638,280.0
17759786,CHEMBL389542,170.0
17759787,CHEMBL395573,18.0
17759789,CHEMBL395063,200.0
17759790,CHEMBL230655,87.0
17759791,CHEMBL230656,130.0
18516243,CHEMBL507453,710.0
24776415,CHEMBL242427,130.0
24776416,CHEMBL230116,590.0
24776417,CHEMBL391305,220.0
24894117,CHEMBL529663,32000.0
24894992,CHEMBL488646,9600.0
24894997,CHEMBL488811,40000.0
25101222,CHEMBL491228,10.0
25211459,CHEMBL490423,280.0
25218754,CHEMBL496536,150.0
44143344,CHEMBL197538,1200.0
44405491,CHEMBL200247,140.0
44405511,CHEMBL370336,36000.0
44405512,CHEMBL199230,16.0
44420059,CHEMBL374241,640.0
44420060,CHEMBL375813,200.0
44420064,CHEMBL373480,210.0
44420066,CHEMBL223088,260.0
44420072,CHEMBL376288,11000.0
44420073,CHEMBL219628,14.0
44420078,CHEMBL374852,11500.0
44420079,CHEMBL221005,60.0
44420086,CHEMBL221274,100.0
44420087,CHEMBL222954,140.0
44420088,CHEMBL223877,9200.0
44420089,CHEMBL223587,19000.0
44420091,CHEMBL223011,110.0
44420096,CHEMBL221269,31.0
44420104,CHEMBL220233,74.0
44420110,CHEMBL222666,110.0
44420116,CHEMBL374071,2200.0
44420119,CHEMBL376501,130.0
44420120,CHEMBL374482,90.0
44420123,CHEMBL220685,30000.0
44420127,CHEMBL221330,1000.0
44420129,CHEMBL426924,180.0
44420136,CHEMBL426886,7000.0
44420143,CHEMBL221221,3.0
44420144,CHEMBL219682,3.0
44580056,CHEMBL491434,150.0
44580057,CHEMBL522129,120.0
44580058,CHEMBL491435,170.0
44580059,CHEMBL491635,230.0
44580107,CHEMBL489812,50.0
44580231,CHEMBL491029,40.0
44580628,CHEMBL497151,1120.0
44580674,CHEMBL498385,410.0
44580675,CHEMBL498592,540.0
44580676,CHEMBL524468,2200.0
44580677,CHEMBL498593,15000.0
44580678,CHEMBL497367,1700.0
44580715,CHEMBL526487,7500.0
44580716,CHEMBL498599,1600.0
44580717,CHEMBL539169,610.0
44580755,CHEMBL497791,320.0
44580756,CHEMBL524274,90.0
44580757,CHEMBL497792,310.0
44580758,CHEMBL496543,240.0
44580759,CHEMBL496752,130.0
71524406,CHEMBL2333163,1300.0
