cid,compound,aveaffinty
1342,CHEMBL277120,6.2
1797,CHEMBL97450,16.0
4656,CHEMBL360803,50.0
5202,CHEMBL39,3.0
5358,CHEMBL128,5.23333333333
5709,CHEMBL312448,0.7
8223,CHEMBL442,4.3
26395,CHEMBL142629,77.0
59022,CHEMBL357130,25.0
66004,CHEMBL88240,1.4
77993,CHEMBL1510,1.26
78576,CHEMBL186919,2075.0
107780,CHEMBL15928,5.17
132059,CHEMBL39317,1.0
169764,CHEMBL141706,820.0
181743,CHEMBL467094,49.0
2762737,CHEMBL300519,0.4
3292447,CHEMBL20963,31.62
3378093,CHEMBL281350,380.595
3654103,CHEMBL534232,12.59
5311258,CHEMBL101690,283.5
5311377,CHEMBL251541,112.2
6426760,CHEMBL292779,0.8
6426761,CHEMBL119668,1.45
9795333,CHEMBL307408,74.0
9796492,CHEMBL138872,2.0
9802187,CHEMBL83617,32.0
9803620,CHEMBL416688,11.7
9816604,CHEMBL72107,86.0
9817415,CHEMBL139801,3.4
9832057,CHEMBL158941,0.89
9834183,CHEMBL371300,7870.0
9844873,CHEMBL294732,0.75
9845148,CHEMBL441095,4.6
9847194,CHEMBL313714,0.966666666667
9851789,CHEMBL22744,0.05
9870500,CHEMBL191971,2.0
9881526,CHEMBL296161,0.3
9881603,CHEMBL361470,33.0
9904281,CHEMBL1548,1265.0
9906447,CHEMBL555146,6380.0
9909089,CHEMBL490417,0.286333333333
9909448,CHEMBL71838,0.9
9949172,CHEMBL117249,44.0
9949568,CHEMBL361729,30.0
9950390,CHEMBL184597,3100.0
9955522,CHEMBL198975,0.631
9955819,CHEMBL340786,0.69
9957274,CHEMBL372743,0.631
9957376,CHEMBL459282,0.2
9977716,CHEMBL444398,0.2
9979309,CHEMBL522257,0.208
9995233,CHEMBL422737,7.6
10001971,CHEMBL484260,0.398
10016747,CHEMBL174355,3.2
10023176,CHEMBL490211,0.251
10024936,CHEMBL485395,10.0
10048342,CHEMBL489393,0.398
10048343,CHEMBL483365,12.59
10071738,CHEMBL521506,0.158
