cid,compound,aveaffinty
156422,CHEMBL103667,575.733333333
176155,CHEMBL10,230.0
216239,CHEMBL1336,215.0
447077,CHEMBL386051,97.0
644241,CHEMBL255863,36.0
3038525,CHEMBL119385,117.0
3062316,CHEMBL1421,410.0
5327067,CHEMBL203567,50.0
5353940,CHEMBL278041,84.0
9819930,CHEMBL22978,2408.0
9952773,CHEMBL363648,200.0
11409972,CHEMBL574738,430.0
11427553,CHEMBL1908397,1400.0
11427975,CHEMBL258202,1.5
11454205,CHEMBL225088,22.0
11485656,CHEMBL223360,370.0
11957412,CHEMBL221595,20.0
16049878,CHEMBL221547,15.0
23647364,CHEMBL222109,990.0
23647366,CHEMBL221791,450.0
23647367,CHEMBL373767,920.0
23647368,CHEMBL373934,450.0
23647369,CHEMBL221071,850.0
23647372,CHEMBL221312,135.0
23647373,CHEMBL221546,211.0
23647374,CHEMBL374216,600.0
23647375,CHEMBL376045,41.0
23647376,CHEMBL221246,29.0
23647378,CHEMBL221648,29.0
23647379,CHEMBL221700,2.0
24856363,CHEMBL478649,24.0
25181502,CHEMBL523374,1.8
44419745,CHEMBL218661,31.0
57399640,CHEMBL1908393,760.0
60202661,CHEMBL2170294,36.0
