cid,compound,aveaffinty
447077,CHEMBL386051,2700.0
3062316,CHEMBL1421,3400.0
5328940,CHEMBL288441,900.0
5329102,CHEMBL535,290.0
5330790,CHEMBL191003,360.0
5494449,CHEMBL572878,4800.0
6445562,CHEMBL607707,3400.0
9915743,CHEMBL180022,12.0
9977819,CHEMBL522892,1200.0
10138259,CHEMBL1721885,360.0
11213558,CHEMBL475251,9200.0
11409972,CHEMBL574738,1200.0
11427553,CHEMBL1908397,4300.0
11656518,CHEMBL558752,6800.0
16038120,CHEMBL509032,7700.0
16722836,CHEMBL1287853,7200.0
25126798,CHEMBL1789941,6300.0
44299148,CHEMBL162,110.0
57399640,CHEMBL1908393,5700.0
71717270,CHEMBL2309006,97.0
