cid,compound,aveaffinty
123631,CHEMBL939,800.0
153999,CHEMBL91829,3700.0
3035462,CHEMBL361708,42.0
5288032,CHEMBL255465,183.0
5328940,CHEMBL288441,120.0
5329102,CHEMBL535,10.0
9882612,CHEMBL332551,8.0
9902666,CHEMBL175879,24.0
9915743,CHEMBL180022,850.0
9923564,CHEMBL367390,640.0
9924991,CHEMBL176164,23.0
9925320,CHEMBL176015,290.0
9947651,CHEMBL362677,47.0
9966580,CHEMBL193476,100.0
9969021,CHEMBL179583,15.6666666667
9969614,CHEMBL193397,81.0
10108984,CHEMBL362255,12.0
10115542,CHEMBL195177,3.4
10125830,CHEMBL202930,21730.0
10132912,CHEMBL193394,410.0
10133199,CHEMBL195041,2.3
10133911,CHEMBL381436,715.0
10134344,CHEMBL175472,9.8
10135342,CHEMBL364978,13.0
10136568,CHEMBL361378,12.0
10138259,CHEMBL1721885,40.0
10155700,CHEMBL208463,133.0
10177646,CHEMBL359881,4.4
10177780,CHEMBL191969,8.2
10179864,CHEMBL193990,6.6
10180876,CHEMBL195846,14.0
10181185,CHEMBL179717,4.5
10215912,CHEMBL383316,22679.0
10222496,CHEMBL175553,5.5
10224042,CHEMBL363339,41.0
10269200,CHEMBL195599,250.0
10271635,CHEMBL179267,31.0
10274172,CHEMBL195678,820.0
10292206,CHEMBL178972,17.0
10292251,CHEMBL206609,77.0
10293093,CHEMBL369254,12.0
11185301,CHEMBL176326,200.0
11186968,CHEMBL179636,1400.0
11209127,CHEMBL176554,1900.0
11219756,CHEMBL175780,200.0
11236100,CHEMBL178971,55.0
11290847,CHEMBL192022,32.0
11293798,CHEMBL373598,5670.0
11314340,CHEMBL379218,9800.0
11325003,CHEMBL175481,1500.0
11364253,CHEMBL175676,530.0
11364421,CHEMBL513909,7700.0
11371378,CHEMBL367263,61.0
11381897,CHEMBL176276,6000.0
11391078,CHEMBL176115,1100.0
11407345,CHEMBL179383,2400.0
11409972,CHEMBL574738,360.0
11427396,CHEMBL195648,500.0
11427553,CHEMBL1908397,95.0
11443510,CHEMBL195598,680.0
11443537,CHEMBL195320,18.0
11450303,CHEMBL176235,930.0
11462262,CHEMBL176041,1200.0
11610113,CHEMBL1980391,24.0
11751922,CHEMBL2010872,140.0
16007391,CHEMBL215152,1400.0
16038120,CHEMBL509032,72.0
16725726,CHEMBL494089,5300.0
24905147,CHEMBL1241674,2900.0
25068614,CHEMBL1928673,3400.0
25068616,CHEMBL1928672,28000.0
25167109,CHEMBL253116,13.0
25182616,CHEMBL464552,280.0
25221980,CHEMBL1928680,11000.0
25222088,CHEMBL1928679,23000.0
25222091,CHEMBL1928681,16000.0
25222092,CHEMBL1928682,12000.0
25222313,CHEMBL1928678,10000.0
25222318,CHEMBL1928676,3500.0
25222319,CHEMBL1928675,13000.0
42610049,CHEMBL1928684,41000.0
42610232,CHEMBL1928692,12000.0
42610483,CHEMBL1928689,8600.0
42610562,CHEMBL1928685,38000.0
44182389,CHEMBL1928703,6200.0
44203745,CHEMBL1928699,17000.0
44203747,CHEMBL1928701,1800.0
44203849,CHEMBL1928704,84000.0
44203854,CHEMBL1928702,12000.0
44203954,CHEMBL1928695,44000.0
44205166,CHEMBL1928697,6600.0
44246252,CHEMBL560056,50000.0
44299148,CHEMBL162,50.5
44406684,CHEMBL199299,14649.0
44409853,CHEMBL205906,1540.0
44409887,CHEMBL204930,5800.0
44409893,CHEMBL377597,2000.0
44417767,CHEMBL437331,142.0
44427518,CHEMBL395080,13450.0
44429012,CHEMBL242753,10300.0
44520783,CHEMBL590335,10000.0
44520784,CHEMBL602931,5000.0
46230185,CHEMBL599171,5000.0
49867482,CHEMBL1235213,1700.0
57325421,CHEMBL2064666,29.0
57325482,CHEMBL1947252,14.0
57391656,CHEMBL1944822,156.0
57391918,CHEMBL1928674,12000.0
57391919,CHEMBL1928677,19000.0
57395126,CHEMBL1944823,171.0
57395137,CHEMBL1947255,1526.0
57396905,CHEMBL1947254,588.0
57398644,CHEMBL1944821,277.0
57399640,CHEMBL1908393,57.0
57402125,CHEMBL1947251,14.0
57403879,CHEMBL1947250,20.0
57403880,CHEMBL1947253,28.0
71553011,CHEMBL2312645,30000.0
71553012,CHEMBL2312646,30000.0
71553085,CHEMBL2312649,30000.0
71553152,CHEMBL2312652,30000.0
71553154,CHEMBL2312654,7970.0
71568837,CHEMBL2333445,3400.0
71717270,CHEMBL2309006,210.0
