cid,compound,aveaffinty
5311097,CHEMBL1628565,6.31
5311258,CHEMBL101690,1.9
9950390,CHEMBL184597,3.9
11200511,CHEMBL606547,16.0
11223004,CHEMBL609742,12.3
11372635,CHEMBL187308,71.8
11384146,CHEMBL606556,2.7
24865725,CHEMBL497963,501.19
24865727,CHEMBL522708,1000.0
44395762,CHEMBL187952,9.06666666667
44395786,CHEMBL445651,17.0
44395787,CHEMBL365405,4.1
44395809,CHEMBL361061,4.8
44395810,CHEMBL184994,520.0
44395832,CHEMBL361303,2.2
44395894,CHEMBL186662,241.0
44395925,CHEMBL187581,33.5
44395930,CHEMBL186951,38.0
53324644,CHEMBL1628638,0.5
71459954,CHEMBL2113386,17.8
