cid,compound,aveaffinty
123631,CHEMBL939,4400.0
153999,CHEMBL91829,2800.0
176870,CHEMBL553,1800.0
216239,CHEMBL1336,8500.0
447077,CHEMBL386051,3.3
644241,CHEMBL255863,390.0
3038525,CHEMBL119385,10000.0
3062316,CHEMBL1421,0.35
3081361,CHEMBL24828,2280.0
5328940,CHEMBL288441,3.4
5329102,CHEMBL535,2090.0
5494449,CHEMBL572878,6200.0
6445562,CHEMBL607707,2300.0
9547983,CHEMBL434369,46.0
9549184,CHEMBL197603,1220.0
9869779,CHEMBL1908396,440.0
9915743,CHEMBL180022,490.0
9933475,CHEMBL491473,590.0
9977819,CHEMBL522892,3300.0
10074640,CHEMBL1908391,690.0
10113978,CHEMBL477772,5700.0
10138259,CHEMBL1721885,2200.0
10184653,CHEMBL1173655,2200.0
11153014,CHEMBL364623,2.0
11213558,CHEMBL475251,150.0
11234052,CHEMBL377300,2700.0
11409972,CHEMBL574738,880.0
11427553,CHEMBL1908397,4300.0
11656518,CHEMBL558752,1200.0
11667893,CHEMBL572881,8600.0
11712649,CHEMBL259084,1500.0
11974316,CHEMBL213356,456.0
16007391,CHEMBL215152,3900.0
16038120,CHEMBL509032,410.0
16043219,CHEMBL379517,48.0
16722836,CHEMBL1287853,2100.0
24180719,CHEMBL1230020,2700.0
24905147,CHEMBL1241674,190.0
44299148,CHEMBL162,16.0
44414581,CHEMBL213745,160.0
44414624,CHEMBL211852,546.0
53484203,CHEMBL1836673,1720.0
56665753,CHEMBL1836678,3870.0
56676037,CHEMBL1836679,5000.0
57397989,CHEMBL1908392,5300.0
57399640,CHEMBL1908393,15.0
71717270,CHEMBL2309006,270.0
