cid,compound,aveaffinty
216239,CHEMBL1336,1600.0
3025986,CHEMBL296468,13.0
5287969,CHEMBL428690,480.0
5329102,CHEMBL535,1200.0
5330790,CHEMBL191003,290.0
5494449,CHEMBL572878,5600.0
6918852,CHEMBL384304,0.86
9977819,CHEMBL522892,3000.0
10461815,CHEMBL450786,880.0
11213558,CHEMBL475251,330.0
11314340,CHEMBL379218,1900.0
11338033,CHEMBL445813,0.95
11409972,CHEMBL574738,15.0
11427553,CHEMBL1908397,1900.0
16038120,CHEMBL509032,810.0
16722836,CHEMBL1287853,350.0
44299148,CHEMBL162,96.0
57397989,CHEMBL1908392,93.0
57399640,CHEMBL1908393,170.0
71717270,CHEMBL2309006,720.0
