cid,compound,aveaffinty
123631,CHEMBL939,2100.0
153999,CHEMBL91829,170.0
176870,CHEMBL553,2300.0
447077,CHEMBL386051,430.0
3062316,CHEMBL1421,280.0
5287969,CHEMBL428690,9900.0
5328940,CHEMBL288441,54.0
5329102,CHEMBL535,220.0
5494449,CHEMBL572878,1900.0
6450551,CHEMBL1289926,2800.0
9915743,CHEMBL180022,130.0
10138259,CHEMBL1721885,300.0
10461815,CHEMBL450786,5900.0
11213558,CHEMBL475251,150.0
11427553,CHEMBL1908397,120.0
11626560,CHEMBL601719,110.0
11667893,CHEMBL572881,2100.0
16038120,CHEMBL509032,320.0
16722836,CHEMBL1287853,1300.0
16725726,CHEMBL494089,880.0
24905147,CHEMBL1241674,640.0
25126798,CHEMBL1789941,150.0
44299148,CHEMBL162,2800.0
57397989,CHEMBL1908392,34.0
57399640,CHEMBL1908393,4800.0
71717270,CHEMBL2309006,6.0
