cid,compound,aveaffinty
153999,CHEMBL91829,890.0
3025986,CHEMBL296468,3900.0
5287969,CHEMBL428690,1100.0
5329102,CHEMBL535,380.0
9915743,CHEMBL180022,1100.0
10138259,CHEMBL1721885,3700.0
11364421,CHEMBL513909,510.0
11409972,CHEMBL574738,950.0
11427553,CHEMBL1908397,1500.0
11624601,CHEMBL210618,5300.0
11640926,CHEMBL378627,950.0
11715520,CHEMBL208637,2500.0
16007116,CHEMBL377383,5200.0
16038120,CHEMBL509032,160.0
44299148,CHEMBL162,72.0
49850059,CHEMBL1683440,48.0
53246941,CHEMBL1933288,139.0
57397989,CHEMBL1908392,720.0
71717270,CHEMBL2309006,8.1
