cid,compound,aveaffinty
153999,CHEMBL91829,2300.0
176155,CHEMBL10,250.0
176167,CHEMBL300138,25.0
216239,CHEMBL1336,7500.0
3081361,CHEMBL24828,240.0
5287969,CHEMBL428690,1450.0
5328940,CHEMBL288441,2700.0
5329102,CHEMBL535,2400.0
5353940,CHEMBL278041,270.0
9813758,CHEMBL249697,6700.0
9926791,CHEMBL221959,870.0
9977819,CHEMBL522892,4600.0
10138259,CHEMBL1721885,3100.0
10184653,CHEMBL1173655,3100.0
10427712,CHEMBL230011,970.0
10461815,CHEMBL450786,6800.0
11364421,CHEMBL513909,1300.0
11409972,CHEMBL574738,4000.0
11427553,CHEMBL1908397,440.0
15983966,CHEMBL1908394,350.0
16038120,CHEMBL509032,93.5
16722836,CHEMBL1287853,360.0
17755052,CHEMBL521851,5400.0
24905147,CHEMBL1241674,3955.0
25126798,CHEMBL1789941,775.0
25182616,CHEMBL464552,3000.0
44299148,CHEMBL162,1659.0
57325421,CHEMBL2064666,19.0
57397989,CHEMBL1908392,230.0
71717270,CHEMBL2309006,4605.0
