cid,compound,aveaffinty
445840,CHEMBL141247,122.0
644215,CHEMBL300389,17.0
2059510,CHEMBL190201,29400.0
2337532,CHEMBL396377,150.0
3025986,CHEMBL296468,480.0
4369433,CHEMBL366312,5000.0
5287969,CHEMBL428690,70.0
5330397,CHEMBL355578,2400.0
5330403,CHEMBL177434,500.0
5330404,CHEMBL178484,2220.0
5330406,CHEMBL368786,8080.0
5330583,CHEMBL336242,1800.0
5330790,CHEMBL191003,6.0
6539616,CHEMBL319903,126.0
6539617,CHEMBL103115,200.0
6539618,CHEMBL321517,501.0
6539619,CHEMBL319685,398.0
6539620,CHEMBL103104,398.0
6539621,CHEMBL421578,501.0
6539622,CHEMBL321939,794.0
6539623,CHEMBL319103,501.0
6914611,CHEMBL383264,100.0
6918852,CHEMBL384304,2.0
9843864,CHEMBL217443,246.0
9847909,CHEMBL410261,10.0
9889902,CHEMBL194540,0.1
9935079,CHEMBL340259,1251.0
9979700,CHEMBL268507,14.0
9999155,CHEMBL217537,181.0
10023782,CHEMBL385907,1530.0
10045499,CHEMBL214433,1108.0
10069391,CHEMBL384356,278.0
10151881,CHEMBL248108,1900.0
10206423,CHEMBL340935,4428.0
10215912,CHEMBL383316,454.0
10216627,CHEMBL378963,870.0
10249602,CHEMBL214025,1638.0
10251513,CHEMBL385190,43.0
10253652,CHEMBL512342,2500.0
10319097,CHEMBL216126,28.0
10414039,CHEMBL460940,250.0
10434333,CHEMBL214183,1667.0
10449125,CHEMBL387448,5841.0
10479319,CHEMBL213713,5.0
11302358,CHEMBL371415,3700.0
11464906,CHEMBL231800,4100.0
11485656,CHEMBL223360,9800.0
11488074,CHEMBL382607,4300.0
11525251,CHEMBL378248,1070.0
11533897,CHEMBL378420,1550.0
11562531,CHEMBL210581,1660.0
11569937,CHEMBL379193,466.0
11574606,CHEMBL203407,140.0
11598432,CHEMBL209280,494.0
11631681,CHEMBL393929,35.0
11678367,CHEMBL210765,1340.0
11715767,CHEMBL225519,170.0
11739898,CHEMBL372247,1500.0
11743030,CHEMBL385733,17.0
11774496,CHEMBL372503,14.0
11975073,CHEMBL277351,193.0
11975074,CHEMBL385373,133.0
11975075,CHEMBL265903,38.0
11975203,CHEMBL383875,1259.0
11975204,CHEMBL214831,6615.0
11975205,CHEMBL216148,2500.0
11975206,CHEMBL215086,14.0
11992146,CHEMBL226471,30000.0
15604547,CHEMBL210390,22.0
16037675,CHEMBL210540,600.0
16046126,CHEMBL215803,1.0
16719862,CHEMBL388566,18000.0
16739279,CHEMBL235345,20.0
18516895,CHEMBL245174,470.0
18516919,CHEMBL389343,2000.0
18516938,CHEMBL231824,4800.0
18516981,CHEMBL231801,5700.0
21980365,CHEMBL517744,250.0
21980383,CHEMBL255427,30.0
21980427,CHEMBL401776,250.0
21980631,CHEMBL403679,250.0
21980647,CHEMBL272946,200.0
21980695,CHEMBL271715,250.0
21980705,CHEMBL529669,250.0
21980718,CHEMBL401746,250.0
21980722,CHEMBL270021,30.0
23645577,CHEMBL203571,3400.0
23645579,CHEMBL202695,5600.0
23645580,CHEMBL206659,16000.0
23646624,CHEMBL214329,1600.0
23647573,CHEMBL207544,4900.0
23647581,CHEMBL210246,3400.0
24884696,CHEMBL411662,250.0
44299148,CHEMBL162,0.4
44401272,CHEMBL192374,126.0
44401282,CHEMBL362967,392.0
44401283,CHEMBL194495,77.0
44401284,CHEMBL195423,4.0
44401286,CHEMBL193860,43.0
44401340,CHEMBL372672,22.0
44401365,CHEMBL194124,135.0
44401370,CHEMBL363138,15.0
44401389,CHEMBL371792,160.0
44401397,CHEMBL372465,9.0
44401410,CHEMBL195641,10.0
44401412,CHEMBL370728,9.0
44401413,CHEMBL195595,252.0
44401429,CHEMBL194032,34.0
44401437,CHEMBL194721,0.9
44401438,CHEMBL370485,34.0
44401486,CHEMBL193367,4.0
44401506,CHEMBL364935,11.0
44401507,CHEMBL370522,4.0
44401511,CHEMBL444874,15.0
44401517,CHEMBL191893,25.0
44401518,CHEMBL192216,2.0
44401556,CHEMBL372464,8.0
44401575,CHEMBL193519,10.0
44401597,CHEMBL370316,32.0
44401602,CHEMBL195831,248.0
44401668,CHEMBL193936,562.0
44401669,CHEMBL194028,430.0
44401670,CHEMBL193922,3.0
44406684,CHEMBL199299,251.0
44408691,CHEMBL203006,8800.0
44412739,CHEMBL212264,1410.0
44413509,CHEMBL424696,24.0
44430873,CHEMBL233454,6200.0
44430874,CHEMBL387829,9000.0
44430875,CHEMBL233455,6500.0
44430876,CHEMBL233456,2100.0
44430877,CHEMBL233667,2000.0
44430878,CHEMBL233668,4200.0
44430879,CHEMBL233669,3300.0
44430880,CHEMBL279574,3300.0
44430881,CHEMBL233874,3500.0
44430906,CHEMBL243017,1600.0
44430913,CHEMBL389102,410.0
44430916,CHEMBL234065,1500.0
44430917,CHEMBL234067,2000.0
44430920,CHEMBL234275,1900.0
44430921,CHEMBL234489,560.0
44430924,CHEMBL234697,2700.0
44430925,CHEMBL390186,1700.0
44430927,CHEMBL234699,1100.0
44430929,CHEMBL394577,5600.0
44430931,CHEMBL234944,21000.0
