cid,compound,aveaffinty
162834,CHEMBL239800,6.76
342595,CHEMBL361478,75.0
342596,CHEMBL363062,20.0
2818849,CHEMBL188725,2500.0
3025961,CHEMBL66654,36.31
3361967,CHEMBL205391,2100.0
4156919,CHEMBL191039,40.0
4521898,CHEMBL1348198,167.9
6457595,CHEMBL1705644,350.0
6604893,CHEMBL371811,2.36
9931205,CHEMBL366217,275.0
10059467,CHEMBL1682803,401.2
11152155,CHEMBL188871,200.0
11164167,CHEMBL362527,30.0
11188537,CHEMBL247948,2100.0
11200691,CHEMBL395388,330.0
11222596,CHEMBL191147,10.0
11233624,CHEMBL246518,13900.0
11234162,CHEMBL190504,40.0
11234371,CHEMBL398125,2300.0
11245456,CHEMBL190270,130.0
11246786,CHEMBL190326,19.0
11279648,CHEMBL360813,90.0
11371383,CHEMBL366326,1800.0
11379626,CHEMBL252956,14.0
11382254,CHEMBL188911,200.0
11396858,CHEMBL246935,930.0
11405070,CHEMBL372002,290.0
11418750,CHEMBL397393,1500.0
11451163,CHEMBL194051,20.0
11452267,CHEMBL245897,1500.0
11462332,CHEMBL365409,30.0
11463475,CHEMBL365797,247.5
11481862,CHEMBL227853,5.25
11535913,CHEMBL201943,0.37
11608287,CHEMBL202307,1.0
11750147,CHEMBL397648,260.0
15420544,CHEMBL1682820,349.4
15949470,CHEMBL207703,1.0
16124095,CHEMBL1083034,204.17
16759169,CHEMBL1616372,316.23
16955911,CHEMBL2069374,170.0
16955920,CHEMBL2071580,58.0
16955923,CHEMBL2069397,9.75
16955951,CHEMBL2071570,3520.0
16955975,CHEMBL2069382,240.0
16956771,CHEMBL2069398,8.8
16956789,CHEMBL2071579,310.0
24762469,CHEMBL1290332,1280.0
24762470,CHEMBL1290442,10300.0
24762868,CHEMBL1290668,1100.0
24762950,CHEMBL1290669,1000.0
24762951,CHEMBL1290441,7100.0
24762952,CHEMBL1290547,1100.0
24762955,CHEMBL1290670,300.0
24763119,CHEMBL1289113,1460.0
24763199,CHEMBL1289233,180.0
24763201,CHEMBL1290786,270.0
24763202,CHEMBL1290108,310.0
24763203,CHEMBL1290109,1090.0
24763283,CHEMBL1289347,4600.0
24763370,CHEMBL1289112,1300.0
25145894,CHEMBL2069381,384.0
25145895,CHEMBL2071568,630.0
42891592,CHEMBL2069379,1300.0
42956962,CHEMBL2069380,3400.0
44089622,CHEMBL2071574,370.0
44089674,CHEMBL2071571,2300.0
44089716,CHEMBL2069378,1200.0
44090476,CHEMBL2071577,630.0
44090528,CHEMBL2071573,690.0
44091137,CHEMBL2071576,1100.0
44091218,CHEMBL2071582,1100.0
44091231,CHEMBL2071581,88.0
44091484,CHEMBL2071575,680.0
44091531,CHEMBL2071572,1100.0
44091558,CHEMBL2069375,4800.0
44091571,CHEMBL2069373,630.0
44091572,CHEMBL2069376,1700.0
44091574,CHEMBL2071569,140.0
44093855,CHEMBL2069387,3600.0
44190035,CHEMBL505105,30.7
44224196,CHEMBL551958,1706.33333333
44398255,CHEMBL362969,745.0
44409635,CHEMBL427032,1500.0
44409636,CHEMBL206372,900.0
44409646,CHEMBL377706,160.0
44409647,CHEMBL383758,28.0
44409671,CHEMBL206998,33.0
44409788,CHEMBL206427,48.0
44409803,CHEMBL206296,17.0
44409818,CHEMBL204354,70.0
44409819,CHEMBL207733,27.0
44409820,CHEMBL208506,58.0
44409828,CHEMBL205606,45.0
44409830,CHEMBL204404,44.0
44409835,CHEMBL381764,51.0
44409846,CHEMBL202908,5.0
44409876,CHEMBL204062,18.0
44409949,CHEMBL205576,27.0
44410032,CHEMBL206422,4.7
44410034,CHEMBL206579,6.0
44410035,CHEMBL207021,3900.0
44410038,CHEMBL207097,11.0
44410045,CHEMBL205146,10.0
44441354,CHEMBL246724,1500.0
44441355,CHEMBL394655,1400.0
44441361,CHEMBL395389,720.0
44441362,CHEMBL395644,280.0
44441368,CHEMBL395882,2200.0
44441374,CHEMBL247746,35000.0
44441379,CHEMBL248356,5700.0
44441388,CHEMBL430009,5700.0
44441391,CHEMBL395675,1900.0
44441409,CHEMBL398113,1700.0
44441410,CHEMBL246058,4500.0
46742816,CHEMBL1682797,117.5
46853594,CHEMBL1257505,16.0
46912224,CHEMBL1257156,290.0
46931800,CHEMBL1258658,2600.0
46932105,CHEMBL1257395,153.0
46932196,CHEMBL1257396,346.0
46932381,CHEMBL1258545,640.0
46932384,CHEMBL1257274,54.0
46932857,CHEMBL1258893,60.0
49782363,CHEMBL1258436,1200.0
49782364,CHEMBL1258544,110.0
49782369,CHEMBL1258773,330.0
49782573,CHEMBL1257273,28.0
49782804,CHEMBL1257504,57.0
50914184,CHEMBL1682807,17.4
51003564,CHEMBL1681799,50.1
51003579,CHEMBL1682804,15.8
51003580,CHEMBL1682789,30.2
51033723,CHEMBL1672539,2.4
51346799,CHEMBL1682799,44.3
51346800,CHEMBL1682790,11.6
52941509,CHEMBL1289466,390.0
52942503,CHEMBL1290331,290.0
52942601,CHEMBL1290549,350.0
52942704,CHEMBL1289232,240.0
52942917,CHEMBL1289575,2100.0
52943881,CHEMBL1290787,570.0
52943923,CHEMBL1289349,680.0
52944770,CHEMBL1289786,8500.0
52944881,CHEMBL1290217,5200.0
52946010,CHEMBL1289895,7100.0
52946222,CHEMBL1290548,6700.0
52946360,CHEMBL1289348,4200.0
52946490,CHEMBL1290330,18000.0
52947518,CHEMBL1289114,600.0
52948447,CHEMBL1289785,5300.0
52948559,CHEMBL1290218,2800.0
52948609,CHEMBL1290444,210.0
52948680,CHEMBL1257503,129.0
52948810,CHEMBL1289465,370.0
52948843,CHEMBL1289574,800.0
52950067,CHEMBL1289681,6600.0
53101051,CHEMBL2069394,770.0
53248876,CHEMBL1779869,447.95
53248877,CHEMBL1779870,9514.5
53248878,CHEMBL1779848,776.0
53248879,CHEMBL1779863,52.85
53317110,CHEMBL1682793,53.2
53317120,CHEMBL1682814,749.9
53317121,CHEMBL1682823,206.5
53317122,CHEMBL1682831,460.6
53317123,CHEMBL1682833,609.5
53318399,CHEMBL1682801,113.1
53318400,CHEMBL1682811,20.3
53318409,CHEMBL1682816,285.5
53318410,CHEMBL1682825,524.8
53318411,CHEMBL1682827,453.6
53318843,CHEMBL1682792,11.5
53319730,CHEMBL1682794,518.8
53319731,CHEMBL1682802,566.7
53319732,CHEMBL1682809,307.8
53319739,CHEMBL1682817,295.1
53319740,CHEMBL1682828,371.5
53319741,CHEMBL1682836,831.8
53320114,CHEMBL1682810,56.7
53320294,CHEMBL1682829,12.3
53321026,CHEMBL1682791,91.9
53321027,CHEMBL1682795,588.8
53321035,CHEMBL1682824,242.7
53321036,CHEMBL1682830,60.3
53322366,CHEMBL1682800,182.0
53322367,CHEMBL1682808,216.3
53322380,CHEMBL1682813,61.7
53322381,CHEMBL1682819,776.2
53322382,CHEMBL1682821,29.9
53323727,CHEMBL1682796,29.9
53323728,CHEMBL1682798,29.5
53323736,CHEMBL1682815,208.9
53323737,CHEMBL1682818,572.1
53323738,CHEMBL1682822,107.2
53323739,CHEMBL1682826,156.3
53323740,CHEMBL1682832,475.0
53323741,CHEMBL1682834,713.4
53325005,CHEMBL1682806,37.2
53326305,CHEMBL1682835,696.0
53326844,CHEMBL1682805,108.4
53380924,CHEMBL1808901,14.5
54580598,CHEMBL1779852,136.0
54580599,CHEMBL1779873,393.0
54580600,CHEMBL1779879,1426.0
54581607,CHEMBL1779844,3581.0
54581608,CHEMBL1779855,3212.0
54581609,CHEMBL1779887,23150.0
54582596,CHEMBL1779847,395.0
54582597,CHEMBL1779859,810.0
54582598,CHEMBL1779862,4098.5
54582599,CHEMBL1779865,1530.5
54582600,CHEMBL1779866,1383.5
54582601,CHEMBL1779868,987.5
54582602,CHEMBL1779871,338.75
54582603,CHEMBL1779874,2631.5
54582604,CHEMBL1779876,462.0
54583563,CHEMBL1779857,1310.5
54583564,CHEMBL1779860,257.4
54583565,CHEMBL1779861,10596.0
54584540,CHEMBL1779849,411.45
54584541,CHEMBL1779851,4408.0
54584542,CHEMBL1779864,15684.0
54584543,CHEMBL1779875,979.0
54584544,CHEMBL1779878,748.0
54584545,CHEMBL1779883,27150.0
54584546,CHEMBL1779888,1379.0
54584583,CHEMBL1779992,366.5
54585486,CHEMBL1779843,15000.0
54585487,CHEMBL1779854,1976.5
54585488,CHEMBL1779858,993.0
54585489,CHEMBL1779872,4816.0
54585490,CHEMBL1779877,984.5
54585491,CHEMBL1779885,6095.5
54586459,CHEMBL1779867,19550.0
54586460,CHEMBL1779882,1623.0
54587482,CHEMBL1779845,3913.5
54587483,CHEMBL1779850,4425.5
54587484,CHEMBL1779853,3251.0
54587485,CHEMBL1779856,27380.0
54587486,CHEMBL1779880,6235.0
54587487,CHEMBL1779881,466.0
54587488,CHEMBL1779884,924.0
54587489,CHEMBL1779889,7998.5
56659585,CHEMBL1806522,190.0
56660085,CHEMBL1808873,16.0
56660086,CHEMBL1808878,255.0
56660087,CHEMBL1808884,14.0
56660088,CHEMBL1808897,445.0
56663548,CHEMBL1808872,16.5
56663549,CHEMBL1808879,340.0
56663550,CHEMBL1808882,4450.0
56663551,CHEMBL1808883,13000.0
56663552,CHEMBL1808885,10.0
56663553,CHEMBL1808886,4240.0
56663554,CHEMBL1808889,610.0
56663555,CHEMBL1808895,370.0
56666997,CHEMBL1808871,191.5
56666998,CHEMBL1808875,65.0
56666999,CHEMBL1808876,132.0
56667000,CHEMBL1808880,124.0
56670439,CHEMBL1808874,76.5
56670440,CHEMBL1808881,13.0
56670441,CHEMBL1808894,480.0
56673923,CHEMBL1808867,72.5
56673924,CHEMBL1808868,59.5
56673925,CHEMBL1808887,7700.0
56673926,CHEMBL1808888,70.0
56673927,CHEMBL1808896,155.0
56673928,CHEMBL1808898,1660.0
56673929,CHEMBL1808900,135.0
56677263,CHEMBL1808877,200.0
56677264,CHEMBL1808890,465.0
56677265,CHEMBL1808891,2200.0
56677266,CHEMBL1808892,112.0
56680564,CHEMBL1808870,307.0
56680565,CHEMBL1808899,97.0
56683901,CHEMBL1808866,48.5
56683902,CHEMBL1808869,290.5
56683903,CHEMBL1808893,595.0
70682455,CHEMBL2069384,390.0
70682456,CHEMBL2069386,1100.0
70682457,CHEMBL2069396,550.0
70684543,CHEMBL2069393,2100.0
70686681,CHEMBL2069389,920.0
70688784,CHEMBL2069395,800.0
70690864,CHEMBL2069388,1600.0
70690865,CHEMBL2069392,1100.0
70695043,CHEMBL2069383,3200.0
70695044,CHEMBL2069385,2300.0
70695204,CHEMBL2071578,460.0
