cid,compound,aveaffinty
176167,CHEMBL300138,2500.0
5329102,CHEMBL535,305.0
5330790,CHEMBL191003,140.0
5494449,CHEMBL572878,610.0
6450551,CHEMBL1289926,370.0
9977819,CHEMBL522892,1500.0
10113978,CHEMBL477772,360.0
10138259,CHEMBL1721885,730.0
10427712,CHEMBL230011,540.0
10461815,CHEMBL450786,4800.0
11213558,CHEMBL475251,1.7
11364421,CHEMBL513909,1100.0
11427553,CHEMBL1908397,29.0
16038120,CHEMBL509032,800.0
16722836,CHEMBL1287853,6.6
17755052,CHEMBL521851,1100.0
24180719,CHEMBL1230020,1900.0
24905147,CHEMBL1241674,4000.0
25126798,CHEMBL1789941,490.0
25182616,CHEMBL464552,7300.0
44299148,CHEMBL162,235.0
44588117,CHEMBL516312,24.0
57397989,CHEMBL1908392,18.0
71717270,CHEMBL2309006,19.0
