cid,compound,aveaffinty
5280360,CHEMBL548,4.9
5311035,CHEMBL271896,110.0
5311053,CHEMBL37853,3700.0
5311239,CHEMBL36817,4900.0
5311240,CHEMBL36041,6700.0
9813912,CHEMBL376282,1400.0
9817405,CHEMBL423815,12000.0
9821171,CHEMBL272276,2540.0
9863804,CHEMBL249136,2200.0
9865111,CHEMBL180343,940.0
9867642,CHEMBL426559,136.0
9885106,CHEMBL223151,4700.0
9953337,CHEMBL385396,8000.0
9954562,CHEMBL220802,8600.0
9965922,CHEMBL180389,7300.0
9975502,CHEMBL251504,134.0
10047541,CHEMBL369797,1300.0
10089562,CHEMBL398948,29.0
10109445,CHEMBL224970,3700.0
10111602,CHEMBL218626,750.0
10157810,CHEMBL180191,1729.0
10178073,CHEMBL123794,8100.0
10204257,CHEMBL249540,6000.0
10205205,CHEMBL249539,2830.0
10221497,CHEMBL249342,6200.0
10229201,CHEMBL404414,2360.0
10247632,CHEMBL2096894,802.0
10269242,CHEMBL404413,4410.0
10270893,CHEMBL249954,2440.0
10271490,CHEMBL424975,380.0
10272306,CHEMBL400446,6290.0
10291963,CHEMBL222715,125.0
10295421,CHEMBL249744,5690.0
10298293,CHEMBL249538,5450.0
10302378,CHEMBL217991,8000.0
10448293,CHEMBL398947,1850.0
10452108,CHEMBL248679,749.0
10670992,CHEMBL173680,2400.0
11155228,CHEMBL183919,5400.0
11210487,CHEMBL181035,8.0
11269563,CHEMBL385126,310.0
11294166,CHEMBL207203,390.0
11296282,CHEMBL565591,4169.0
11337782,CHEMBL223744,220.0
11339240,CHEMBL222834,2500.0
11405770,CHEMBL376347,35.0
11408533,CHEMBL383484,230.0
11440167,CHEMBL222782,75.0
11597294,CHEMBL426387,410.0
12137443,CHEMBL222677,5100.0
15486806,CHEMBL290969,2500.0
15947857,CHEMBL404199,300.0
15948325,CHEMBL402162,1900.0
16664733,CHEMBL400404,32000.0
22008966,CHEMBL218229,6500.0
22008967,CHEMBL218228,6500.0
22009003,CHEMBL360290,3900.0
22009004,CHEMBL385955,5557.5
22009006,CHEMBL384878,8000.0
22009008,CHEMBL218280,8700.0
22009011,CHEMBL180742,2100.0
24952577,CHEMBL599051,16.0
24952580,CHEMBL599052,746.0
24952927,CHEMBL603690,1194.0
24952929,CHEMBL597997,5900.0
24953283,CHEMBL591431,384.0
24953285,CHEMBL601299,43.0
24953286,CHEMBL604546,467.0
24953625,CHEMBL605330,800.0
24953628,CHEMBL599262,202.0
25003075,CHEMBL1084009,8000.0
25195248,CHEMBL479263,13900.0
44390782,CHEMBL181691,1100.0
44390806,CHEMBL180752,990.0
44390831,CHEMBL180089,4100.0
44419347,CHEMBL217988,5400.0
44419350,CHEMBL220820,940.0
44419351,CHEMBL220821,1600.0
44419374,CHEMBL218123,860.0
44419379,CHEMBL376053,860.0
44419380,CHEMBL218178,2100.0
44419384,CHEMBL218179,2100.0
44419388,CHEMBL219590,2500.0
44442327,CHEMBL251294,275.25
44442331,CHEMBL251505,60.0
44442332,CHEMBL251709,88.0
44442334,CHEMBL251710,173.0
44442337,CHEMBL248678,60.0
44444714,CHEMBL249341,2760.0
44444715,CHEMBL249745,8340.0
44444716,CHEMBL400447,560.0
44444719,CHEMBL249952,9200.0
44444720,CHEMBL249953,3070.0
44444721,CHEMBL398827,2030.0
44444722,CHEMBL250153,750.0
44455046,CHEMBL258332,1000.0
44455084,CHEMBL272277,21.0
44455115,CHEMBL257658,141.0
44455158,CHEMBL271488,25000.0
44455236,CHEMBL257217,54.0
44570000,CHEMBL467632,12261.0
44570666,CHEMBL479664,2300.0
44627395,CHEMBL565992,4832.0
44627515,CHEMBL565799,32921.0
46879894,CHEMBL1081186,19800.0
53323311,CHEMBL1628651,22.0
71455094,CHEMBL2164609,10810.0
71462285,CHEMBL2164608,4264.0
